primary_sentiment,sentiment_score,sentiment_combo_score,intent,message_quality,summary_length,has_action_milestone,stage_velocity,historical_deals_won,is_repeat_customer,historical_avg_sentiment,industry_close_rate,sale_score
6,3,3,2,1,1,0,2,2,1,3,1,0.4369
7,2,3,3,2,2,1,3,3,1,2,3,0.9441
3,1,1,7,2,2,1,2,1,0,1,3,0.7106
1,1,1,9,4,3,1,2,1,0,1,3,0.7953
7,2,2,7,3,2,1,2,1,0,2,2,0.6791
3,1,1,9,2,2,1,2,2,0,1,2,0.6184
4,2,2,9,3,2,1,3,1,0,2,2,0.8892
5,2,2,5,1,2,0,2,1,0,2,2,0.4364
1,1,1,2,1,1,0,1,1,0,1,1,0.0733
5,2,2,10,1,1,0,1,2,0,2,1,0.1425
2,2,2,10,1,1,0,2,2,1,2,1,0.4487
3,1,1,10,1,1,0,1,1,0,1,2,0.1665
3,1,1,1,1,1,0,1,3,1,1,1,0.1132
7,3,2,6,2,2,1,2,2,0,2,2,0.7437
5,2,2,3,3,3,1,3,2,1,2,3,0.9477
4,2,2,1,1,1,1,2,1,0,3,1,0.3656
1,1,1,5,3,2,1,2,2,0,1,2,0.6198
5,2,2,2,1,1,0,1,3,1,2,1,0.1549
3,2,1,8,4,3,1,3,1,0,2,3,0.9429
1,1,1,9,3,2,1,2,1,0,1,3,0.7619
6,3,2,4,2,2,1,2,1,0,3,2,0.6833
6,3,2,10,1,1,0,2,1,0,2,2,0.5811
4,2,3,10,1,1,0,2,3,1,2,2,0.6274
2,2,2,8,4,3,1,3,1,0,2,3,0.9457
1,1,1,3,2,2,1,3,2,0,1,3,0.8873
7,2,3,9,2,2,1,3,3,1,2,3,0.9563
2,2,2,6,3,2,0,2,1,0,2,1,0.3847
4,2,2,6,3,2,0,2,1,0,2,2,0.5281
2,2,1,7,2,2,0,2,1,0,2,2,0.4938
2,2,3,1,2,2,0,2,2,1,2,2,0.5615
6,3,2,1,1,2,0,2,1,0,3,1,0.3216
5,2,2,5,4,3,1,2,2,0,2,2,0.727
7,2,2,8,3,3,1,3,1,0,2,3,0.9339
6,3,2,6,2,2,1,2,1,0,3,2,0.7016
4,2,1,8,2,2,0,3,1,0,2,3,0.8601
3,1,1,4,2,2,0,1,1,0,1,2,0.1577
3,2,2,9,2,2,1,2,3,1,1,2,0.7996
6,3,2,5,3,3,0,2,1,0,3,2,0.5939
3,1,1,9,1,1,1,2,1,0,1,3,0.688
1,1,1,2,2,2,0,1,2,1,1,1,0.13
6,3,2,8,2,2,1,3,1,0,3,3,0.9405
6,3,3,3,3,3,1,3,3,1,3,3,0.9653
3,1,1,3,2,2,1,3,2,1,1,3,0.9156
4,2,2,7,3,3,1,2,2,1,2,3,0.8657
1,1,1,2,2,2,0,1,3,1,1,1,0.1418
2,2,2,4,3,2,0,2,2,0,2,1,0.3882
6,3,2,2,1,1,0,1,1,0,3,1,0.1239
4,2,3,6,4,3,0,2,3,1,2,2,0.7097
6,3,3,5,1,1,1,2,2,0,3,2,0.6821
1,1,1,4,1,1,1,1,2,0,1,1,0.1513
5,2,2,1,2,2,0,1,2,0,2,2,0.2002
3,1,1,3,2,2,1,3,3,1,1,3,0.9231
3,1,1,5,2,2,0,2,1,0,1,2,0.3973
1,1,1,3,4,3,0,3,1,0,2,3,0.8276
3,1,1,1,1,1,0,1,1,0,1,1,0.069
6,3,2,1,2,2,0,1,2,0,3,1,0.154
3,2,1,7,4,3,1,2,3,1,2,2,0.8153
5,2,3,10,1,1,0,1,2,1,2,1,0.1964
1,1,1,8,2,2,1,3,1,0,2,3,0.8868
5,2,2,5,1,1,1,2,1,0,3,2,0.5533
1,1,1,2,1,1,0,1,2,0,1,1,0.0804
1,1,1,8,3,3,1,3,2,1,1,3,0.9435
6,3,3,9,2,2,1,3,3,1,2,3,0.971
4,2,2,8,2,2,1,3,1,0,2,2,0.8679
3,1,1,4,1,2,0,1,2,1,1,1,0.1199
7,3,2,1,1,1,0,2,2,0,3,2,0.4776
4,2,2,1,1,1,0,2,1,0,2,2,0.3884
5,2,2,4,4,3,0,2,1,0,2,2,0.5522
7,3,2,4,1,1,0,2,2,0,2,2,0.5398
6,3,3,9,2,2,1,2,3,1,3,2,0.8281
4,2,2,5,3,3,1,2,1,0,2,2,0.6752
1,1,1,5,1,1,1,2,2,0,1,2,0.5343
5,2,2,7,3,2,0,2,2,1,2,2,0.6427
3,1,1,1,2,2,0,1,1,0,1,2,0.1413
4,2,2,5,3,3,1,2,3,1,2,2,0.7816
2,2,2,5,2,2,1,2,2,1,2,2,0.7313
1,1,1,2,2,2,0,1,1,0,1,1,0.0876
7,2,2,4,4,3,0,2,2,1,2,1,0.5069
2,2,3,5,2,2,1,2,3,1,2,2,0.7589
1,1,1,3,4,3,1,3,2,0,1,3,0.918
5,3,3,5,1,1,0,2,2,1,3,2,0.62
3,1,1,4,1,1,1,2,2,0,2,2,0.4884
6,3,2,2,2,2,0,2,2,0,3,2,0.5394
3,1,1,5,2,2,0,2,2,0,1,2,0.4217
1,1,1,5,2,2,0,2,3,1,1,2,0.5369
2,2,3,1,2,2,1,1,3,1,2,1,0.3006
5,2,2,8,3,2,1,3,1,0,2,2,0.8838
7,3,3,9,2,2,1,3,2,0,3,2,0.9117
6,3,3,9,1,1,1,3,3,1,3,3,0.9607
4,2,2,9,2,2,1,3,1,0,2,3,0.9262
5,2,3,5,3,3,1,2,3,1,2,2,0.7873
2,2,2,6,2,2,1,2,1,0,2,2,0.6461
7,2,2,3,3,3,1,3,1,0,3,3,0.91
1,1,1,7,4,3,1,2,2,0,1,2,0.6832
2,2,2,8,4,3,1,3,2,1,3,3,0.9601
5,2,2,9,2,2,1,2,2,0,2,2,0.6901
3,1,1,9,1,1,0,2,2,0,1,2,0.4165
7,3,2,3,2,2,1,3,1,0,3,3,0.9265
7,3,2,5,1,1,0,2,1,0,3,2,0.4954
1,1,1,5,4,3,0,2,2,0,1,2,0.5141
2,2,3,6,4,3,1,2,2,1,2,2,0.8084
7,2,2,5,2,2,0,2,1,0,2,2,0.4701
7,3,2,5,4,3,1,2,1,0,3,2,0.76
7,3,2,1,1,1,1,2,1,0,3,1,0.4581
4,2,2,7,3,3,1,2,1,0,2,2,0.6938
3,1,1,4,2,2,0,1,1,0,1,1,0.0929
4,2,2,10,2,2,0,1,1,0,2,2,0.252
5,2,2,10,1,1,0,1,1,0,2,2,0.2154
4,2,2,8,3,2,1,3,3,1,2,3,0.9603
7,2,2,3,3,3,1,3,1,0,2,3,0.9193
2,2,2,5,4,3,0,2,2,0,2,2,0.5952
5,2,2,4,1,1,0,2,2,0,2,2,0.4417
6,3,3,5,4,3,0,2,2,0,2,2,0.6904
1,1,1,7,3,2,0,2,2,1,1,2,0.572
1,1,1,3,3,2,1,3,1,0,1,3,0.8928
4,2,2,5,3,3,1,2,1,0,2,2,0.6752
2,2,2,8,3,3,1,3,3,1,2,3,0.9625
6,3,3,5,2,2,1,2,2,0,3,2,0.7226
1,1,1,6,1,1,0,1,2,0,1,1,0.0941
1,1,1,8,3,2,1,2,1,0,1,3,0.754
7,3,2,4,2,2,0,2,1,0,3,2,0.5331
6,3,2,7,3,2,1,2,1,0,3,3,0.8401
7,2,3,1,2,2,0,2,2,1,2,1,0.3992
4,2,2,4,1,1,0,2,1,0,3,1,0.2597
2,2,2,6,3,2,0,2,3,1,2,2,0.6631
4,2,1,5,3,2,0,2,1,0,2,2,0.5063
6,3,2,4,2,2,1,2,2,0,3,2,0.7048
7,3,3,6,2,2,1,2,2,0,3,2,0.729
4,2,3,1,1,1,1,1,3,1,2,1,0.2574
1,1,1,5,1,1,1,2,1,0,1,2,0.5091
5,2,2,7,2,2,1,2,3,1,2,2,0.7608
6,3,2,6,2,2,1,2,1,0,3,2,0.7016
5,2,2,8,3,2,1,3,1,0,2,3,0.9329
6,3,3,8,2,2,0,3,3,1,3,3,0.9383
6,3,2,3,2,2,0,3,1,0,3,3,0.872
3,2,1,10,1,1,0,1,2,1,2,1,0.186
7,3,2,8,4,3,1,3,1,0,3,3,0.9569
3,1,2,4,1,1,1,1,2,1,1,1,0.2042
7,3,2,1,2,2,0,2,1,0,3,1,0.3543
5,2,2,1,2,2,0,2,2,0,2,2,0.4577
4,2,1,4,1,1,0,2,1,0,2,1,0.2744
4,2,2,10,2,2,0,1,2,1,2,2,0.344
2,2,2,8,3,2,1,3,1,0,2,2,0.8871
5,2,2,4,3,3,0,2,1,0,2,2,0.5131
2,2,2,3,3,3,1,3,1,0,2,3,0.9231
2,2,3,4,2,2,1,2,2,1,2,1,0.5985
2,2,2,5,2,2,1,2,2,0,2,3,0.7796
2,2,2,1,1,1,0,2,3,1,2,1,0.3792
6,3,2,7,3,2,0,2,1,0,3,3,0.7375
7,3,3,10,1,1,1,1,2,1,2,1,0.4038
4,2,3,1,2,2,0,1,3,1,2,1,0.1837
5,2,2,9,2,2,0,3,1,0,2,2,0.784
6,3,2,2,2,2,1,1,2,0,2,1,0.2859
5,2,1,9,1,1,0,3,1,0,2,3,0.8395
4,2,2,6,2,2,0,2,3,1,2,2,0.6221
7,3,3,9,2,2,1,3,2,1,3,3,0.9637
6,3,3,6,2,2,0,2,2,1,3,2,0.6717
7,3,3,6,2,2,1,2,1,0,3,2,0.7086
3,1,1,6,3,3,0,1,3,1,1,2,0.299
2,2,2,7,4,3,1,2,2,1,2,2,0.8083
1,1,1,9,3,3,1,2,1,0,1,2,0.6449
3,1,1,10,1,1,0,1,2,1,1,2,0.2371
5,2,2,4,1,1,0,2,1,0,2,2,0.4169
4,2,2,1,1,1,0,2,1,0,2,1,0.2578
3,1,2,6,1,2,0,2,3,1,1,1,0.3667
7,2,3,9,4,3,1,3,2,1,2,2,0.9389
6,3,2,10,1,1,0,2,2,1,2,2,0.6835
5,2,2,8,3,3,1,3,1,0,2,2,0.8876
7,2,3,4,3,3,0,2,2,0,2,1,0.3949
4,2,2,8,3,3,1,3,2,0,3,3,0.9347
2,2,2,9,3,3,1,3,2,0,2,3,0.9451
2,2,2,8,2,2,1,3,2,0,2,2,0.8813
3,1,1,7,3,2,1,2,1,0,1,2,0.6112
2,2,2,4,1,1,1,2,1,0,2,1,0.4302
7,2,3,7,4,3,1,2,2,1,3,2,0.7876
4,2,2,4,3,2,1,2,1,0,2,2,0.6575
3,1,1,6,2,2,0,1,2,0,1,2,0.1842
1,1,1,6,2,2,1,1,3,1,1,1,0.2686
5,2,2,7,3,2,1,2,2,1,2,3,0.8601
1,1,1,6,1,1,1,1,1,0,1,2,0.243
6,3,2,6,1,1,0,2,1,0,3,1,0.3617
6,3,3,4,2,2,1,2,2,0,3,2,0.7139
4,2,3,2,2,2,0,1,3,1,2,1,0.1903
1,1,1,8,4,3,1,3,1,0,1,3,0.9262
2,2,2,3,4,3,1,3,3,1,2,3,0.9603
2,2,2,8,3,3,1,3,1,0,2,3,0.9371
2,2,2,7,4,3,1,2,2,1,2,2,0.8083
5,2,2,8,2,2,0,3,2,0,2,3,0.8755
7,3,3,7,3,3,1,2,3,1,2,2,0.8568
2,2,1,4,1,1,0,2,1,0,2,1,0.2787
2,2,2,9,4,3,1,3,1,0,2,2,0.9087
3,1,1,4,3,3,0,1,1,0,1,1,0.1106
4,2,2,9,3,2,1,3,2,1,2,2,0.9259
4,2,2,2,2,2,0,1,2,1,2,1,0.1689
1,1,2,9,3,3,1,2,2,1,1,3,0.8437
3,1,1,9,1,1,1,2,2,0,1,2,0.5717
7,2,2,7,4,3,0,2,1,0,3,2,0.5493
4,2,3,6,1,1,1,2,3,1,2,2,0.7261
1,1,1,5,3,2,0,1,2,1,1,2,0.2667
5,2,2,1,2,2,0,2,2,0,2,1,0.3158
3,1,1,9,1,1,1,2,1,0,1,3,0.688
7,3,2,1,1,1,0,2,1,0,3,1,0.3113
6,3,2,2,2,2,0,2,1,0,3,1,0.3667
4,2,3,7,3,2,1,2,2,0,2,3,0.822
1,1,1,2,1,1,0,1,2,1,1,1,0.1096
4,2,1,6,3,2,0,2,1,0,2,2,0.517
1,1,1,5,2,2,1,1,3,1,1,2,0.3913
2,2,2,6,2,2,0,2,1,0,2,2,0.4941
2,2,3,1,2,2,0,2,3,1,2,2,0.5862
6,3,3,3,3,3,1,3,2,0,3,3,0.947
3,1,1,7,4,3,1,2,2,0,1,2,0.6786
6,3,2,3,2,2,0,3,1,0,3,3,0.872
6,3,2,9,3,3,0,3,1,0,3,3,0.9146
2,2,2,9,3,3,0,3,1,0,2,2,0.8198
1,1,1,5,3,2,1,2,2,1,1,2,0.6963
6,3,2,10,1,1,1,2,1,0,3,2,0.6971
5,2,3,8,2,2,1,3,2,1,2,3,0.9508
1,1,1,10,1,1,1,1,2,0,1,2,0.2968
2,2,2,3,4,3,1,3,1,0,2,3,0.9336
4,2,2,9,3,2,1,3,1,0,2,3,0.9362
7,3,2,2,2,2,0,2,1,0,2,1,0.3924
2,2,2,9,2,2,1,3,2,0,2,3,0.9341
2,2,2,10,1,1,0,1,3,1,2,1,0.2107
6,3,2,4,3,2,0,2,1,0,3,2,0.5745
5,2,3,6,1,1,1,2,3,1,2,1,0.5893
3,2,1,9,2,2,1,2,2,0,2,3,0.7992
2,2,2,9,2,2,1,2,1,0,2,2,0.6751
3,1,2,7,2,2,1,2,3,1,2,2,0.6821
4,2,2,8,2,2,0,3,1,0,2,3,0.8653
7,3,2,3,3,3,0,3,2,0,3,3,0.9005
6,3,2,6,3,2,0,2,1,0,3,1,0.446
7,3,3,5,2,2,0,2,2,0,2,2,0.6084
3,1,2,7,3,2,1,2,3,1,1,3,0.838
4,2,3,3,4,3,1,3,3,1,2,3,0.9612
6,3,2,9,2,2,0,3,1,0,3,3,0.8982
2,2,1,10,1,1,0,1,1,0,2,1,0.1292
1,1,1,9,2,2,1,2,3,1,1,2,0.7203
7,3,3,5,2,2,0,2,3,1,3,2,0.682
4,2,2,2,2,2,0,1,1,0,2,1,0.1155
7,2,2,6,2,2,1,2,1,0,3,2,0.6058
4,2,2,7,2,2,0,2,3,1,2,3,0.7586
1,1,1,2,1,1,0,1,2,1,1,1,0.1096
7,3,3,10,1,1,0,1,2,1,2,1,0.2659
7,3,2,10,1,1,0,1,1,0,3,2,0.2653
3,1,1,1,1,1,0,1,1,0,1,2,0.1194
6,3,2,2,1,1,0,1,1,0,3,1,0.1239
1,1,1,4,2,2,0,1,2,0,1,1,0.1037
6,3,2,6,4,3,0,2,1,0,3,1,0.4943
1,1,1,3,2,2,1,3,2,0,1,3,0.8873
5,2,2,1,2,2,1,1,1,0,2,1,0.1879
5,2,2,7,2,2,1,2,1,0,2,2,0.6487
4,2,2,10,1,1,0,2,1,0,2,1,0.3386
7,3,3,4,2,2,0,2,2,0,2,2,0.5981
4,2,2,6,2,2,0,2,1,0,2,1,0.3434
7,2,2,3,4,3,0,3,2,0,3,3,0.875
5,2,2,1,1,1,0,2,1,0,2,1,0.2558
7,2,2,7,2,2,0,2,2,1,3,3,0.7094
5,2,2,3,4,3,1,3,2,0,2,3,0.9377
6,3,3,4,2,2,1,2,1,0,3,2,0.6928
5,2,2,7,2,2,0,2,1,0,2,2,0.4969
2,2,2,7,4,3,1,2,2,0,2,2,0.7498
7,3,3,3,3,2,0,3,2,1,2,2,0.8878
5,2,2,10,2,2,0,2,2,0,2,2,0.5543
2,2,3,9,2,2,1,3,3,1,2,2,0.9265
3,1,1,2,1,1,0,1,1,0,1,1,0.0718
7,2,2,7,3,2,1,2,1,0,2,2,0.6791
1,1,1,5,2,2,1,1,1,0,1,2,0.2718
7,3,3,2,2,2,0,2,3,1,3,1,0.5077
2,2,2,5,1,1,0,2,3,1,2,2,0.5702
4,2,2,8,2,2,0,3,1,0,2,3,0.8653
3,2,1,9,4,3,0,2,1,0,1,2,0.6275
6,3,3,5,1,1,1,2,2,1,3,2,0.7511
5,2,2,5,4,3,0,2,1,0,3,2,0.5332
1,1,1,6,2,2,1,1,1,0,1,1,0.1758
2,2,1,6,3,2,0,2,1,0,3,2,0.4924
1,1,1,1,1,1,0,1,2,0,1,1,0.0773
3,1,1,1,1,1,0,1,1,0,2,1,0.0617
3,1,1,1,2,2,0,1,1,0,1,2,0.1413
6,3,2,1,1,1,0,2,1,0,3,2,0.4551
1,1,2,5,2,2,1,2,3,1,1,2,0.6938
7,2,2,5,2,2,1,2,1,0,2,2,0.6239
2,2,2,8,4,3,0,3,2,1,2,3,0.9355
4,2,3,5,2,2,1,2,2,1,2,2,0.7358
6,3,2,10,1,1,0,2,1,0,2,1,0.4315
3,1,1,4,3,2,0,1,1,0,1,2,0.1797
1,1,1,7,4,3,0,2,2,1,1,2,0.6187
2,2,2,7,2,2,1,2,1,0,2,2,0.6559
5,2,2,5,4,3,1,2,2,1,2,2,0.7893
7,3,2,8,4,3,0,3,2,1,3,2,0.91
4,2,2,3,2,2,0,3,1,0,2,3,0.8382
1,1,1,4,2,2,1,1,3,1,1,2,0.3811
2,2,2,2,1,1,0,1,2,0,2,1,0.1084
6,3,2,6,2,2,0,2,1,0,2,2,0.5863
3,1,1,5,2,2,1,2,1,0,1,2,0.5521
1,1,1,8,4,3,1,3,3,1,1,3,0.9558
3,1,1,4,3,3,0,1,3,1,1,1,0.1764
5,2,3,6,3,3,1,2,3,1,2,2,0.7944
3,2,1,6,3,2,0,1,1,0,2,2,0.2429
3,2,1,8,3,3,0,3,1,0,2,2,0.8049
1,1,1,8,2,2,1,2,1,0,1,3,0.7237
7,2,3,2,2,2,0,2,2,1,2,1,0.4096
2,2,2,9,1,1,1,2,2,1,2,2,0.7271
3,2,1,5,3,3,0,2,1,0,1,2,0.5479
2,2,3,8,4,3,1,3,3,1,2,3,0.9691
4,2,2,7,3,3,1,2,1,0,2,2,0.6938
3,2,2,9,2,2,1,2,2,1,1,3,0.8683
6,3,3,7,2,2,1,2,3,1,3,2,0.8155
3,1,1,2,1,1,0,1,2,0,1,1,0.0789
6,3,2,2,1,1,0,1,1,0,3,1,0.1239
7,3,2,1,2,2,0,2,1,0,3,1,0.3543
3,2,1,8,2,2,1,3,1,0,1,3,0.929
6,3,2,10,1,1,0,2,1,0,3,2,0.5517
6,3,2,3,2,2,0,3,1,0,2,3,0.8848
1,1,1,9,4,3,1,2,2,0,1,3,0.8112
7,3,3,9,2,2,1,3,3,1,3,3,0.9671
1,1,1,9,2,2,1,2,1,0,1,3,0.7322
4,2,3,9,3,2,1,3,2,1,2,3,0.9598
2,2,2,5,3,2,1,2,1,0,2,2,0.6718
6,3,2,9,2,2,1,2,1,0,3,2,0.728
6,3,2,6,2,2,0,2,1,0,3,1,0.4076
1,1,1,1,2,2,0,1,1,0,1,1,0.0842
6,3,3,5,3,2,1,2,2,1,3,2,0.8109
6,3,3,4,2,2,0,2,2,1,3,1,0.5066
3,2,1,9,1,1,1,3,2,1,2,3,0.9396
1,1,1,2,1,1,0,1,1,0,2,1,0.0655
5,2,2,9,4,3,0,3,2,1,3,3,0.9287
1,1,1,2,2,2,0,1,3,1,1,1,0.1418
4,2,2,2,1,1,0,1,3,1,2,1,0.1563
2,2,3,7,4,3,0,2,3,1,2,2,0.7227
3,1,1,10,1,1,0,1,1,0,1,1,0.0985
3,2,2,6,1,1,0,1,3,1,2,1,0.1819
1,1,1,2,1,1,1,1,2,0,1,1,0.1406
6,3,3,9,2,2,1,3,1,0,3,3,0.9452
7,2,3,9,4,3,1,3,2,0,2,3,0.9523
5,2,2,5,3,3,0,2,2,0,2,2,0.549
5,2,2,1,2,2,1,1,2,0,2,1,0.2038
2,2,1,10,1,1,0,1,1,0,2,2,0.2133
2,2,2,10,2,2,0,1,1,0,2,2,0.256
4,2,2,2,1,1,0,1,2,1,3,1,0.1293
7,3,3,2,2,2,1,2,2,0,3,1,0.5534
6,3,2,10,2,2,1,2,2,0,2,1,0.6559
5,2,3,8,3,3,1,3,2,1,2,2,0.9277
2,2,2,4,3,2,0,2,2,1,2,2,0.62
7,3,3,5,3,3,1,2,3,1,3,2,0.8296
4,2,2,1,1,1,0,2,1,0,2,1,0.2578
5,2,2,3,3,2,1,3,2,0,2,3,0.9254
5,2,2,2,1,1,0,1,1,0,2,2,0.1628
4,2,2,2,2,2,0,1,1,0,2,1,0.1155
1,1,1,5,1,1,1,2,1,0,1,2,0.5091
5,2,3,2,1,1,1,1,2,1,2,1,0.2445
1,1,1,6,4,3,0,1,2,0,1,2,0.2468
2,2,2,1,1,1,0,1,3,1,2,1,0.1534
4,2,2,10,1,1,0,2,1,0,2,2,0.4834
6,3,3,3,3,3,1,3,2,1,3,3,0.9618
2,2,3,6,2,2,0,2,2,1,2,1,0.4649
1,1,1,2,1,1,0,1,2,0,1,1,0.0804
1,1,1,9,1,1,0,2,2,0,1,3,0.5713
2,2,2,1,1,1,0,2,3,1,2,2,0.5276
7,3,2,7,3,3,1,2,1,0,3,2,0.7468
6,3,2,5,3,3,0,2,2,0,2,2,0.6458
7,3,2,7,2,2,1,2,1,0,2,3,0.8335
7,3,2,7,2,2,0,2,1,0,2,3,0.728
6,3,2,4,4,3,1,2,1,0,2,2,0.7755
7,2,2,1,1,1,0,2,1,0,2,2,0.3809
3,1,1,2,2,2,0,1,2,1,1,2,0.211
3,1,1,10,2,2,0,1,2,1,1,2,0.274
7,3,2,5,1,1,1,2,1,0,3,2,0.6474
6,3,3,3,3,3,1,3,3,1,2,3,0.9691
7,2,2,2,1,1,1,1,2,1,3,2,0.3297
7,3,3,9,2,2,1,3,2,1,2,3,0.9677
3,2,1,1,1,1,0,1,3,1,1,1,0.162
1,1,1,1,1,1,1,1,3,1,1,1,0.196
6,3,2,5,3,2,0,2,1,0,2,2,0.6137
5,2,2,5,3,2,0,2,1,0,3,2,0.4848
3,1,1,8,4,3,1,3,1,0,2,2,0.8564
7,3,3,10,1,1,0,2,2,0,3,2,0.5848
4,2,3,8,3,3,1,3,2,0,2,2,0.9022
3,1,1,2,2,2,0,1,1,0,1,2,0.1466
3,1,1,6,1,1,1,1,2,0,1,1,0.1599
5,2,2,10,1,1,0,2,2,1,2,2,0.5903
2,2,2,10,1,1,0,1,2,0,2,2,0.2387
3,1,1,1,2,2,0,1,2,0,1,1,0.0906
1,1,1,10,1,1,0,1,1,0,1,1,0.1004
1,1,1,8,3,3,0,3,1,0,1,3,0.8515
3,1,1,1,2,2,0,1,1,0,1,1,0.0826
2,2,2,9,2,2,0,3,3,1,2,3,0.9219
1,1,1,2,2,2,0,1,1,0,1,1,0.0876
4,2,2,10,2,2,0,1,1,0,2,1,0.1556
7,3,2,1,2,2,1,1,1,0,2,1,0.2554
1,1,2,4,4,3,0,1,3,1,2,1,0.1918
6,3,2,7,4,3,0,2,2,0,3,3,0.7905
5,2,3,5,2,2,0,2,3,1,2,2,0.6199
2,2,1,1,2,2,0,1,1,0,2,2,0.1826
5,2,2,9,3,3,1,2,1,0,2,3,0.8171
3,2,1,9,1,1,1,2,3,1,1,2,0.7588
6,3,2,5,1,1,0,2,2,0,3,2,0.5233
1,1,1,5,4,3,0,1,2,1,1,2,0.3063
2,2,2,7,2,2,1,2,2,0,2,2,0.6784
4,2,2,2,1,1,0,1,1,0,2,1,0.0971
1,1,1,2,1,1,0,1,1,0,1,1,0.0733
7,3,3,8,3,2,1,3,1,0,3,3,0.9503
2,2,1,6,2,2,0,2,1,0,2,2,0.483
7,3,2,7,3,3,1,2,2,0,3,3,0.8564
3,1,1,8,3,2,1,3,2,0,2,3,0.9085
3,1,1,3,4,3,1,3,1,0,1,3,0.9083
5,2,2,9,3,3,1,3,1,0,2,3,0.9378
7,2,2,2,1,1,0,1,2,1,2,1,0.1395
1,1,1,4,4,3,1,1,1,0,1,2,0.3369
7,3,2,1,1,1,0,2,2,0,3,1,0.3334
4,2,2,4,2,2,1,2,2,0,3,2,0.6169
4,2,2,6,2,2,1,2,2,0,2,2,0.6642
1,1,1,3,2,2,1,3,1,0,1,3,0.8768
6,3,2,2,2,2,0,1,1,0,2,1,0.1622
5,2,2,9,2,2,1,3,2,0,3,2,0.8695
6,3,3,9,2,2,1,3,3,1,3,2,0.942
1,1,1,5,2,2,0,1,3,1,1,2,0.2558
6,3,3,9,2,2,1,3,2,0,3,3,0.9502
5,2,2,4,2,2,0,2,1,0,2,2,0.4647
1,1,1,4,2,2,0,1,3,1,1,1,0.1526
3,1,1,10,2,2,0,1,3,1,1,2,0.2946
1,1,1,9,2,2,1,2,2,1,1,2,0.6995
6,3,2,6,2,2,1,2,1,0,3,2,0.7016
6,3,2,5,2,2,0,2,2,0,3,2,0.5713
3,2,1,9,1,1,1,2,1,0,1,2,0.6462
3,2,1,4,2,2,0,1,3,1,1,2,0.328
6,3,2,7,3,3,1,2,1,0,3,3,0.8449
2,2,3,2,1,1,0,1,3,1,2,1,0.1651
5,3,3,2,1,1,1,1,2,1,3,1,0.3031
2,2,3,1,1,1,0,2,3,1,2,1,0.3897
5,2,2,8,3,3,1,3,2,0,2,3,0.9411
4,2,2,4,1,1,1,2,2,0,3,2,0.5701
6,3,2,9,3,3,1,3,1,0,2,2,0.9251
1,1,1,2,2,2,0,1,3,1,1,1,0.1418
6,3,2,8,3,2,1,3,1,0,3,3,0.9487
3,1,1,2,1,1,0,1,1,0,1,1,0.0718
3,1,1,8,4,3,1,2,3,1,1,3,0.8625
2,2,2,5,3,3,1,2,3,1,2,2,0.7852
1,1,1,5,3,2,0,1,1,0,1,2,0.1894
4,2,3,4,2,2,1,2,3,1,2,1,0.6176
4,2,3,9,2,2,1,3,2,0,2,2,0.8881
6,3,3,4,2,2,1,2,3,1,3,2,0.7952
1,1,1,4,2,2,1,1,1,0,1,2,0.2634
4,2,2,6,4,3,0,2,2,0,2,2,0.6004
5,2,3,10,1,1,1,1,3,1,2,1,0.3358
2,2,3,4,1,1,1,2,3,1,2,2,0.7129
7,3,3,9,2,2,1,3,1,0,3,3,0.9446
4,2,1,10,1,1,0,1,1,0,2,1,0.1268
4,2,2,7,2,2,0,2,2,1,2,2,0.6084
6,3,2,4,3,2,0,2,2,0,3,1,0.4497
1,1,1,6,1,1,1,1,1,0,1,1,0.1494
3,1,1,7,3,2,0,2,2,1,2,3,0.6797
2,2,2,10,1,1,1,1,2,0,2,1,0.2429
7,2,2,6,4,3,0,2,1,0,2,2,0.5682
6,3,3,7,2,2,1,2,2,0,2,2,0.7619
4,2,2,4,3,3,1,2,1,0,2,2,0.6657
5,2,3,2,1,1,0,2,2,1,2,1,0.3686
4,2,2,8,3,2,1,3,1,0,2,3,0.9336
7,3,2,4,2,2,0,2,1,0,3,2,0.5331
5,2,2,6,2,2,1,2,2,0,2,2,0.6619
2,2,2,9,3,2,0,2,2,0,2,2,0.59
2,2,2,2,1,1,0,1,2,1,2,1,0.146
6,3,3,10,2,2,0,2,3,1,3,1,0.5953
7,3,3,3,3,3,1,3,3,1,3,3,0.965
4,2,2,6,2,2,1,2,2,0,2,1,0.5197
2,2,2,10,1,1,0,1,2,1,2,1,0.1944
7,2,2,7,2,2,1,2,1,0,2,3,0.7677
3,1,1,9,4,3,1,2,3,1,1,2,0.7818
1,1,1,3,4,3,1,3,1,0,1,3,0.91
1,1,1,6,2,2,0,1,2,0,1,1,0.112
1,1,1,10,1,1,0,1,3,1,1,1,0.1612
5,2,2,2,2,2,1,1,2,0,2,1,0.2109
6,3,3,5,2,2,1,2,2,1,3,2,0.7856
4,2,2,2,1,1,0,1,1,0,2,2,0.1643
3,2,1,3,3,2,1,3,1,0,2,3,0.9164
1,1,1,1,1,1,0,1,2,0,1,2,0.1328
4,2,3,8,2,2,0,3,3,1,2,3,0.9204
5,2,2,9,2,2,1,3,1,0,3,3,0.9167
1,1,1,2,1,1,0,1,3,1,1,2,0.1993
2,2,2,1,1,1,0,1,2,1,2,2,0.2304
5,2,2,7,2,2,0,2,1,0,2,2,0.4969
6,3,2,10,2,2,0,2,1,0,3,1,0.4498
