whatsapp_count,phone_count,email_count,total_interactions,dominant_channel,first_channel,last_channel,is_multi_channel,channel_switch_count,conversation_time_hours,conv_time_bucket,recency_bucket,engagement_depth,channel_x_stage,historical_deals_won,sale_score
1,1,1,1,2,2,2,0,0,1,1,3,1,24,1,0.0418
3,1,2,3,3,3,3,1,2,3,4,2,3,34,2,0.7238
2,1,1,1,3,3,3,1,2,3,2,1,2,35,1,0.1842
2,3,1,2,3,3,2,1,3,2,5,2,2,25,3,0.988
2,3,2,2,2,3,3,1,3,3,2,3,3,14,3,0.9586
2,3,1,2,3,3,3,1,1,2,5,4,2,26,3,0.9918
1,1,1,1,1,1,1,1,1,1,1,3,1,12,1,0.0604
3,2,2,3,3,3,3,1,3,2,4,2,3,28,1,0.7441
1,1,3,2,1,1,1,1,1,2,5,3,2,8,1,0.3526
2,2,3,3,3,1,1,1,2,2,4,1,3,29,3,0.9054
1,1,1,1,2,1,1,1,1,3,2,4,1,22,1,0.1762
1,1,2,1,1,1,1,1,1,3,2,2,2,6,2,0.2816
1,2,2,2,1,1,1,1,1,2,4,1,2,10,2,0.5482
1,3,1,2,2,2,2,1,3,1,1,4,2,23,2,0.6449
2,2,2,2,2,3,1,1,3,2,5,3,2,14,3,0.9726
2,1,2,2,1,1,3,1,2,3,2,2,2,9,1,0.1491
1,1,1,1,3,3,3,1,1,1,1,4,1,31,1,0.1614
1,3,2,2,2,2,3,1,1,1,3,3,2,24,1,0.5499
2,1,2,2,3,3,2,1,1,2,5,2,2,32,1,0.5174
3,1,1,2,3,3,1,1,2,2,5,2,2,34,3,0.9255
2,1,2,2,1,1,3,1,3,2,5,1,2,4,3,0.8608
1,1,1,1,1,1,1,0,0,1,3,2,1,5,1,0.086
1,2,1,1,2,2,2,0,0,1,1,4,1,19,1,0.1523
2,1,3,2,1,3,3,1,1,2,5,3,2,8,1,0.5208
3,1,1,2,3,3,1,1,2,2,4,3,2,35,2,0.7623
1,3,2,2,2,2,2,1,1,1,3,3,2,24,1,0.5393
1,1,3,2,1,1,1,0,0,3,2,2,2,4,1,0.0631
3,3,2,3,3,1,1,1,2,2,4,3,3,28,3,0.9839
1,1,2,1,1,1,1,1,1,2,4,2,1,9,1,0.2277
2,2,2,2,2,3,2,1,2,2,5,2,2,13,3,0.9662
1,1,1,1,1,2,2,1,1,1,1,1,1,5,1,0.0577
2,2,2,2,3,1,1,1,2,2,5,3,2,26,1,0.8055
1,1,2,1,1,1,1,0,0,3,4,1,1,10,1,0.1072
1,2,1,1,2,2,2,1,1,1,1,4,1,19,1,0.2622
1,1,3,1,1,1,1,0,0,3,2,1,1,8,1,0.0527
2,2,2,2,3,3,3,1,2,3,2,3,2,34,2,0.7213
2,3,1,2,2,2,2,1,1,1,3,4,2,24,2,0.8667
2,2,3,2,1,1,1,1,1,3,2,1,2,4,2,0.5477
3,2,1,3,3,3,2,1,2,2,4,2,3,25,1,0.7364
2,2,2,2,3,3,1,1,1,3,2,2,2,35,1,0.3607
2,1,1,2,3,3,1,1,2,3,2,2,2,26,2,0.5038
3,2,2,3,3,2,1,1,1,2,4,1,3,26,3,0.9428
2,2,2,2,1,3,3,1,2,3,2,2,2,9,2,0.5919
2,2,2,2,3,3,2,1,3,2,4,1,3,25,2,0.8478
1,1,3,2,1,1,1,1,2,2,4,1,2,5,2,0.4223
3,1,3,3,3,1,1,1,3,3,2,2,3,30,1,0.2811
1,1,1,1,1,2,2,1,1,1,1,4,1,12,1,0.0844
1,2,1,1,2,2,2,0,0,3,2,4,1,19,1,0.2579
2,2,2,2,3,1,3,1,3,3,2,2,2,34,1,0.3891
1,1,1,1,3,2,3,1,1,1,3,2,1,31,1,0.2213
3,3,2,3,3,3,3,1,1,2,4,3,3,26,2,0.9642
1,1,3,2,1,1,2,1,2,2,4,2,2,5,1,0.2512
1,3,1,1,2,2,2,0,0,1,1,3,1,18,1,0.2667
1,3,1,1,2,2,2,0,0,1,3,4,1,18,2,0.7828
1,2,2,2,1,1,3,1,2,3,2,1,2,11,1,0.1591
3,3,2,3,3,2,2,1,3,2,4,4,3,25,3,0.9908
2,2,2,2,1,1,2,1,3,2,5,3,2,10,1,0.6772
2,2,2,2,3,1,1,1,2,2,5,1,2,34,2,0.8298
2,1,2,2,1,1,1,1,3,2,4,1,2,5,1,0.2793
1,1,3,2,1,1,1,1,1,2,4,2,1,11,1,0.1936
1,2,1,1,2,1,1,1,1,1,1,4,1,19,1,0.242
2,2,2,2,3,1,1,1,3,2,5,3,2,33,2,0.9002
2,1,2,2,3,3,3,1,1,2,4,4,2,32,1,0.5347
1,1,2,1,1,1,1,0,0,2,4,2,1,10,1,0.1241
1,1,2,2,1,3,3,1,2,3,2,2,2,9,1,0.1101
2,2,2,2,3,3,3,1,3,2,5,1,2,34,2,0.8648
2,1,2,2,1,1,3,1,3,2,4,1,2,8,2,0.5155
3,2,3,3,3,1,1,1,1,3,2,2,3,34,1,0.4142
3,1,3,3,3,3,1,1,3,3,2,4,3,34,1,0.3766
2,3,1,2,2,2,2,1,3,1,3,1,2,23,2,0.7814
2,1,2,2,1,3,2,1,1,2,4,3,2,9,2,0.6206
2,2,2,2,1,3,1,1,1,3,2,2,2,8,2,0.5695
3,2,2,2,3,3,3,1,3,3,2,1,3,25,3,0.9198
1,1,1,1,2,2,2,1,1,1,3,1,1,19,1,0.149
2,2,2,2,3,3,3,1,1,3,2,1,2,35,2,0.583
1,1,1,1,1,1,1,1,1,1,1,4,1,7,1,0.0964
2,3,2,3,2,3,2,1,3,3,2,2,3,16,2,0.8131
1,2,2,1,1,3,3,1,2,2,4,1,2,8,1,0.4222
3,2,2,2,3,2,2,1,3,3,2,1,3,26,3,0.9073
2,2,2,2,1,3,2,1,2,2,4,3,2,10,1,0.582
2,3,1,2,2,2,2,1,3,1,3,4,2,18,2,0.908
1,3,1,1,2,2,2,0,0,1,3,3,1,23,1,0.4252
2,1,2,2,1,3,3,1,2,2,5,1,2,9,1,0.375
3,2,2,3,3,3,1,1,1,3,2,2,3,34,1,0.4232
2,1,2,2,1,3,3,1,2,2,4,3,2,11,1,0.3577
1,2,2,2,1,3,1,1,3,1,3,1,2,3,1,0.2981
3,1,3,3,3,1,1,1,3,2,4,1,3,32,1,0.3965
1,1,1,1,3,1,1,1,1,1,1,2,1,31,1,0.0854
2,2,1,2,3,3,1,1,1,2,4,1,2,26,3,0.9284
2,3,2,2,2,1,1,1,3,2,5,1,2,14,3,0.979
2,3,2,2,2,2,1,1,1,2,4,4,2,13,2,0.9547
1,1,1,1,2,2,2,1,1,1,3,1,1,21,1,0.1366
1,1,1,1,2,2,3,1,1,1,1,3,1,19,1,0.1039
3,1,3,3,3,1,1,1,2,3,2,1,3,34,1,0.1897
2,2,2,2,2,1,2,1,3,2,5,1,2,13,3,0.9538
3,2,2,3,3,1,1,1,2,3,2,2,3,32,1,0.4303
3,3,1,2,3,3,3,1,3,2,5,3,3,26,3,0.9938
2,2,1,2,3,3,3,1,2,2,4,2,2,28,2,0.856
1,1,3,2,1,1,1,0,0,2,4,2,1,9,2,0.2826
2,2,1,2,3,3,2,1,2,2,4,4,2,26,2,0.9129
1,1,2,1,1,1,1,0,0,2,4,2,1,5,2,0.3486
1,3,2,2,2,2,3,1,1,1,3,1,2,19,1,0.4862
1,2,2,1,2,3,1,1,1,2,4,3,2,22,1,0.5347
1,1,3,2,1,1,1,1,1,2,4,1,2,10,1,0.1546
2,2,1,2,3,2,2,1,3,2,4,1,2,26,2,0.8291
3,3,2,3,3,3,3,1,1,1,3,3,2,26,3,0.9795
3,3,2,3,3,1,2,1,3,3,2,1,3,28,3,0.9442
3,2,1,3,3,3,3,1,3,2,4,2,3,26,2,0.8959
2,2,3,2,1,3,3,1,1,2,4,2,2,8,1,0.5637
2,2,3,2,1,3,3,1,3,2,4,2,2,8,2,0.8094
3,3,1,3,3,3,3,1,2,3,2,1,3,25,1,0.7006
1,3,2,2,2,2,1,1,1,1,3,1,2,23,2,0.6754
1,1,1,1,3,2,2,1,1,1,1,1,1,31,1,0.0746
1,3,1,2,2,2,2,1,3,1,3,3,2,23,1,0.5571
1,3,2,2,2,2,2,1,3,1,3,4,2,18,1,0.6961
1,1,1,1,1,1,1,0,0,1,1,4,1,7,1,0.0512
1,1,1,1,1,3,1,1,1,3,4,2,1,11,1,0.232
1,1,1,1,2,2,2,0,0,1,1,3,1,24,1,0.0418
2,1,2,2,3,1,1,1,2,2,4,2,2,26,3,0.8731
2,2,2,2,3,2,2,1,2,2,4,2,2,26,2,0.8663
1,1,2,2,1,3,3,1,3,3,2,2,2,8,1,0.1211
2,3,3,3,2,2,3,1,1,2,4,4,3,14,2,0.9484
1,1,1,1,1,1,1,0,0,1,1,2,1,7,1,0.0314
1,1,2,1,1,1,1,1,2,3,2,4,2,10,2,0.3604
3,1,3,3,3,3,3,1,1,3,2,3,3,26,1,0.4057
2,2,2,2,3,1,2,1,2,1,3,4,2,34,3,0.9178
1,1,1,1,2,1,1,1,1,1,3,4,1,19,1,0.2521
2,1,2,2,1,3,3,1,2,3,2,2,2,12,2,0.3344
3,2,1,2,3,3,3,1,1,2,4,1,2,34,2,0.8381
2,1,2,2,3,3,2,1,3,2,5,1,2,34,2,0.7118
2,3,2,3,3,3,3,1,1,2,4,1,2,25,1,0.7943
2,2,2,2,3,3,3,1,3,2,5,1,2,26,2,0.9055
2,1,2,2,3,3,1,1,2,2,5,1,2,34,2,0.6909
2,2,2,2,1,3,3,1,2,2,4,2,2,6,1,0.5798
3,2,2,3,3,3,1,1,2,2,5,2,3,26,1,0.8187
3,2,2,3,3,3,2,1,2,2,4,1,3,25,2,0.8745
1,2,2,2,1,1,1,1,2,2,4,1,2,6,1,0.349
1,2,1,1,2,2,2,1,1,1,1,4,1,19,1,0.2622
2,3,2,3,3,3,3,1,2,3,2,2,3,25,1,0.6725
3,3,3,3,3,3,3,1,2,2,4,3,3,26,3,0.9892
3,2,2,2,3,3,2,1,3,2,4,2,2,34,1,0.7283
3,3,3,3,3,1,1,1,3,3,2,2,3,25,2,0.9009
3,2,1,3,3,3,3,1,3,2,4,1,3,25,2,0.8753
1,1,2,1,1,1,1,0,0,2,4,2,1,9,2,0.3042
2,3,2,3,3,2,1,1,1,2,4,1,3,34,2,0.8524
2,3,2,3,2,2,2,1,3,3,2,4,3,16,2,0.8715
1,1,1,1,1,1,3,1,1,1,3,3,1,7,1,0.191
1,2,3,2,1,1,1,1,3,2,4,4,2,8,2,0.7796
2,1,2,2,1,1,2,1,3,2,4,1,2,6,1,0.2778
2,3,2,3,2,1,3,1,1,2,4,3,3,13,3,0.9741
1,3,1,2,2,2,3,1,1,1,1,2,2,23,2,0.5043
2,1,2,2,3,3,3,1,3,2,5,3,2,26,2,0.8653
2,3,2,3,3,2,2,1,3,2,4,3,3,28,2,0.9383
2,1,2,2,1,3,3,1,2,2,5,2,2,9,2,0.6941
2,1,2,1,1,3,1,1,1,2,5,1,2,1,2,0.7357
1,1,1,1,1,1,1,0,0,1,1,4,1,12,1,0.0402
2,2,2,2,3,1,2,1,3,2,4,3,2,27,2,0.8874
2,2,2,2,3,1,1,1,3,3,2,3,2,26,3,0.9067
2,2,2,2,3,3,3,1,2,2,4,2,2,28,2,0.867
2,1,2,2,1,3,3,1,3,2,4,2,2,8,1,0.3473
1,1,1,1,3,3,3,1,1,1,3,2,1,32,1,0.2238
2,1,2,2,1,1,1,1,3,3,4,1,2,6,2,0.5416
2,1,2,2,1,1,1,1,2,2,5,3,2,12,1,0.4089
2,1,2,2,3,3,3,1,1,2,4,4,2,32,1,0.5347
1,1,1,1,3,3,3,0,0,1,3,1,1,29,1,0.1163
3,2,2,3,3,3,3,1,2,3,4,3,3,28,3,0.9708
2,1,1,1,3,3,3,1,2,2,4,1,2,32,1,0.3865
2,2,2,2,1,3,3,1,3,3,2,2,2,11,1,0.3212
2,2,2,2,3,3,3,1,3,2,5,4,2,25,3,0.9845
1,2,2,2,1,1,1,1,3,2,5,3,2,9,2,0.7938
1,1,2,1,1,1,1,0,0,3,2,1,1,9,1,0.046
2,2,2,2,3,3,3,1,2,3,4,1,2,26,3,0.9472
1,1,2,1,1,3,3,1,1,3,2,1,2,11,1,0.0907
1,1,2,1,1,1,1,0,0,2,4,2,1,8,1,0.1355
1,1,2,1,1,1,1,0,0,2,5,1,1,10,2,0.3428
2,2,2,2,3,3,3,1,1,2,4,2,2,26,2,0.872
2,3,2,2,2,2,2,1,3,1,1,1,2,19,1,0.3844
2,3,2,2,3,3,3,1,3,2,4,3,2,26,2,0.9607
3,3,2,3,3,1,3,1,2,2,5,4,3,34,3,0.9903
2,2,2,2,3,1,2,1,3,2,5,3,2,25,3,0.9764
2,3,1,2,2,2,2,1,1,1,1,3,2,18,2,0.7227
2,3,2,2,3,1,1,1,3,2,5,1,3,25,3,0.9822
2,2,2,2,3,3,1,1,3,2,4,1,2,34,3,0.9141
1,2,1,1,2,2,2,1,1,1,1,4,1,24,1,0.2163
2,1,3,2,1,1,1,1,2,2,4,2,2,11,1,0.2765
3,2,3,3,3,3,2,1,1,3,2,1,3,32,1,0.4188
2,2,2,2,3,1,3,1,1,2,5,3,2,34,2,0.8929
1,1,3,2,1,1,1,1,1,2,5,2,2,8,1,0.2969
1,1,1,1,2,2,2,0,0,1,1,4,1,24,1,0.0533
2,2,2,2,1,1,3,1,2,2,4,1,2,3,1,0.5226
3,2,3,3,3,3,3,1,1,3,2,2,3,34,1,0.4671
1,1,1,1,2,1,2,1,1,1,3,2,1,21,1,0.1606
2,2,2,2,3,1,3,1,1,2,5,3,2,26,3,0.9734
3,2,2,3,3,3,2,1,1,2,4,3,3,25,3,0.9698
2,1,2,2,3,3,3,1,3,2,4,1,2,28,3,0.8635
2,1,2,2,3,3,3,1,1,2,5,4,2,33,1,0.6388
2,2,2,2,1,3,1,1,3,3,2,2,2,8,2,0.5972
2,2,2,2,1,3,3,1,1,3,4,4,2,1,3,0.9633
1,1,1,1,2,2,2,1,1,1,3,1,1,17,1,0.1623
2,1,2,2,3,3,3,1,3,2,5,3,2,35,2,0.8029
1,1,1,1,2,3,3,1,1,1,1,2,1,20,1,0.0836
2,2,2,2,1,1,3,1,2,2,4,3,2,10,3,0.9166
1,1,2,2,1,1,2,1,3,2,4,1,2,10,1,0.1632
1,1,1,1,1,1,1,0,0,1,1,4,1,7,1,0.0512
1,1,2,1,1,1,1,1,2,2,4,2,1,9,1,0.2378
1,1,1,1,2,2,2,0,0,1,1,3,1,24,1,0.0418
3,2,3,3,3,1,1,1,3,3,2,1,3,30,1,0.4294
2,2,1,2,2,1,1,1,2,1,3,4,2,13,3,0.9273
2,2,2,2,3,2,2,1,3,2,4,3,3,28,2,0.8818
1,2,2,2,2,2,3,1,2,1,3,4,2,24,1,0.402
2,3,2,3,2,3,3,1,1,3,4,2,3,24,3,0.9541
2,3,3,3,2,3,1,1,3,3,2,4,3,13,2,0.8984
3,3,2,3,3,3,3,1,1,2,4,2,3,28,3,0.9823
1,1,1,1,2,2,2,1,1,1,3,2,1,17,1,0.1999
1,1,1,1,3,3,3,0,0,1,1,4,1,27,1,0.1064
1,3,1,2,2,2,2,1,2,1,3,2,2,24,2,0.7199
2,2,2,2,3,1,1,1,2,2,5,1,2,33,1,0.6361
2,2,2,2,3,3,3,1,3,2,4,2,2,25,3,0.9593
2,3,2,2,3,1,1,1,3,2,5,2,2,34,3,0.9798
2,2,2,2,3,1,2,1,1,3,2,1,2,32,2,0.5781
2,3,2,2,2,3,1,1,1,2,4,3,2,23,3,0.9686
2,3,1,2,2,2,2,1,2,1,3,1,2,23,2,0.7715
1,1,1,1,2,2,2,0,0,1,1,4,1,19,1,0.0675
1,2,1,1,2,2,1,1,2,1,3,4,1,19,2,0.7347
2,1,2,2,1,3,3,1,2,3,4,3,2,11,1,0.3784
3,1,3,3,1,1,3,1,3,3,2,2,3,5,1,0.2354
1,1,1,1,1,1,1,1,1,1,1,3,1,7,1,0.0764
3,1,2,3,3,3,3,1,2,2,4,3,3,25,3,0.9346
2,2,2,2,3,3,3,1,2,2,5,4,2,28,3,0.9809
2,1,1,1,3,3,1,1,1,3,2,3,1,32,1,0.2886
1,2,1,1,2,2,2,0,0,1,3,3,1,19,1,0.2675
2,2,2,2,3,1,3,1,2,3,2,1,2,28,3,0.8446
1,2,2,2,1,1,1,1,3,2,5,4,2,10,1,0.6167
2,2,1,2,3,1,3,1,3,2,5,3,2,25,3,0.9752
1,3,1,2,2,2,2,1,2,1,3,4,2,23,1,0.6051
1,1,1,1,2,2,1,1,1,1,3,3,1,17,1,0.2358
2,3,2,3,2,1,1,1,2,2,4,2,3,14,3,0.9642
2,1,2,2,1,3,3,1,3,2,4,1,2,10,1,0.2717
2,3,1,2,2,2,1,1,3,1,3,4,2,18,1,0.7633
1,2,1,1,2,2,2,1,1,1,1,2,1,19,1,0.1761
3,1,1,3,3,3,3,1,3,2,5,1,3,34,1,0.4976
2,2,2,2,1,1,1,1,1,2,4,1,2,8,1,0.4244
1,1,1,1,2,1,2,1,1,1,1,4,1,19,1,0.1184
1,1,1,1,1,1,1,0,0,1,3,2,1,11,1,0.0649
1,1,1,1,2,3,3,1,1,1,1,4,1,19,1,0.1375
3,3,2,3,3,3,1,1,1,2,4,4,3,28,3,0.9883
1,1,1,1,1,1,1,1,1,1,1,4,1,12,1,0.0765
2,2,2,2,1,3,2,1,3,2,5,2,2,10,2,0.8444
1,1,1,1,2,3,3,1,1,1,3,4,1,24,1,0.245
2,2,2,2,3,3,3,1,1,3,2,2,2,32,1,0.4171
3,2,1,2,3,3,3,1,1,2,4,4,2,30,3,0.9755
2,3,2,3,2,2,3,1,3,3,2,2,3,14,3,0.9325
2,2,3,3,1,1,1,1,2,3,2,1,3,6,1,0.2326
1,1,2,1,1,1,1,0,0,2,4,1,1,8,1,0.1084
3,2,2,3,3,1,1,1,3,2,4,3,3,34,2,0.8676
2,2,1,2,3,3,3,1,3,2,5,4,2,34,3,0.9734
3,1,3,3,3,3,3,1,2,2,4,3,3,30,1,0.5859
3,2,3,3,3,3,2,1,3,3,2,1,3,34,1,0.4219
3,2,2,3,3,3,2,1,3,3,2,1,3,30,1,0.4489
2,1,2,2,3,1,3,1,1,3,2,3,2,34,1,0.2281
1,1,2,2,1,1,3,1,3,2,4,2,2,4,1,0.2623
2,1,2,2,1,3,3,1,1,3,2,1,2,11,2,0.2791
1,1,1,1,2,2,2,0,0,3,2,1,1,20,1,0.0585
1,1,1,1,2,1,1,1,1,1,1,3,1,20,1,0.0867
2,2,1,2,2,3,3,1,1,2,5,1,2,14,3,0.9499
3,3,2,3,3,3,3,1,1,2,5,1,3,34,1,0.8564
1,1,2,1,1,3,3,1,1,2,5,4,1,10,1,0.4831
3,2,2,3,3,3,3,1,2,3,2,2,3,29,3,0.9036
2,1,2,2,3,3,3,1,2,3,2,3,2,25,3,0.8283
1,2,2,2,1,1,1,1,1,3,2,3,2,9,1,0.2318
2,2,1,2,3,2,2,1,1,2,4,2,2,28,1,0.6323
2,1,2,2,3,1,3,1,2,2,4,1,2,32,1,0.3328
2,3,1,2,3,2,2,1,2,3,2,2,3,26,2,0.851
2,2,1,1,2,2,2,1,2,1,3,3,1,24,1,0.4888
2,3,2,3,3,3,3,1,2,2,5,2,3,28,2,0.9526
2,1,2,2,3,1,2,1,3,2,4,3,2,27,1,0.52
2,1,2,2,3,1,1,1,3,2,5,3,2,25,3,0.9411
2,1,2,2,3,1,3,1,1,2,4,2,2,32,1,0.378
3,1,3,3,3,1,1,1,3,3,2,2,3,29,1,0.2915
1,1,1,1,2,1,1,1,1,1,3,4,1,20,1,0.2427
2,2,2,2,1,1,3,1,3,3,4,2,3,4,3,0.9258
3,1,2,3,3,3,3,1,3,3,2,2,3,34,1,0.2653
3,2,3,3,3,3,3,1,1,3,2,2,3,28,2,0.7769
3,1,3,3,3,1,3,1,3,3,2,2,3,34,1,0.2582
3,2,2,3,3,3,1,1,3,2,5,1,3,28,3,0.9665
3,2,2,3,3,3,3,1,3,2,4,2,3,25,2,0.9085
2,2,2,2,1,1,3,1,1,3,2,3,2,9,1,0.3462
1,2,2,2,1,1,1,1,2,3,2,1,2,11,1,0.148
2,2,1,2,3,3,3,1,3,2,4,2,2,28,2,0.8629
2,1,2,2,3,1,3,1,2,2,5,1,2,34,1,0.4219
2,1,2,2,3,1,1,1,1,2,5,1,2,26,3,0.8908
1,1,1,1,3,3,3,1,1,1,1,4,1,31,1,0.1614
3,1,2,3,3,3,3,1,2,3,4,1,3,26,2,0.7528
2,2,1,2,3,3,3,1,3,2,5,3,2,28,1,0.8174
2,2,3,2,1,3,3,1,3,2,5,4,2,10,2,0.9117
2,1,2,2,3,3,3,1,3,2,4,1,2,33,2,0.6262
1,3,2,2,2,2,2,1,1,1,3,4,2,24,1,0.6015
2,2,2,2,1,3,3,1,3,2,4,1,2,8,2,0.7502
1,3,1,1,2,2,2,0,0,3,2,3,2,19,2,0.6468
3,3,2,3,3,2,3,1,2,2,4,4,3,25,1,0.9252
2,2,2,2,2,2,1,1,1,1,3,2,2,23,1,0.3727
1,1,1,1,1,2,1,1,1,1,1,4,1,1,1,0.1335
2,3,2,2,2,1,2,1,1,2,4,2,2,13,3,0.9733
1,1,1,1,3,3,3,0,0,1,1,1,1,32,1,0.0414
2,1,2,2,3,1,1,1,2,2,5,1,2,33,1,0.4134
1,1,1,1,2,2,1,1,1,1,1,2,1,20,1,0.0728
2,3,2,2,3,3,2,1,3,2,4,3,3,34,3,0.9771
2,2,1,2,3,3,2,1,1,2,4,3,2,34,3,0.9376
3,3,2,3,3,1,2,1,1,3,2,4,3,34,2,0.8906
3,3,2,3,3,3,3,1,1,2,4,3,3,26,3,0.9875
3,2,2,3,3,3,3,1,3,3,2,1,3,31,1,0.447
2,1,2,1,1,1,3,1,2,2,4,2,2,6,1,0.3731
2,2,2,2,3,3,1,1,2,2,5,2,2,34,3,0.9545
2,1,3,2,1,3,3,1,3,2,4,3,2,8,2,0.6882
2,2,2,2,2,3,3,1,3,2,5,3,2,21,2,0.9026
2,1,2,2,1,1,1,1,3,3,2,1,2,11,1,0.1066
3,3,2,3,3,1,3,1,3,2,4,2,3,34,2,0.9321
2,3,2,2,3,2,3,1,3,3,4,4,2,34,1,0.8801
1,1,1,1,2,3,2,1,1,1,1,2,1,17,1,0.0923
1,1,1,1,3,3,3,0,0,1,1,4,1,31,1,0.0887
1,1,1,1,1,1,1,0,0,3,2,1,1,7,1,0.0464
2,2,2,2,3,3,2,1,2,2,4,3,3,28,1,0.7194
3,2,3,3,3,1,1,1,3,3,2,2,3,32,1,0.4672
1,2,1,1,2,1,2,1,1,1,1,1,1,19,1,0.1345
3,2,2,2,3,2,2,1,1,3,2,1,2,34,1,0.4205
1,3,2,2,2,2,1,1,3,1,3,3,2,23,1,0.5693
1,3,1,2,2,2,2,0,0,1,1,4,1,19,2,0.5178
2,2,3,2,1,1,1,1,3,2,5,1,2,11,2,0.787
2,2,2,2,3,1,1,1,1,2,5,3,2,33,1,0.733
1,1,3,2,1,1,1,1,3,2,4,3,2,10,1,0.2541
2,2,2,2,1,1,1,1,1,2,5,3,2,10,2,0.8402
2,2,2,2,3,2,2,1,2,2,4,1,2,25,3,0.9394
2,3,2,3,3,3,3,1,3,2,4,2,3,28,2,0.9292
2,3,2,2,2,1,1,1,2,2,4,3,2,13,2,0.942
1,3,2,2,2,2,2,1,1,1,1,4,2,23,2,0.6399
3,2,2,2,3,3,1,1,1,3,4,1,3,26,2,0.8886
2,3,3,3,2,2,2,1,1,3,2,1,3,22,2,0.6956
2,1,2,2,1,1,1,1,1,2,4,3,2,6,1,0.3535
2,2,2,2,3,2,2,1,3,2,4,3,2,26,3,0.9629
2,3,2,3,2,2,2,1,3,3,2,2,3,16,3,0.9229
3,3,1,2,3,3,3,1,3,2,5,2,3,28,3,0.9911
3,1,2,3,3,3,3,1,1,2,5,2,3,25,3,0.9443
2,3,2,3,2,3,3,1,2,2,4,1,3,22,3,0.9453
2,2,1,2,3,3,3,1,1,2,4,3,2,34,2,0.8424
1,3,1,1,2,2,1,1,2,1,3,4,2,24,1,0.6295
2,3,2,2,2,3,3,1,3,3,2,3,3,16,3,0.9543
2,1,2,1,1,3,2,1,2,2,5,1,2,2,3,0.8956
3,3,2,3,3,3,3,1,2,3,4,3,3,25,3,0.9897
1,2,1,1,2,3,2,1,1,1,1,3,1,24,1,0.1858
1,1,1,1,1,2,2,1,1,1,1,1,1,8,1,0.05
1,1,1,1,2,1,1,1,1,1,1,4,1,20,1,0.109
2,1,3,2,1,3,3,1,1,2,5,4,2,10,1,0.5588
2,1,1,2,3,3,3,1,3,2,4,3,2,28,2,0.7658
2,2,2,2,3,3,3,1,2,1,3,1,2,34,3,0.8608
2,3,3,3,1,1,1,1,1,3,2,3,3,1,3,0.929
2,1,1,2,3,3,3,1,2,2,4,3,2,34,3,0.8699
2,1,2,2,3,3,3,1,1,3,2,1,2,32,2,0.3961
1,1,1,1,3,3,3,0,0,1,3,2,1,32,1,0.1272
2,2,2,2,3,2,1,1,2,3,2,1,3,26,2,0.6522
2,2,1,2,3,1,1,1,1,1,3,1,2,26,3,0.8657
2,3,2,3,3,1,1,1,2,2,4,2,2,25,2,0.9258
3,1,3,3,3,1,1,1,1,3,2,3,3,29,1,0.3213
1,3,2,2,2,2,2,1,1,1,3,4,1,23,1,0.6296
2,2,3,2,1,3,3,1,1,2,4,4,2,10,3,0.9435
2,2,2,2,3,3,1,1,2,2,4,3,2,33,1,0.6714
2,1,2,2,1,1,1,1,2,3,2,1,2,11,2,0.2485
3,2,2,3,3,3,3,1,2,2,5,1,3,34,3,0.9563
3,2,2,3,3,1,1,1,1,2,4,1,3,34,1,0.5452
2,2,1,2,3,3,3,1,1,3,2,2,2,35,1,0.3592
1,1,1,1,3,2,2,1,1,1,1,4,1,31,1,0.1474
3,3,2,3,3,3,3,1,3,2,4,3,3,26,2,0.9679
1,1,3,2,1,1,1,1,3,2,4,1,2,9,2,0.3873
3,1,3,3,1,3,3,1,2,2,4,2,3,6,1,0.4298
2,3,3,3,3,2,3,1,2,2,4,1,3,25,2,0.9201
2,1,2,2,1,3,2,1,3,2,4,1,2,9,1,0.2732
3,1,1,3,3,3,3,1,2,2,4,3,3,26,3,0.9253
1,1,2,1,1,1,1,0,0,3,4,1,1,5,2,0.3121
1,1,1,1,2,2,2,0,0,1,1,3,1,19,1,0.0532
3,1,1,2,3,3,1,1,2,2,5,3,2,29,2,0.8755
2,3,2,3,2,3,2,1,1,2,4,4,3,14,3,0.9805
1,1,1,1,1,1,3,1,1,3,2,2,2,6,2,0.2803
1,2,1,1,2,2,1,1,1,1,1,3,1,18,1,0.2174
1,1,2,1,1,3,3,1,2,3,2,1,2,8,1,0.1094
1,1,3,1,1,1,1,0,0,2,4,3,1,5,2,0.4308
2,2,2,2,1,1,3,1,3,2,4,4,2,10,1,0.6355
2,3,2,3,2,1,1,1,1,2,4,1,3,16,3,0.9469
1,1,1,1,3,2,2,1,1,1,1,3,1,31,1,0.1182
1,1,1,1,3,3,3,1,1,1,1,1,1,32,1,0.0786
3,1,3,3,3,1,1,1,3,3,2,1,3,34,1,0.1986
2,2,2,2,3,1,1,1,3,3,2,3,3,26,3,0.9008
2,2,3,3,1,3,1,1,2,3,2,2,3,6,1,0.3078
3,2,2,3,3,2,2,1,3,3,2,1,3,34,1,0.3842
1,2,1,1,2,2,2,0,0,1,1,3,1,18,2,0.3006
2,1,3,2,1,3,3,1,1,2,5,3,2,10,1,0.4956
1,2,2,2,1,3,3,1,1,3,2,1,2,8,1,0.1913
2,2,2,2,3,3,3,1,2,2,5,1,2,26,3,0.9637
3,3,2,3,3,3,3,1,2,2,5,3,3,26,2,0.9788
