lead_id,product_category,product_type,product_complexity,product_base_price,product_tax_rate,price_tier,capacity_tons,capacity_bin,product_x_capacity,total_price_with_tax,capacity_price_ratio,quotation_sent,is_enterprise_deal,industry_close_rate,pipeline_stage,is_repeat_customer,sale_closed,days_in_pipeline,pipeline_velocity
lead:00003947,chiller,glycol,4,178000,18,high,6,6-10t,glycol_6-10t,210040,2.9e-05,1,0,0.507,Follow Up / Negot.,1,1,30,0.1234
lead:00003948,chiller,screw,5,472500,18,enterprise,17,11-20t,screw_11-20t,557550,3e-05,1,1,0.423,Follow Up / Negot.,0,1,11,0.3642
lead:00003949,chiller,industrial,5,315000,18,high,70,51-100t,industrial_51-100t,371700,0.000188,1,0,0.537,Closed,0,1,146,0.0487
lead:00003950,hybrid,vrf,4,168000,18,high,46,21-50t,vrf_21-50t,198240,0.000232,1,0,0.594,Closed,1,1,0,6.0
lead:00003951,chiller,scroll,3,204000,18,high,48,21-50t,scroll_21-50t,240720,0.000199,1,1,0.571,Closed,1,1,3,1.9966
lead:00003952,chiller,screw,5,429000,18,enterprise,14,11-20t,screw_11-20t,506220,2.8e-05,0,1,0.547,On Hold,0,0,68,0.0284
lead:00003953,cooler,modular,2,72000,12,mid,5,1-5t,modular_1-5t,80640,6.2e-05,1,0,0.573,Quotation,0,1,30,0.1157
lead:00003954,cooler,portable,1,23000,12,low,2,1-5t,portable_1-5t,25760,7.8e-05,1,1,0.559,Contract Sent,0,1,9,0.5625
lead:00003955,hybrid,combo,4,86500,18,mid,45,21-50t,combo_21-50t,102070,0.000441,1,0,0.556,Contract Sent,1,1,15,0.3336
lead:00003956,cooler,cassette,3,58500,12,mid,4,1-5t,cassette_1-5t,65520,6.1e-05,1,0,0.538,Quotation,0,0,17,0.2025
lead:00003957,chiller,rooftop,4,403000,18,enterprise,8,6-10t,rooftop_6-10t,475540,1.7e-05,1,1,0.512,Quotation,0,0,17,0.2009
lead:00003958,chiller,centrifugal,5,615500,18,enterprise,51,51-100t,centrifugal_51-100t,726290,7e-05,0,1,0.429,Sales Qualified,0,0,6,0.3321
lead:00003959,hybrid,premium,4,108000,18,mid,7,6-10t,premium_6-10t,127440,5.5e-05,1,1,0.534,Follow Up / Negot.,0,1,16,0.2448
lead:00003960,cooler,modular,2,66500,12,mid,10,6-10t,modular_6-10t,74480,0.000134,1,0,0.637,Lost,0,1,58,0.0233
lead:00003961,hybrid,combo,2,74000,18,mid,7,6-10t,combo_6-10t,87320,8e-05,1,0,0.522,Closed,1,1,1,6.0009
lead:00003962,cooler,split,2,58000,12,mid,5,1-5t,split_1-5t,64960,7.7e-05,1,0,0.623,Closed,0,1,1,5.9942
lead:00003963,cooler,modular,3,68500,12,mid,2,1-5t,modular_1-5t,76720,2.6e-05,1,1,0.637,Quotation,0,1,30,0.1243
lead:00003964,chiller,air_cooled,3,274000,18,high,11,11-20t,air_cooled_11-20t,323320,3.4e-05,1,1,0.557,Lost,0,0,50,0.0287
lead:00003965,cooler,split,2,39500,12,low,1,1-5t,split_1-5t,44240,2.3e-05,1,0,0.653,Quotation,1,1,21,0.1702
lead:00003966,chiller,glycol,4,244000,18,high,17,11-20t,glycol_11-20t,287920,5.9e-05,0,0,0.569,Follow Up / Negot.,0,0,30,0.1246
lead:00003967,cooler,modular,2,75500,12,mid,7,6-10t,modular_6-10t,84560,8.3e-05,0,0,0.557,Sales Qualified,0,0,4,0.491
lead:00003968,hybrid,dual_fuel,4,161500,18,high,9,6-10t,dual_fuel_6-10t,190570,4.7e-05,1,0,0.595,Proposal Sent,0,1,18,0.2006
lead:00003969,cooler,portable,1,21500,12,low,4,1-5t,portable_1-5t,24080,0.000166,0,0,0.679,Manual Follow Up,0,0,12,0.2133
lead:00003970,hybrid,premium,4,140500,18,mid,7,6-10t,premium_6-10t,165790,4.2e-05,0,0,0.609,On Hold,0,0,85,0.0128
lead:00003971,cooler,split,3,50000,12,mid,4,1-5t,split_1-5t,56000,7.1e-05,1,1,0.603,Closed,0,1,3,1.9947
lead:00003972,cooler,modular,2,77000,12,mid,7,6-10t,modular_6-10t,86240,8.1e-05,1,0,0.523,Manual Follow Up,0,1,13,0.1903
lead:00003973,cooler,split,2,48000,12,low,1,1-5t,split_1-5t,53760,1.9e-05,1,1,0.58,Closed,0,1,141,0.0428
lead:00003974,chiller,absorption,4,640500,18,enterprise,95,51-100t,absorption_51-100t,755790,0.000126,1,1,0.518,Follow Up / Negot.,0,0,19,0.2113
lead:00003975,cooler,modular,2,67000,12,mid,2,1-5t,modular_1-5t,75040,2.7e-05,0,0,0.648,Sales Qualified,1,0,12,0.1582
lead:00003976,hybrid,vrf,5,147000,18,mid,40,21-50t,vrf_21-50t,173460,0.000231,1,0,0.621,Follow Up / Negot.,0,1,34,0.1153
lead:00003977,chiller,screw,5,478000,18,enterprise,33,21-50t,screw_21-50t,564040,5.9e-05,1,1,0.503,Demo Scheduled,0,1,14,0.2132
lead:00003978,hybrid,dual_fuel,5,199000,18,high,14,11-20t,dual_fuel_11-20t,234820,6e-05,1,0,0.544,Follow Up / Negot.,0,1,16,0.246
lead:00003979,chiller,centrifugal,5,390500,18,high,93,51-100t,centrifugal_51-100t,460790,0.000202,1,1,0.539,Proposal Sent,0,1,16,0.2267
lead:00003980,cooler,modular,3,55500,12,mid,1,1-5t,modular_1-5t,62160,1.6e-05,1,0,0.615,Quotation,0,1,13,0.273
lead:00003981,chiller,scroll,3,237000,18,high,12,11-20t,scroll_11-20t,279660,4.3e-05,1,1,0.572,Contract Sent,0,1,13,0.3816
lead:00003982,hybrid,premium,3,127500,18,mid,19,11-20t,premium_11-20t,150450,0.000126,0,0,0.55,On Hold,0,0,77,0.0191
lead:00003983,chiller,rooftop,4,309500,18,high,8,6-10t,rooftop_6-10t,365210,2.2e-05,1,1,0.456,Follow Up / Negot.,0,1,21,0.2004
lead:00003984,hybrid,inverter,2,107000,18,mid,5,1-5t,inverter_1-5t,126260,4e-05,0,0,0.57,Lost,0,0,39,0.0196
lead:00003985,chiller,air_cooled,4,171500,18,high,63,51-100t,air_cooled_51-100t,202370,0.000311,0,1,0.515,Quotation,0,0,26,0.1365
lead:00003986,chiller,air_cooled,3,192500,18,high,17,11-20t,air_cooled_11-20t,227150,7.5e-05,1,0,0.457,On Hold,0,0,36,0.0378
lead:00003987,hybrid,inverter,3,78500,18,mid,15,11-20t,inverter_11-20t,92630,0.000162,1,1,0.607,Follow Up / Negot.,1,1,23,0.1728
lead:00003988,hybrid,combo,4,123500,18,mid,18,11-20t,combo_11-20t,145730,0.000124,0,0,0.648,On Hold,0,0,45,0.0327
lead:00003989,hybrid,solar_hybrid,4,182500,18,high,18,11-20t,solar_hybrid_11-20t,215350,8.4e-05,1,0,0.454,Follow Up / Negot.,0,0,26,0.1625
lead:00003990,hybrid,solar_hybrid,5,199500,18,high,1,1-5t,solar_hybrid_1-5t,235410,4e-06,1,0,0.507,Follow Up / Negot.,1,1,15,0.2692
lead:00003991,hybrid,premium,4,139000,18,mid,6,6-10t,premium_6-10t,164020,3.7e-05,0,0,0.635,Sales Follow Up,0,0,15,0.1736
lead:00003992,hybrid,heat_pump,4,129500,18,mid,46,21-50t,heat_pump_21-50t,152810,0.000301,1,0,0.61,Contract Sent,1,1,14,0.3529
lead:00003993,chiller,absorption,5,494000,18,enterprise,6,6-10t,absorption_6-10t,582920,1e-05,0,1,0.547,Manual Follow Up,0,0,17,0.152
lead:00003994,chiller,glycol,3,207000,18,high,81,51-100t,glycol_51-100t,244260,0.000332,1,0,0.568,Proposal Sent,0,1,21,0.1641
lead:00003995,chiller,glycol,4,184000,18,high,19,11-20t,glycol_11-20t,217120,8.8e-05,1,0,0.49,Sales Qualified,1,0,11,0.1878
lead:00003996,cooler,modular,2,78000,12,mid,8,6-10t,modular_6-10t,87360,9.2e-05,1,0,0.59,Demo Scheduled,0,0,9,0.3399
lead:00003997,chiller,rooftop,3,269000,18,high,9,6-10t,rooftop_6-10t,317420,2.8e-05,0,0,0.539,Lost,1,0,37,0.0361
lead:00003998,chiller,screw,5,330000,18,high,7,6-10t,screw_6-10t,389400,1.8e-05,1,0,0.571,Demo Scheduled,0,1,10,0.2969
lead:00003999,chiller,glycol,4,202000,18,high,9,6-10t,glycol_6-10t,238360,3.8e-05,0,0,0.588,Follow Up / Negot.,0,0,33,0.1283
lead:00004000,chiller,air_cooled,4,279500,18,high,45,21-50t,air_cooled_21-50t,329810,0.000136,0,0,0.544,Manual Follow Up,0,0,24,0.1072
lead:00004001,cooler,floor_stand,1,32000,12,low,5,1-5t,floor_stand_1-5t,35840,0.00014,1,0,0.568,Contract Sent,1,1,5,1.0095
lead:00004002,chiller,scroll,3,207500,18,high,6,6-10t,scroll_6-10t,244850,2.5e-05,1,0,0.586,Contract Sent,0,0,9,0.5534
lead:00004003,hybrid,dual_fuel,5,202000,18,high,44,21-50t,dual_fuel_21-50t,238360,0.000185,0,0,0.525,New Lead,0,0,0,1.0
lead:00004004,hybrid,heat_pump,4,111500,18,mid,11,11-20t,heat_pump_11-20t,131570,8.4e-05,1,0,0.542,Follow Up / Negot.,0,1,24,0.1573
lead:00004005,chiller,rooftop,3,333500,18,high,25,21-50t,rooftop_21-50t,393530,6.4e-05,1,1,0.481,Quotation,0,0,26,0.1396
lead:00004006,chiller,rooftop,3,294000,18,high,16,11-20t,rooftop_11-20t,346920,4.6e-05,1,1,0.451,Proposal Sent,1,1,28,0.1311
lead:00004007,cooler,economy,2,19000,12,low,9,6-10t,economy_6-10t,21280,0.000423,1,0,0.619,Closed,0,1,3,2.0013
lead:00004008,cooler,split,2,69500,12,mid,2,1-5t,split_1-5t,77840,2.6e-05,1,0,0.586,Quotation,1,1,14,0.2578
lead:00004009,cooler,split,3,41500,12,low,1,1-5t,split_1-5t,46480,2.2e-05,1,0,0.599,Quotation,0,1,19,0.1798
lead:00004010,cooler,split,3,65500,12,mid,19,11-20t,split_11-20t,73360,0.000259,1,0,0.578,Quotation,0,1,17,0.2051
lead:00004011,chiller,industrial,5,411500,18,enterprise,33,21-50t,industrial_21-50t,485570,6.8e-05,1,1,0.461,Follow Up / Negot.,1,1,17,0.233
lead:00004012,hybrid,dual_fuel,5,149500,18,mid,1,1-5t,dual_fuel_1-5t,176410,6e-06,0,0,0.554,On Hold,0,0,35,0.0419
lead:00004013,chiller,absorption,4,389500,18,high,60,51-100t,absorption_51-100t,459610,0.000131,1,1,0.48,Follow Up / Negot.,1,1,23,0.1727
lead:00004014,hybrid,premium,4,156000,18,high,9,6-10t,premium_6-10t,184080,4.9e-05,1,0,0.534,Proposal Sent,0,1,21,0.1714
lead:00004015,chiller,centrifugal,4,424000,18,enterprise,7,6-10t,centrifugal_6-10t,500320,1.4e-05,1,1,0.53,Proposal Sent,0,1,17,0.2138
lead:00004016,hybrid,inverter,3,112000,18,mid,10,6-10t,inverter_6-10t,132160,7.6e-05,1,0,0.544,Closed,0,1,0,6.0
lead:00004017,chiller,scroll,4,248500,18,high,15,11-20t,scroll_11-20t,293230,5.1e-05,0,0,0.591,Sales Follow Up,0,0,14,0.1844
lead:00004018,cooler,cassette,3,46500,12,low,7,6-10t,cassette_6-10t,52080,0.000134,1,0,0.641,Contract Sent,1,1,5,0.9923
lead:00004019,hybrid,dual_fuel,5,187500,18,high,16,11-20t,dual_fuel_11-20t,221250,7.2e-05,0,0,0.464,Proposal Sent,0,1,24,0.1518
lead:00004020,hybrid,inverter,2,87000,18,mid,14,11-20t,inverter_11-20t,102660,0.000136,0,0,0.563,Quotation,0,1,12,0.2989
lead:00004021,chiller,absorption,4,643000,18,enterprise,46,21-50t,absorption_21-50t,758740,6.1e-05,1,1,0.437,Contract Sent,0,0,11,0.4469
lead:00004022,cooler,portable,1,33500,12,low,1,1-5t,portable_1-5t,37520,2.7e-05,1,1,0.678,Follow Up / Negot.,1,1,15,0.2636
lead:00004023,cooler,cassette,2,68500,12,mid,1,1-5t,cassette_1-5t,76720,1.3e-05,1,0,0.608,Contract Sent,1,1,9,0.5481
lead:00004024,cooler,cassette,2,72500,12,mid,17,11-20t,cassette_11-20t,81200,0.000209,0,0,0.595,Lost,1,0,27,0.0307
lead:00004025,cooler,floor_stand,1,34000,12,low,2,1-5t,floor_stand_1-5t,38080,5.3e-05,1,0,0.697,Follow Up / Negot.,0,1,21,0.1932
lead:00004026,hybrid,heat_pump,4,119500,18,mid,26,21-50t,heat_pump_21-50t,141010,0.000184,1,0,0.628,Lost,0,1,16,0.0677
lead:00004027,cooler,modular,3,69500,12,mid,1,1-5t,modular_1-5t,77840,1.3e-05,1,0,0.592,Sales Follow Up,1,1,19,0.1273
lead:00004028,hybrid,dual_fuel,4,143000,18,mid,8,6-10t,dual_fuel_6-10t,168740,4.7e-05,1,0,0.596,On Hold,0,0,85,0.0164
lead:00004029,chiller,glycol,3,153500,18,high,66,51-100t,glycol_51-100t,181130,0.000364,1,0,0.589,Sales Follow Up,0,1,99,0.0188
lead:00004030,chiller,industrial,4,272500,18,high,91,51-100t,industrial_51-100t,321550,0.000283,1,1,0.557,Contract Sent,0,1,6,0.825
lead:00004031,hybrid,heat_pump,3,137500,18,mid,15,11-20t,heat_pump_11-20t,162250,9.2e-05,1,0,0.557,Quotation,0,0,8,0.4377
lead:00004032,chiller,centrifugal,4,539500,18,enterprise,7,6-10t,centrifugal_6-10t,636610,1.1e-05,1,1,0.413,Proposal Sent,0,1,19,0.1924
lead:00004033,hybrid,heat_pump,4,111000,18,mid,8,6-10t,heat_pump_6-10t,130980,6.1e-05,1,1,0.649,Contract Sent,0,1,12,0.4141
lead:00004034,chiller,centrifugal,4,618500,18,enterprise,20,11-20t,centrifugal_11-20t,729830,2.7e-05,1,1,0.502,Quotation,0,1,27,0.1385
lead:00004035,cooler,split,2,56000,12,mid,6,6-10t,split_6-10t,62720,9.6e-05,1,0,0.644,Quotation,0,0,9,0.3801
lead:00004036,hybrid,inverter,3,95000,18,mid,38,21-50t,inverter_21-50t,112100,0.000339,1,0,0.58,Closed,0,1,133,0.0472
lead:00004037,chiller,scroll,3,248000,18,high,49,21-50t,scroll_21-50t,292640,0.000167,0,0,0.487,Manual Follow Up,0,0,15,0.1708
lead:00004038,chiller,screw,5,412500,18,enterprise,37,21-50t,screw_21-50t,486750,7.6e-05,1,1,0.501,Demo Scheduled,1,1,5,0.6095
lead:00004039,hybrid,combo,2,108000,18,mid,22,21-50t,combo_21-50t,127440,0.000173,1,0,0.642,Follow Up / Negot.,0,1,22,0.1819
lead:00004040,hybrid,solar_hybrid,5,273000,18,high,10,6-10t,solar_hybrid_6-10t,322140,3.1e-05,1,0,0.525,Follow Up / Negot.,0,0,21,0.2004
lead:00004041,chiller,rooftop,4,293000,18,high,9,6-10t,rooftop_6-10t,345740,2.6e-05,1,1,0.452,Quotation,0,1,28,0.1244
lead:00004042,cooler,floor_stand,1,38000,12,low,4,1-5t,floor_stand_1-5t,42560,9.4e-05,1,0,0.602,Lost,1,1,26,0.0413
lead:00004043,cooler,evaporative,2,21500,12,low,3,1-5t,evaporative_1-5t,24080,0.000125,0,0,0.607,Manual Follow Up,1,1,15,0.1704
lead:00004044,chiller,rooftop,3,386000,18,high,20,11-20t,rooftop_11-20t,455480,4.4e-05,0,0,0.483,Manual Follow Up,0,0,20,0.1288
lead:00004045,hybrid,inverter,2,72000,18,mid,2,1-5t,inverter_1-5t,84960,2.4e-05,1,0,0.547,Closed,0,1,1,6.0038
lead:00004046,hybrid,combo,3,108000,18,mid,44,21-50t,combo_21-50t,127440,0.000345,1,0,0.645,Quotation,0,0,17,0.1987
lead:00004047,cooler,portable,1,34500,12,low,4,1-5t,portable_1-5t,38640,0.000104,1,0,0.62,Quotation,0,0,179,0.0243
lead:00004048,cooler,evaporative,1,19000,12,low,5,1-5t,evaporative_1-5t,21280,0.000235,1,0,0.604,Lost,0,0,59,0.0203
lead:00004049,chiller,centrifugal,4,481500,18,enterprise,10,6-10t,centrifugal_6-10t,568170,1.8e-05,1,1,0.465,Lost,0,0,42,0.0209
lead:00004050,cooler,floor_stand,1,25500,12,low,1,1-5t,floor_stand_1-5t,28560,3.5e-05,1,0,0.645,Contract Sent,0,1,112,0.0383
lead:00004051,chiller,centrifugal,5,555500,18,enterprise,14,11-20t,centrifugal_11-20t,655490,2.1e-05,1,1,0.462,Follow Up / Negot.,0,1,153,0.0323
lead:00004052,chiller,scroll,3,292000,18,high,8,6-10t,scroll_6-10t,344560,2.3e-05,1,1,0.534,Closed,0,1,1,6.0086
lead:00004053,cooler,floor_stand,2,29000,12,low,7,6-10t,floor_stand_6-10t,32480,0.000216,1,0,0.591,Quotation,0,1,12,0.2892
lead:00004054,cooler,economy,1,29000,12,low,3,1-5t,economy_1-5t,32480,9.2e-05,1,1,0.653,Closed,0,1,2,2.995
lead:00004055,hybrid,inverter,2,102000,18,mid,14,11-20t,inverter_11-20t,120360,0.000116,1,0,0.581,Contract Sent,0,1,8,0.6306
lead:00004056,cooler,cassette,3,73500,12,mid,5,1-5t,cassette_1-5t,82320,6.1e-05,0,0,0.575,New Lead,0,0,1,0.9967
lead:00004057,chiller,industrial,5,453000,18,enterprise,87,51-100t,industrial_51-100t,534540,0.000163,0,1,0.542,Sales Qualified,0,1,114,0.0153
lead:00004058,cooler,portable,1,24000,12,low,10,6-10t,portable_6-10t,26880,0.000372,1,1,0.632,Quotation,0,1,18,0.1876
lead:00004059,chiller,rooftop,4,325500,18,high,59,51-100t,rooftop_51-100t,384090,0.000154,0,0,0.559,Quotation,0,1,16,0.2258
lead:00004060,chiller,air_cooled,4,281000,18,high,45,21-50t,air_cooled_21-50t,331580,0.000136,1,1,0.519,Manual Follow Up,1,1,20,0.1171
lead:00004061,cooler,cassette,3,55000,12,mid,7,6-10t,cassette_6-10t,61600,0.000114,0,1,0.548,On Hold,0,0,53,0.0184
lead:00004062,hybrid,vrf,3,210500,18,high,30,21-50t,vrf_21-50t,248390,0.000121,1,0,0.577,Quotation,1,1,12,0.2932
lead:00004063,hybrid,heat_pump,4,150000,18,high,3,1-5t,heat_pump_1-5t,177000,1.7e-05,0,0,0.576,Sales Follow Up,0,0,9,0.2827
lead:00004064,hybrid,inverter,2,75000,18,mid,7,6-10t,inverter_6-10t,88500,7.9e-05,0,1,0.648,Proposal Sent,0,0,24,0.1364
lead:00004065,hybrid,solar_hybrid,4,212000,18,high,9,6-10t,solar_hybrid_6-10t,250160,3.6e-05,1,0,0.524,Quotation,0,0,26,0.1334
lead:00004066,cooler,economy,2,17500,12,low,4,1-5t,economy_1-5t,19600,0.000204,1,0,0.615,Follow Up / Negot.,0,1,21,0.1969
lead:00004067,cooler,portable,1,25000,12,low,3,1-5t,portable_1-5t,28000,0.000107,1,0,0.65,Quotation,0,1,29,0.1206
lead:00004068,chiller,industrial,4,236000,18,high,10,6-10t,industrial_6-10t,278480,3.6e-05,0,1,0.471,New Lead,0,0,4,0.2409
lead:00004069,chiller,glycol,4,238000,18,high,94,51-100t,glycol_51-100t,280840,0.000335,1,1,0.558,Follow Up / Negot.,1,1,18,0.23
lead:00004070,chiller,scroll,3,275500,18,high,85,51-100t,scroll_51-100t,325090,0.000261,1,0,0.485,Closed,1,1,0,6.0
lead:00004071,chiller,rooftop,4,376500,18,high,53,51-100t,rooftop_51-100t,444270,0.000119,0,1,0.582,Follow Up / Negot.,0,0,32,0.1187
lead:00004072,chiller,rooftop,3,340000,18,high,7,6-10t,rooftop_6-10t,401200,1.7e-05,1,0,0.532,Follow Up / Negot.,0,1,22,0.1827
lead:00004073,hybrid,inverter,3,95000,18,mid,1,1-5t,inverter_1-5t,112100,9e-06,1,0,0.631,Demo Scheduled,0,1,20,0.1409
lead:00004074,cooler,cassette,2,73000,12,mid,2,1-5t,cassette_1-5t,81760,2.4e-05,1,1,0.562,Manual Follow Up,0,0,17,0.1556
lead:00004075,hybrid,heat_pump,3,110000,18,mid,4,1-5t,heat_pump_1-5t,129800,3.1e-05,1,0,0.582,Closed,1,1,1,5.9915
lead:00004076,hybrid,dual_fuel,5,190000,18,high,18,11-20t,dual_fuel_11-20t,224200,8e-05,0,0,0.505,Manual Follow Up,0,0,24,0.1115
lead:00004077,cooler,modular,2,67500,12,mid,5,1-5t,modular_1-5t,75600,6.6e-05,1,0,0.589,Sales Follow Up,0,1,8,0.3223
lead:00004078,chiller,industrial,5,500000,18,enterprise,37,21-50t,industrial_21-50t,590000,6.3e-05,1,1,0.456,Proposal Sent,0,0,20,0.1711
lead:00004079,hybrid,premium,4,123500,18,mid,3,1-5t,premium_1-5t,145730,2.1e-05,1,1,0.52,Proposal Sent,0,0,21,0.1661
lead:00004080,hybrid,solar_hybrid,4,247000,18,high,30,21-50t,solar_hybrid_21-50t,291460,0.000103,1,1,0.563,Quotation,1,1,15,0.2287
lead:00004081,chiller,glycol,3,190500,18,high,9,6-10t,glycol_6-10t,224790,4e-05,1,0,0.496,Follow Up / Negot.,0,1,22,0.186
lead:00004082,chiller,rooftop,3,253500,18,high,14,11-20t,rooftop_11-20t,299130,4.7e-05,1,1,0.53,Quotation,0,1,8,0.4391
lead:00004083,chiller,rooftop,4,336500,18,high,58,51-100t,rooftop_51-100t,397070,0.000146,1,1,0.584,Contract Sent,0,1,12,0.4237
lead:00004084,hybrid,dual_fuel,5,183000,18,high,7,6-10t,dual_fuel_6-10t,215940,3.2e-05,1,1,0.467,Sales Qualified,0,0,7,0.2946
lead:00004085,chiller,centrifugal,5,497500,18,enterprise,12,11-20t,centrifugal_11-20t,587050,2e-05,1,1,0.404,Contract Sent,0,1,11,0.4543
lead:00004086,hybrid,combo,4,87000,18,mid,1,1-5t,combo_1-5t,102660,1e-05,0,0,0.648,Sales Qualified,0,1,12,0.1641
lead:00004087,cooler,split,2,51000,12,mid,7,6-10t,split_6-10t,57120,0.000123,1,0,0.556,Proposal Sent,0,1,28,0.1271
lead:00004088,chiller,screw,4,319500,18,high,46,21-50t,screw_21-50t,377010,0.000122,1,1,0.527,Contract Sent,0,0,15,0.3372
lead:00004089,chiller,scroll,4,308000,18,high,43,21-50t,scroll_21-50t,363440,0.000118,0,0,0.515,Manual Follow Up,0,0,17,0.1448
lead:00004090,cooler,portable,1,20000,12,low,8,6-10t,portable_6-10t,22400,0.000357,1,1,0.623,Closed,1,1,2,3.0073
lead:00004091,cooler,cassette,3,74000,12,mid,8,6-10t,cassette_6-10t,82880,9.7e-05,0,0,0.616,Manual Follow Up,0,0,13,0.1962
lead:00004092,chiller,glycol,4,191500,18,high,29,21-50t,glycol_21-50t,225970,0.000128,0,0,0.527,Proposal Sent,0,0,12,0.2826
lead:00004093,chiller,glycol,4,173500,18,high,23,21-50t,glycol_21-50t,204730,0.000112,1,0,0.582,Sales Follow Up,0,0,10,0.2489
lead:00004094,cooler,floor_stand,2,37500,12,low,3,1-5t,floor_stand_1-5t,42000,7.1e-05,1,0,0.605,Closed,0,1,2,2.9993
lead:00004095,chiller,absorption,5,622500,18,enterprise,88,51-100t,absorption_51-100t,734550,0.00012,1,1,0.421,Closed,0,1,3,2.0078
lead:00004096,hybrid,combo,3,99000,18,mid,10,6-10t,combo_6-10t,116820,8.6e-05,1,0,0.581,Lost,1,1,53,0.0278
lead:00004097,chiller,screw,4,508000,18,enterprise,10,6-10t,screw_6-10t,599440,1.7e-05,1,1,0.421,On Hold,0,0,60,0.0273
lead:00004098,chiller,screw,5,550000,18,enterprise,8,6-10t,screw_6-10t,649000,1.2e-05,1,1,0.516,Closed,1,1,0,6.0
lead:00004099,hybrid,premium,3,175000,18,high,6,6-10t,premium_6-10t,206500,2.9e-05,0,0,0.491,Proposal Sent,0,1,12,0.2984
lead:00004100,hybrid,heat_pump,3,99000,18,mid,3,1-5t,heat_pump_1-5t,116820,2.6e-05,1,1,0.65,New Lead,0,0,160,0.01
lead:00004101,hybrid,inverter,3,111500,18,mid,5,1-5t,inverter_1-5t,131570,3.8e-05,0,1,0.62,Demo Scheduled,0,0,11,0.2821
lead:00004102,cooler,evaporative,2,24000,12,low,20,11-20t,evaporative_11-20t,26880,0.000744,1,0,0.564,On Hold,0,1,52,0.0323
lead:00004103,chiller,glycol,4,189000,18,high,18,11-20t,glycol_11-20t,223020,8.1e-05,1,1,0.579,Sales Qualified,0,0,73,0.0261
lead:00004104,hybrid,premium,3,179000,18,high,6,6-10t,premium_6-10t,211220,2.8e-05,1,0,0.568,Proposal Sent,0,1,27,0.1248
lead:00004105,cooler,modular,2,49500,12,low,9,6-10t,modular_6-10t,55440,0.000162,1,1,0.685,Quotation,0,1,15,0.2417
lead:00004106,chiller,screw,5,568000,18,enterprise,19,11-20t,screw_11-20t,670240,2.8e-05,1,1,0.419,Quotation,1,1,25,0.1347
lead:00004107,hybrid,premium,4,160000,18,high,17,11-20t,premium_11-20t,188800,9e-05,1,0,0.574,Closed,1,1,1,6.0068
lead:00004108,cooler,cassette,3,47000,12,low,3,1-5t,cassette_1-5t,52640,5.7e-05,1,0,0.68,On Hold,0,0,29,0.0572
lead:00004109,chiller,rooftop,3,336000,18,high,17,11-20t,rooftop_11-20t,396480,4.3e-05,1,0,0.596,Quotation,1,1,9,0.3816
lead:00004110,hybrid,combo,4,102500,18,mid,6,6-10t,combo_6-10t,120950,5e-05,1,1,0.532,Follow Up / Negot.,0,1,24,0.1676
lead:00004111,chiller,air_cooled,4,222000,18,high,14,11-20t,air_cooled_11-20t,261960,5.3e-05,1,1,0.516,Closed,0,1,1,6.008
lead:00004112,chiller,industrial,4,485500,18,enterprise,64,51-100t,industrial_51-100t,572890,0.000112,1,1,0.407,Closed,0,1,0,6.0
lead:00004113,chiller,screw,5,556000,18,enterprise,7,6-10t,screw_6-10t,656080,1.1e-05,1,1,0.529,Quotation,0,1,21,0.1657
lead:00004114,chiller,scroll,4,231500,18,high,17,11-20t,scroll_11-20t,273170,6.2e-05,1,1,0.55,Proposal Sent,0,1,10,0.3456
lead:00004115,hybrid,combo,2,116000,18,mid,6,6-10t,combo_6-10t,136880,4.4e-05,1,0,0.61,Closed,0,1,1,6.0008
lead:00004116,chiller,air_cooled,3,230000,18,high,22,21-50t,air_cooled_21-50t,271400,8.1e-05,1,1,0.489,Quotation,0,1,12,0.2859
lead:00004117,cooler,economy,2,27500,12,low,8,6-10t,economy_6-10t,30800,0.00026,1,0,0.679,Quotation,1,1,15,0.2239
lead:00004118,hybrid,vrf,3,154000,18,high,8,6-10t,vrf_6-10t,181720,4.4e-05,1,1,0.56,Proposal Sent,0,1,10,0.356
lead:00004119,cooler,modular,2,52000,12,mid,8,6-10t,modular_6-10t,58240,0.000137,0,0,0.625,Sales Follow Up,0,0,14,0.1688
lead:00004120,cooler,portable,1,34000,12,low,3,1-5t,portable_1-5t,38080,7.9e-05,1,0,0.57,Closed,0,1,3,2.0049
lead:00004121,chiller,air_cooled,4,199500,18,high,98,51-100t,air_cooled_51-100t,235410,0.000416,1,0,0.542,Sales Qualified,0,1,6,0.3391
lead:00004122,hybrid,inverter,2,99000,18,mid,35,21-50t,inverter_21-50t,116820,0.0003,0,0,0.638,New Lead,1,1,1,1.0083
lead:00004123,chiller,scroll,3,232500,18,high,18,11-20t,scroll_11-20t,274350,6.6e-05,1,1,0.58,Closed,0,1,0,6.0
lead:00004124,chiller,rooftop,4,262500,18,high,37,21-50t,rooftop_21-50t,309750,0.000119,1,0,0.49,Closed,1,1,1,6.0078
lead:00004125,chiller,absorption,5,652000,18,enterprise,18,11-20t,absorption_11-20t,769360,2.3e-05,0,1,0.507,Lost,0,0,24,0.0468
lead:00004126,cooler,evaporative,1,23500,12,low,5,1-5t,evaporative_1-5t,26320,0.00019,0,0,0.692,Sales Qualified,0,0,6,0.3348
lead:00004127,hybrid,inverter,2,87500,18,mid,9,6-10t,inverter_6-10t,103250,8.7e-05,0,0,0.607,Manual Follow Up,1,0,11,0.2333
