has_action_milestone,stage_velocity,historical_deals_won,is_repeat_customer,industry_close_rate,historical_avg_sentiment,intent,total_interactions,is_multi_channel,recency_bucket,engagement_depth,quotation_sent,is_enterprise_deal,pipeline_stage,days_in_pipeline,pipeline_velocity,total_price_with_tax,consumer_score_tier,interaction_score_tier,product_quotation_score_tier,sale_score
1,2,2,1,2,2,2,3,1,1,3,0,0,12,1,2,1,3,3,1,0.635
0,3,2,1,3,3,2,1,1,1,2,1,0,8,3,1,2,3,2,1,0.56
0,1,1,0,2,1,1,2,1,3,2,0,0,11,2,2,2,1,2,1,0.1617
0,1,2,0,1,2,1,2,1,4,2,0,1,12,1,3,3,1,3,1,0.295
0,1,2,1,1,3,1,3,1,2,3,1,1,10,2,2,3,1,1,2,0.3383
1,2,2,0,2,1,1,2,1,4,2,0,0,7,1,2,2,2,2,1,0.41
1,2,1,0,2,2,1,2,1,1,2,1,1,2,2,3,3,2,1,3,0.525
0,3,2,0,3,3,2,2,1,3,2,0,0,7,1,3,1,3,2,1,0.4867
0,2,3,1,1,2,1,2,1,3,2,1,0,11,1,2,2,2,2,2,0.5317
1,2,1,0,2,2,1,2,1,2,2,1,0,10,2,2,2,2,3,2,0.5983
1,3,2,0,2,2,2,1,1,2,1,0,0,9,2,2,2,3,1,1,0.4283
1,1,2,1,1,1,1,2,1,4,1,1,0,10,2,2,1,1,2,2,0.48
1,2,3,1,2,2,1,2,1,2,2,1,0,4,2,2,2,2,2,3,0.7183
1,3,2,1,3,2,2,2,1,1,2,1,0,2,2,3,2,3,1,3,0.745
0,1,1,0,2,1,1,1,0,3,1,0,0,7,1,3,1,1,1,1,0.0817
1,1,1,0,1,2,1,3,1,2,3,1,0,1,1,3,1,1,2,3,0.4983
1,2,3,1,2,2,1,1,1,1,2,1,1,9,2,2,2,2,1,2,0.555
0,1,1,0,2,1,1,2,1,2,2,1,1,4,3,2,3,1,3,3,0.4533
1,2,1,0,2,1,2,2,1,3,3,1,0,9,2,2,2,2,3,3,0.6867
0,2,2,0,1,2,1,2,1,4,2,1,0,10,2,2,1,1,3,3,0.51
1,2,2,1,1,2,1,1,1,3,1,1,1,10,3,1,3,2,1,1,0.4217
1,3,2,1,3,3,2,3,1,2,3,1,0,1,1,3,1,3,2,3,0.8633
0,1,1,0,1,1,1,2,1,3,2,1,0,9,2,2,2,1,2,2,0.2917
1,3,1,0,2,2,2,3,1,1,3,1,0,3,1,3,1,3,3,3,0.795
1,3,1,0,3,2,2,1,1,4,1,1,0,1,1,3,1,3,1,3,0.69
0,2,1,0,1,3,1,1,1,2,2,1,0,5,3,1,1,1,1,2,0.2283
1,2,3,1,3,2,2,2,1,1,2,1,1,1,1,3,3,3,2,2,0.78
1,3,1,0,3,3,2,2,1,4,2,1,0,5,3,1,2,3,2,1,0.615
1,2,1,0,2,2,1,2,1,3,2,1,0,4,3,2,2,2,3,3,0.6867
1,2,2,0,2,3,2,2,1,2,2,0,0,6,2,2,2,3,1,1,0.4583
0,3,3,1,3,2,2,1,1,4,1,1,0,10,3,1,1,3,1,2,0.605
0,2,1,0,3,1,2,2,1,3,2,0,0,10,2,2,2,2,2,1,0.2967
1,3,3,1,2,2,2,2,1,2,2,1,1,5,3,1,3,3,2,1,0.6633
1,2,2,0,2,1,2,2,1,2,2,1,1,10,2,2,3,2,3,2,0.6233
1,2,2,1,2,3,1,2,1,1,2,1,1,4,3,2,3,2,3,3,0.765
0,2,1,0,2,3,2,1,0,2,1,0,0,3,2,2,2,2,1,1,0.2033
0,1,3,1,1,2,1,1,0,4,1,1,0,10,2,2,2,1,1,3,0.425
1,2,1,0,3,1,2,2,1,3,2,1,0,10,3,2,2,3,2,2,0.6517
0,2,2,1,1,2,1,2,1,3,2,1,1,1,1,3,3,1,2,3,0.4867
0,2,2,0,3,1,2,2,1,3,2,0,0,6,2,2,1,2,2,1,0.3317
0,2,3,1,2,3,1,2,0,2,2,1,1,9,2,2,2,2,1,2,0.4783
1,2,2,1,3,3,2,3,1,3,3,1,0,2,1,3,2,3,3,3,0.9517
1,3,2,0,2,2,2,1,1,2,1,1,1,12,2,2,3,3,1,1,0.5083
1,3,1,0,2,3,2,2,1,2,2,1,1,2,2,2,3,3,3,3,0.8033
0,1,2,1,2,2,1,1,1,1,1,0,1,6,2,2,3,1,1,1,0.155
0,2,2,0,3,1,2,2,1,3,2,1,0,3,2,2,3,2,2,2,0.4867
0,2,3,1,2,3,1,1,0,1,1,1,0,9,2,2,1,2,1,3,0.53
0,1,2,0,2,1,1,1,1,4,1,1,1,4,2,2,3,1,1,3,0.355
0,3,1,0,3,3,2,1,0,1,1,1,1,1,1,3,2,3,1,3,0.56
1,2,1,0,2,2,2,2,1,3,2,1,0,9,2,2,1,2,2,2,0.5467
0,2,3,1,1,2,1,2,1,4,2,1,0,10,2,2,1,1,3,2,0.52
0,3,2,1,3,2,2,2,1,1,2,1,1,4,2,2,3,3,2,2,0.63
1,2,1,0,1,3,1,3,1,2,3,1,1,9,3,1,3,2,2,1,0.4383
0,1,1,0,1,1,1,2,1,2,2,0,0,4,3,2,2,1,2,1,0.1233
0,1,3,1,1,2,1,2,1,2,2,1,0,8,3,1,1,1,2,2,0.4033
1,2,1,0,2,2,2,3,1,1,3,1,0,10,2,2,1,2,3,3,0.68
0,2,2,1,2,3,1,2,1,2,2,0,0,12,2,2,2,2,2,1,0.3733
1,3,2,1,2,2,2,2,1,1,3,1,0,11,2,2,3,3,3,1,0.715
1,3,1,0,3,1,2,2,1,1,2,0,0,10,2,2,2,3,2,1,0.47
1,2,3,1,3,2,2,3,1,2,3,1,1,4,2,2,1,3,1,2,0.7133
1,3,2,0,3,2,2,1,1,4,1,1,0,11,2,1,2,3,1,2,0.62
0,3,1,0,3,2,2,1,0,4,1,0,0,12,2,2,2,3,1,1,0.335
0,3,2,0,2,1,2,2,1,2,2,0,1,6,2,2,3,3,2,1,0.3933
0,3,3,1,3,3,2,1,1,2,1,1,0,10,2,2,3,3,1,2,0.6133
1,2,2,1,2,3,1,3,1,3,3,1,1,1,1,3,3,3,3,3,0.9167
1,2,2,1,2,1,2,2,1,2,2,1,1,2,2,3,2,2,1,3,0.6133
0,2,1,0,2,3,1,1,0,3,1,1,0,9,3,2,1,2,1,3,0.4367
1,2,3,1,2,3,2,1,0,4,1,1,0,10,2,2,2,3,2,2,0.78
0,2,1,0,2,2,1,2,1,1,2,1,0,4,2,2,1,2,1,2,0.335
1,2,1,0,2,1,2,3,1,4,3,1,0,5,3,1,2,2,3,3,0.685
1,3,3,1,3,3,2,2,1,3,2,1,0,6,2,2,2,3,2,3,0.8867
0,2,1,0,2,2,1,2,1,1,2,1,0,2,2,3,2,2,2,3,0.5
0,2,1,0,2,2,1,2,1,1,2,0,1,6,2,1,3,1,1,1,0.065
1,3,1,0,3,2,2,2,1,2,1,1,0,8,3,1,3,3,1,2,0.5583
0,2,1,0,1,2,1,1,1,4,1,1,0,1,1,3,2,1,1,3,0.33
0,1,2,1,1,2,1,2,1,3,2,1,1,1,1,3,2,1,3,3,0.5617
1,3,1,0,3,2,2,2,1,4,2,1,0,9,3,2,3,3,2,2,0.685
1,3,2,0,3,2,2,1,0,2,1,0,0,7,3,1,1,3,1,1,0.4283
1,1,2,0,2,2,1,2,1,2,2,1,1,1,1,3,3,1,1,3,0.4733
0,2,3,1,2,3,1,2,1,1,2,1,1,9,2,2,3,2,3,2,0.625
1,2,3,1,3,3,2,2,1,1,2,0,0,5,2,1,3,3,2,1,0.615
1,2,2,0,2,1,1,3,1,2,3,1,0,10,3,1,1,2,2,2,0.5333
1,3,2,0,2,2,2,3,1,4,3,1,0,10,3,1,2,3,2,1,0.615
1,3,1,0,3,2,2,2,1,1,2,1,1,12,2,2,3,3,2,1,0.57
0,3,1,0,2,3,2,2,1,3,2,1,0,10,2,2,1,3,2,2,0.5667
0,2,1,0,1,3,1,2,1,2,2,0,0,8,3,1,2,1,2,1,0.1483
0,3,1,0,3,2,2,2,1,1,3,1,0,10,2,2,2,3,3,3,0.705
0,2,1,0,1,2,1,1,1,1,1,1,1,9,3,1,2,1,1,1,0.11
1,2,2,1,2,2,1,2,1,1,2,1,1,4,2,2,3,3,2,3,0.77
1,2,1,0,1,2,1,1,1,4,1,1,0,11,2,2,2,2,1,2,0.44
0,2,2,1,1,2,1,3,1,2,3,1,0,10,1,3,3,1,2,2,0.4083
0,2,1,0,2,1,2,1,1,1,2,0,0,11,2,2,2,1,2,1,0.145
1,2,2,1,2,2,2,2,1,1,3,1,1,2,1,3,3,3,3,2,0.805
1,1,3,1,2,2,1,2,1,3,2,1,1,9,3,1,2,2,2,2,0.6417
0,1,3,1,2,1,1,2,1,4,2,1,0,8,3,1,2,1,3,2,0.51
0,2,2,1,2,2,1,1,0,3,1,1,0,2,2,3,2,2,2,3,0.5917
0,2,1,0,1,3,1,2,1,1,2,1,1,5,2,1,2,1,2,1,0.215
1,3,1,0,3,1,2,3,1,2,3,1,1,4,2,2,3,3,2,2,0.6483
1,2,3,1,3,1,2,2,1,3,2,1,0,9,2,2,2,3,2,2,0.7717
1,2,1,0,1,3,1,2,1,1,2,1,0,10,2,2,1,2,1,2,0.43
1,3,3,1,3,1,2,3,1,1,3,1,1,3,2,2,3,3,2,2,0.755
0,2,2,1,2,2,1,1,1,2,1,0,0,12,1,3,1,2,1,2,0.3583
0,1,2,1,1,2,1,2,1,1,2,1,1,8,3,1,1,1,3,3,0.505
0,2,2,0,2,3,1,2,1,1,2,1,1,10,3,1,3,2,3,2,0.525
1,3,1,0,3,3,2,2,1,4,2,1,1,1,1,3,1,3,3,3,0.87
1,1,1,0,1,1,1,1,1,1,1,1,1,11,1,2,3,1,1,2,0.28
1,2,1,0,2,3,2,1,1,3,1,1,0,11,2,2,1,2,1,2,0.4817
1,2,1,0,3,2,2,3,1,1,3,1,1,2,1,3,2,3,1,3,0.67
1,3,1,0,3,2,2,2,1,1,2,0,0,6,2,2,2,3,3,1,0.565
1,2,1,0,3,3,2,3,1,2,3,1,1,10,2,2,3,3,2,1,0.6133
1,3,1,0,3,3,2,2,1,3,3,1,0,3,2,2,2,3,3,2,0.7767
1,3,3,1,2,3,2,2,1,2,2,1,1,1,3,1,3,3,3,2,0.8333
0,1,3,1,2,2,1,2,0,2,1,1,0,11,2,2,1,1,1,2,0.3483
0,2,1,0,2,2,1,2,1,4,2,1,1,12,2,2,2,2,3,2,0.525
0,2,1,0,3,2,2,1,0,2,1,1,0,4,2,2,1,2,1,2,0.3633
0,1,1,0,2,2,1,2,1,1,2,1,1,2,1,3,2,1,2,3,0.4
0,3,1,0,2,2,2,1,1,3,2,1,1,2,2,2,2,3,2,3,0.6217
0,2,3,1,3,2,2,2,1,1,2,1,0,9,2,2,2,3,1,2,0.59
0,1,1,0,2,2,1,2,1,1,2,1,1,4,3,2,2,1,2,3,0.385
1,2,2,0,3,2,1,3,1,3,2,1,0,6,2,1,2,3,3,1,0.6817
0,1,2,0,1,2,1,3,1,1,3,1,1,9,2,2,2,1,3,2,0.405
1,2,1,0,1,2,1,3,1,2,3,1,0,3,1,2,2,2,3,2,0.5833
0,1,1,0,1,2,1,2,1,2,2,1,1,2,1,3,3,1,2,3,0.3883
0,2,1,0,1,2,1,2,1,2,2,0,0,11,2,1,3,1,2,1,0.1283
1,3,2,0,3,2,2,3,1,1,3,0,0,8,3,1,2,3,2,1,0.52
1,2,1,0,3,1,2,2,1,1,2,1,0,9,2,2,2,2,2,2,0.525
1,2,1,0,2,1,1,1,1,1,1,1,0,9,3,1,2,2,1,1,0.315
0,2,2,0,2,2,1,2,1,3,2,1,1,5,3,1,3,2,2,1,0.3817
1,2,2,0,2,2,1,2,1,4,2,1,0,4,3,1,3,2,2,1,0.495
0,1,1,0,2,1,1,1,0,4,1,1,1,4,2,2,2,1,1,3,0.31
1,2,1,0,3,3,2,1,1,2,1,1,0,10,2,2,2,3,1,3,0.6683
0,2,3,1,1,3,1,1,0,3,1,1,1,2,2,3,3,2,1,3,0.5467
0,1,2,0,2,3,1,2,1,2,2,0,0,12,2,2,2,1,3,1,0.2983
0,2,1,0,1,2,1,2,1,2,2,0,1,12,3,1,2,1,3,1,0.2033
0,1,2,0,1,2,1,2,1,2,2,1,0,5,3,1,3,1,1,2,0.2433
1,3,2,1,2,2,2,3,1,4,3,1,1,1,3,1,2,3,3,3,0.89
0,2,1,0,2,2,1,1,0,2,1,1,0,10,2,2,1,2,1,2,0.3283
0,1,2,1,1,1,1,1,1,4,2,1,0,2,2,2,1,1,2,3,0.465
1,2,2,1,2,2,2,3,1,3,3,1,0,4,2,2,1,2,2,2,0.6417
1,2,2,0,1,2,1,2,1,4,2,1,0,8,3,1,1,2,3,2,0.62
1,3,2,0,2,2,2,1,1,4,1,0,0,4,2,2,2,3,1,1,0.455
1,3,2,1,2,1,2,2,1,2,2,1,1,9,2,2,2,3,1,2,0.6233
1,2,2,0,2,2,1,2,1,1,2,1,0,2,2,3,2,2,3,3,0.71
0,3,2,1,3,3,2,2,1,1,2,0,0,12,1,2,1,3,2,1,0.495
1,2,2,1,2,3,1,3,1,1,2,1,0,1,1,3,2,3,2,3,0.805
0,1,1,0,1,1,1,2,1,1,2,1,0,11,1,2,2,1,3,1,0.265
0,1,1,0,2,1,1,2,1,1,2,1,0,10,2,2,1,1,2,3,0.365
1,2,1,0,3,2,2,2,1,2,2,1,0,10,2,2,2,3,2,3,0.7333
1,3,1,0,3,3,2,3,1,2,3,1,1,2,2,3,3,3,2,3,0.7783
0,3,1,0,3,3,2,3,1,1,3,1,0,4,2,2,2,3,3,3,0.725
1,2,1,0,3,1,2,2,1,1,2,1,0,9,2,2,2,3,2,3,0.7
1,3,3,1,2,3,2,1,1,4,1,1,0,10,2,2,2,3,1,3,0.79
1,2,1,0,1,2,1,3,1,2,3,1,1,12,2,2,3,2,2,1,0.4333
0,1,1,0,2,1,1,3,1,3,3,1,0,10,2,2,2,1,3,2,0.4017
1,2,1,0,2,2,1,2,1,2,2,1,0,4,2,2,2,2,2,2,0.5233
1,2,3,1,1,3,1,3,1,2,3,1,0,2,2,2,1,2,3,3,0.7983
0,1,1,0,1,2,1,3,1,1,3,1,1,4,2,2,2,1,3,3,0.445
1,3,2,1,3,2,2,1,0,2,1,1,0,1,1,3,2,3,1,3,0.7383
1,2,2,1,2,3,1,3,1,1,3,1,1,1,1,3,3,3,3,3,0.89
1,1,3,1,2,2,1,3,1,4,3,1,1,4,2,2,2,2,3,3,0.83
1,1,1,0,1,1,1,1,1,3,1,1,1,2,2,3,2,1,1,3,0.3967
0,2,1,0,2,2,1,2,1,4,2,1,1,9,2,2,3,2,2,2,0.45
0,2,1,0,1,3,1,2,1,1,2,1,0,10,2,2,2,1,1,2,0.23
1,1,3,1,2,3,1,3,1,3,3,1,1,1,1,3,3,2,3,3,0.8517
0,1,3,1,1,2,1,2,1,2,2,1,1,1,1,3,2,1,2,3,0.5083
0,1,1,0,2,2,1,2,1,3,2,1,0,6,1,2,1,1,3,2,0.4117
1,3,1,0,2,3,2,3,1,3,3,1,1,1,1,3,2,3,3,3,0.8417
1,2,2,0,2,2,2,2,1,2,2,1,1,2,2,3,3,2,2,3,0.6583
0,1,1,0,1,3,1,1,1,1,2,1,1,1,1,3,2,1,2,3,0.395
1,3,3,1,3,2,2,1,0,4,1,1,0,4,3,1,1,3,1,3,0.77
0,1,2,0,2,2,1,2,1,3,2,1,0,8,3,1,2,1,3,2,0.4317
0,3,1,0,3,3,2,2,1,3,2,0,1,5,3,1,2,3,3,1,0.4967
1,2,1,0,2,2,1,2,1,2,2,1,1,3,2,2,2,2,3,2,0.5983
1,1,1,0,1,1,1,2,1,2,2,1,1,1,1,3,3,1,1,3,0.3933
0,1,2,1,2,3,1,1,1,2,1,0,0,8,3,1,3,1,1,1,0.1733
1,2,2,1,2,3,1,2,1,1,2,0,0,5,3,1,2,3,2,1,0.545
1,2,1,0,2,2,1,2,1,3,2,1,1,9,2,2,2,2,2,2,0.5367
0,2,1,0,2,1,1,2,1,4,2,1,0,4,3,1,1,1,2,2,0.315
0,2,1,0,1,3,1,1,0,1,1,1,0,4,2,2,2,1,1,2,0.21
0,1,2,0,2,2,1,3,1,3,3,1,0,1,1,3,1,1,3,3,0.5467
0,1,3,1,1,1,1,1,1,1,2,1,0,7,1,3,1,1,2,3,0.475
1,3,1,0,3,1,2,2,1,2,2,0,1,8,3,1,3,3,1,1,0.3933
1,2,1,0,3,1,2,2,1,4,2,1,0,1,1,3,2,2,3,3,0.73
1,3,3,1,3,2,2,2,1,3,2,1,0,1,1,3,2,3,2,3,0.8817
0,1,2,0,1,3,1,1,0,1,1,1,0,2,2,2,2,1,1,2,0.245
0,2,1,0,2,3,1,2,1,1,2,0,1,3,2,2,2,2,3,1,0.35
1,3,1,0,2,2,2,1,1,1,2,1,0,1,1,3,1,3,1,3,0.635
1,3,3,1,3,1,2,1,0,2,1,0,0,4,2,2,2,3,1,1,0.5083
0,1,1,0,2,2,1,1,0,1,1,0,0,10,2,2,2,1,1,2,0.135
1,2,1,0,2,3,1,2,1,2,2,0,1,5,3,1,3,2,3,1,0.4483
0,3,3,1,3,3,2,2,1,1,2,0,0,11,2,2,1,3,2,1,0.53
1,2,2,1,2,1,2,2,1,3,2,0,0,10,2,2,3,2,3,1,0.5317
1,2,2,0,2,1,2,3,1,4,3,0,1,4,2,2,2,2,3,2,0.58
0,2,2,1,2,2,1,2,1,3,2,0,0,8,3,1,2,2,3,1,0.4267
1,2,1,0,2,2,2,2,1,3,2,1,0,1,1,3,2,2,2,3,0.6367
1,2,1,0,1,2,1,2,1,1,3,1,1,6,2,1,3,2,3,1,0.48
1,2,2,1,2,2,1,2,1,1,2,1,1,6,2,1,3,2,3,1,0.58
0,2,1,0,2,2,1,1,1,4,1,0,0,4,3,2,2,2,1,1,0.21
1,3,1,0,3,3,2,2,1,2,2,1,0,1,1,3,2,3,1,3,0.6933
0,2,2,1,1,2,1,3,1,1,3,1,1,5,3,1,2,2,2,3,0.54
1,2,3,1,2,1,2,2,1,3,2,0,0,9,2,2,2,3,3,1,0.6667
0,2,3,1,2,2,2,2,1,2,2,1,0,10,2,2,1,2,1,3,0.5533
0,2,2,1,1,3,1,1,0,4,1,0,0,9,2,2,1,2,1,1,0.28
0,3,1,0,3,2,2,2,1,1,2,1,1,9,2,2,3,3,2,3,0.62
0,2,3,1,2,2,2,3,1,2,3,0,0,10,2,2,2,2,2,1,0.4083
0,2,2,1,2,2,1,1,1,2,1,1,1,10,3,2,1,2,1,3,0.4983
0,2,2,1,2,3,1,2,1,3,2,1,1,1,1,3,2,2,3,3,0.7067
0,1,3,1,2,1,1,3,1,3,3,1,0,1,3,1,2,1,3,2,0.5067
1,3,1,0,3,3,2,2,1,1,2,1,0,10,2,2,1,3,3,2,0.74
0,1,2,0,1,2,1,2,1,4,2,0,0,8,3,1,3,1,2,1,0.19
0,2,2,1,1,3,1,2,1,2,2,0,0,4,2,2,2,2,2,1,0.3483
1,3,1,0,3,2,2,2,1,4,2,1,0,2,2,2,2,3,3,2,0.76
1,2,3,1,3,2,2,1,1,1,1,1,1,10,2,2,2,3,1,2,0.68
0,2,3,1,2,2,1,2,1,3,2,0,0,8,2,1,2,2,2,1,0.3867
0,2,1,0,1,3,1,1,1,2,1,1,0,6,2,2,2,1,1,2,0.2333
0,3,2,1,3,2,2,2,1,3,2,0,0,11,2,2,2,3,3,1,0.5767
1,3,2,0,3,1,2,2,1,1,2,0,0,5,2,1,2,3,1,1,0.415
0,2,3,1,2,3,1,1,0,4,1,1,0,10,2,2,1,2,1,2,0.495
0,2,3,1,2,2,1,1,1,2,1,1,0,1,1,3,2,2,1,3,0.5483
0,1,1,0,1,3,1,1,0,3,1,1,0,4,2,2,2,1,1,2,0.2367
0,2,2,0,1,2,1,3,1,1,3,1,1,10,2,2,3,1,2,2,0.33
0,1,2,1,2,1,1,2,1,4,2,0,0,10,3,1,2,1,3,1,0.32
0,2,2,0,2,3,1,2,1,3,3,0,0,9,2,2,2,2,3,2,0.4967
0,2,1,0,2,2,1,2,1,4,2,0,0,6,2,1,1,2,2,1,0.28
0,2,1,0,2,3,1,3,1,2,3,1,0,12,1,3,2,2,3,2,0.5433
0,2,1,0,2,2,1,3,1,4,3,1,0,9,2,2,2,2,3,3,0.61
1,3,2,0,3,1,2,3,1,2,3,1,1,10,3,1,3,3,3,1,0.6683
0,1,1,0,1,1,1,1,1,2,1,1,0,2,2,3,2,1,1,3,0.2833
0,2,3,1,2,2,1,1,0,4,1,0,0,6,1,2,2,2,1,1,0.32
0,1,3,1,2,2,1,2,1,2,2,0,0,4,2,2,1,1,2,1,0.2883
1,3,2,1,3,2,2,2,1,1,2,0,1,8,3,1,3,3,2,1,0.56
1,1,1,0,1,1,1,2,1,2,2,1,0,4,2,2,2,1,3,2,0.4533
1,1,1,0,2,2,1,2,1,2,2,1,0,10,3,2,2,1,3,2,0.4983
1,2,1,0,3,2,2,2,1,1,2,1,1,5,3,1,3,3,2,1,0.555
1,3,1,0,3,2,2,2,1,3,2,1,0,5,3,1,2,3,3,2,0.7317
1,3,3,1,3,2,2,2,1,1,2,0,0,8,3,1,2,3,2,1,0.595
1,3,1,0,3,3,2,1,0,4,1,1,1,12,1,2,3,3,1,2,0.61
1,3,3,1,3,1,2,1,1,4,1,1,0,4,2,2,3,3,2,2,0.775
0,2,1,0,2,3,1,2,1,3,2,0,0,12,2,2,1,2,2,1,0.3017
1,3,3,1,2,2,2,3,1,2,3,1,0,7,1,2,2,3,1,2,0.6883
1,3,3,1,3,1,2,1,1,3,1,0,0,10,2,1,2,3,1,1,0.5167
0,2,2,1,1,3,1,3,1,3,3,1,1,1,1,3,1,2,3,3,0.6917
0,2,2,0,2,2,1,2,1,4,2,1,0,4,2,2,2,2,3,2,0.56
0,3,2,0,3,3,2,1,1,3,1,1,0,2,1,3,2,3,1,3,0.6317
1,2,3,1,2,2,1,1,0,3,1,1,0,7,1,2,1,2,1,2,0.5617
1,2,2,1,2,2,1,2,1,1,2,0,0,5,3,1,2,3,3,1,0.6
0,3,3,1,2,3,2,2,1,4,2,0,0,11,2,2,2,3,2,1,0.545
1,1,1,0,2,1,1,2,1,3,2,1,1,9,2,2,3,1,3,2,0.4917
1,2,3,1,3,2,2,2,1,4,2,1,0,1,1,3,1,3,2,3,0.895
0,2,1,0,1,2,1,1,1,3,1,0,0,5,3,1,1,1,1,1,0.0567
1,2,3,1,1,2,1,3,1,2,3,0,0,12,1,2,2,2,3,1,0.5483
0,3,2,1,2,2,2,2,1,1,2,0,1,4,3,2,3,3,1,1,0.375
1,2,1,0,2,2,1,2,1,4,2,1,1,6,2,2,3,2,2,2,0.55
0,2,1,0,1,3,1,1,1,2,1,0,0,11,1,3,2,1,1,1,0.0933
1,2,2,0,2,2,2,3,1,1,3,1,0,1,1,3,2,2,2,3,0.655
1,3,2,0,3,2,2,2,1,1,2,1,0,1,1,3,1,3,2,3,0.77
1,2,1,0,2,3,1,1,1,4,1,1,1,2,1,3,2,2,1,3,0.575
0,2,1,0,1,2,1,1,0,2,1,1,1,2,3,1,3,1,1,3,0.2633
1,2,3,1,3,2,2,1,1,4,1,1,0,4,2,2,3,3,1,2,0.72
1,2,1,0,1,2,1,3,1,4,3,1,0,5,3,1,3,2,3,2,0.595
1,2,2,0,1,2,1,1,1,4,1,1,0,12,1,3,2,2,1,3,0.565
1,3,3,1,3,1,2,2,1,2,2,1,0,4,2,2,2,3,3,3,0.9083
0,1,1,0,2,2,1,1,1,4,1,1,0,10,2,2,2,1,1,2,0.265
1,3,2,0,2,2,2,2,1,2,2,1,1,2,2,3,3,3,2,3,0.7583
1,2,1,0,2,3,1,2,1,4,2,1,1,10,2,2,3,2,3,1,0.57
1,3,1,0,2,2,2,3,1,2,3,1,0,10,2,2,2,3,3,2,0.7183
0,2,1,0,2,2,1,3,1,1,3,1,0,10,2,2,1,2,1,2,0.345
1,2,2,0,2,3,1,1,0,1,1,0,0,6,2,1,3,2,1,1,0.3
1,3,1,0,3,1,2,3,1,3,3,1,1,9,2,2,2,3,3,2,0.7367
1,2,1,0,3,1,2,2,1,4,2,0,0,12,1,3,2,2,3,1,0.5
0,2,1,0,2,2,2,3,1,3,3,1,0,3,1,3,2,2,2,3,0.5467
1,2,1,0,2,3,1,3,1,1,3,1,0,1,1,3,2,2,2,3,0.63
0,1,1,0,1,1,1,3,1,1,3,1,1,6,2,1,3,1,2,1,0.185
1,2,2,1,2,2,1,2,1,3,2,1,1,2,2,3,3,2,1,3,0.6367
0,1,3,1,2,1,1,2,1,2,2,1,1,4,3,1,3,1,1,1,0.2583
1,1,2,1,2,1,1,2,1,1,2,1,1,3,3,1,2,2,1,2,0.485
0,3,2,0,2,2,2,1,0,1,1,0,1,12,1,2,3,3,1,1,0.305
1,1,2,1,2,1,1,1,1,3,1,0,1,4,2,2,2,1,1,1,0.2617
0,1,3,1,1,2,1,2,1,1,2,1,0,9,2,2,2,1,3,2,0.48
0,2,2,0,2,3,1,3,1,1,3,0,1,4,2,2,2,2,3,2,0.47
0,1,2,1,2,1,1,1,1,4,1,1,1,10,2,2,3,1,2,2,0.405
0,1,3,1,1,3,1,3,1,2,3,0,0,5,2,1,1,1,3,1,0.3533
0,2,1,0,2,3,1,2,1,3,2,1,0,9,2,2,2,1,2,3,0.4317
0,1,1,0,2,1,1,2,1,3,2,0,0,10,3,1,1,1,1,1,0.0717
0,2,2,0,2,2,1,2,1,2,2,1,1,4,2,2,2,2,2,3,0.5333
1,2,1,0,2,1,2,2,1,1,2,1,0,10,2,2,2,2,1,2,0.425
1,2,3,1,2,2,1,2,1,2,3,1,1,2,1,3,2,3,3,3,0.9183
0,2,3,1,2,3,1,1,1,3,1,1,1,12,1,2,3,2,2,1,0.4917
0,3,2,1,2,2,2,3,1,2,3,0,0,4,2,2,1,3,3,1,0.5483
0,1,3,1,2,1,1,2,1,3,2,1,0,1,1,3,2,1,2,3,0.5267
0,2,1,0,2,3,1,2,1,3,2,1,0,10,2,2,2,2,3,3,0.6067
1,2,1,0,1,2,1,2,1,2,2,1,1,2,2,2,3,1,2,2,0.3983
0,2,1,0,1,2,1,3,1,2,3,1,1,1,1,3,3,1,1,3,0.3233
1,2,3,1,2,2,2,1,1,4,1,1,0,10,2,2,2,3,1,2,0.695
1,2,1,0,2,1,2,2,1,2,3,1,1,10,3,1,3,2,3,2,0.5833
1,2,2,0,3,3,2,3,1,2,3,0,0,8,3,1,1,3,1,1,0.4783
1,2,3,1,2,1,2,3,1,2,3,1,0,9,3,1,2,2,2,1,0.5533
0,3,1,0,2,2,2,3,1,2,3,1,1,12,1,3,3,3,1,3,0.5583
1,2,2,1,2,1,2,3,1,1,3,0,0,11,1,3,2,3,3,1,0.63
0,1,2,0,2,2,1,3,1,2,3,1,1,12,1,2,2,1,3,1,0.3683
0,2,2,1,2,2,1,2,1,3,2,1,0,5,3,1,2,2,1,2,0.4317
1,2,1,0,2,3,1,2,1,1,2,1,0,4,2,2,1,3,1,3,0.63
0,2,1,0,1,3,1,2,1,2,2,1,0,1,1,3,2,1,3,3,0.4833
1,2,1,0,2,2,1,2,1,1,2,1,0,10,2,2,2,2,2,3,0.585
1,3,1,0,3,2,2,2,1,1,2,1,0,5,2,1,2,3,3,1,0.63
1,2,2,0,2,1,1,1,1,4,1,1,0,6,2,2,1,2,1,3,0.555
0,1,1,0,2,2,1,3,1,1,3,0,1,12,2,2,3,1,2,1,0.165
0,2,2,1,3,1,2,2,1,3,2,1,0,1,1,3,2,2,2,3,0.6267
1,2,1,0,2,3,1,2,1,4,2,1,0,10,2,2,1,2,3,3,0.72
0,1,1,0,2,1,1,2,1,1,2,0,0,11,1,2,2,1,2,1,0.135
