lead_id,has_action_milestone,stage_velocity,historical_deals_won,is_repeat_customer,industry_close_rate,historical_avg_sentiment,intent,total_interactions,is_multi_channel,recency_bucket,engagement_depth,quotation_sent,is_enterprise_deal,pipeline_stage,days_in_pipeline,pipeline_velocity,total_price_with_tax,consumer_score_tier,interaction_score_tier,product_quotation_score_tier,sale_closed
lead:00004619,0,0.32,7,1,0.346,0.38,NON SALES,10,1,active,4.6,1,0,Contract Sent,13,0.3937,228920,Low,High,High,0
lead:00004620,0,0.5,0,0,0.407,0.21,NON SALES,1,0,fresh,1.1,1,0,Contract Sent,6,0.8248,438960,Low,Low,Medium,0
lead:00004621,0,0.36,2,1,0.458,-0.68,NON SALES,2,0,stale,2.0,0,0,Sales Qualified,11,0.1733,240720,Low,Low,Low,0
lead:00004622,0,0.19,1,0,0.318,-0.12,NON SALES,16,1,stale,6.6,0,0,Quotation,18,0.1939,328040,Low,Medium,Low,0
lead:00004623,1,2.22,0,0,0.71,0.01,SALES,8,1,stale,4.6,1,0,Closed,0,6.0,153990,High,High,High,1
lead:00004624,0,0.66,1,0,0.54,0.49,NON SALES,13,1,cold,6.5,1,0,Quotation,16,0.2214,161660,Medium,High,High,0
lead:00004625,1,0.45,2,0,0.283,0.31,NON SALES,8,1,cold,4.4,1,1,Follow Up / Negot.,23,0.1666,225970,Low,High,High,0
lead:00004626,0,0.04,1,1,0.504,-0.33,NON SALES,1,0,active,1.1,0,0,Sales Follow Up,20,0.1289,82320,Low,Low,Low,0
lead:00004627,1,2.94,0,0,0.695,0.43,SALES,8,1,active,4.2,0,0,On Hold,79,0.0104,194110,High,Medium,Low,1
lead:00004628,0,1.23,7,1,0.564,0.31,NON SALES,3,1,stale,2.0,1,1,Follow Up / Negot.,29,0.1367,253700,Medium,Low,High,1
lead:00004629,1,2.13,0,0,0.609,-0.05,SALES,7,1,active,4.1,1,1,Demo Scheduled,16,0.1845,581150,High,Medium,Medium,1
lead:00004630,0,2.47,7,1,0.696,0.92,SALES,8,1,active,4.6,1,0,Quotation,29,0.1229,31360,High,Medium,Medium,1
lead:00004631,1,2.44,0,0,0.566,0.41,SALES,1,0,fresh,1.1,1,0,Manual Follow Up,9,0.2758,258420,High,Low,Medium,1
lead:00004632,0,2.33,0,0,0.688,-0.63,SALES,3,1,stale,2.6,1,0,Closed,3,1.994,20720,High,Medium,High,0
lead:00004633,0,0.43,1,0,0.517,0.72,NON SALES,13,1,active,6.4,1,1,Closed,1,5.9925,663750,Low,High,High,0
lead:00004634,0,2.59,4,1,0.627,0.46,SALES,8,1,cold,4.2,1,0,On Hold,48,0.026,361670,High,Medium,Medium,1
lead:00004635,0,0.0,0,0,0.379,-0.4,NON SALES,1,0,fresh,1.1,1,1,Contract Sent,4,1.2499,102070,Low,Low,High,1
lead:00004636,0,0.0,1,0,0.437,-0.46,NON SALES,8,1,fresh,3.6,1,1,Contract Sent,9,0.5633,599440,Low,Medium,High,0
lead:00004637,1,2.13,0,0,0.532,0.2,SALES,2,1,stale,1.5,1,0,Lost,62,0.0173,84960,High,Low,High,0
lead:00004638,0,0.59,7,1,0.359,0.47,NON SALES,5,1,stale,4.0,0,0,Sales Follow Up,15,0.1604,133340,Medium,Low,Low,1
lead:00004639,0,0.51,0,0,0.251,0.49,NON SALES,6,1,stale,3.7,0,1,On Hold,55,0.0222,726880,Low,Medium,Low,0
lead:00004640,0,0.52,0,0,0.387,0.52,NON SALES,10,1,stale,5.0,0,0,Manual Follow Up,24,0.1032,215940,Low,High,Low,0
lead:00004641,1,1.35,0,0,0.527,-0.49,SALES,8,1,active,4.0,1,0,Contract Sent,11,0.459,198830,Medium,High,High,0
lead:00004642,0,0.42,7,1,0.28,0.71,NON SALES,8,1,active,3.6,1,1,Contract Sent,6,0.8296,359310,Low,Low,High,0
lead:00004643,0,0.3,0,0,0.505,-0.37,NON SALES,12,1,cold,5.3,1,0,Sales Qualified,7,0.2941,237180,Low,High,Medium,1
lead:00004644,1,1.9,0,0,0.615,0.29,SALES,1,0,active,1.1,1,0,Closed,1,5.9936,286150,High,Low,High,0
lead:00004645,1,1.91,2,0,0.606,0.1,SALES,6,1,fresh,4.0,1,0,Sales Follow Up,17,0.153,198830,High,Medium,Medium,1
lead:00004646,1,0.93,5,1,0.496,0.64,NON SALES,14,1,active,6.0,1,0,Follow Up / Negot.,32,0.1241,230100,High,Medium,Medium,0
lead:00004647,1,1.02,0,0,0.5,-0.23,SALES,3,1,stale,2.5,1,0,Quotation,11,0.3088,24640,Medium,Medium,Medium,1
lead:00004648,0,0.0,6,1,0.355,-0.02,NON SALES,11,1,active,4.5,0,0,Follow Up / Negot.,30,0.1309,236590,Low,High,Medium,1
lead:00004649,1,2.89,0,0,0.606,0.23,SALES,8,1,stale,3.8,1,1,Lost,33,0.0339,474950,High,Medium,Low,1
lead:00004650,1,1.41,0,0,0.571,0.36,SALES,9,1,fresh,4.6,1,0,Quotation,14,0.2486,186440,Medium,Medium,High,1
lead:00004651,1,1.11,4,1,0.533,-0.26,SALES,7,1,cold,3.9,0,0,On Hold,88,0.0239,188210,Medium,Medium,Low,1
lead:00004652,0,0.0,2,1,0.425,-0.64,NON SALES,8,1,stale,4.1,1,1,Follow Up / Negot.,12,0.3329,336890,Low,High,High,0
lead:00004653,0,0.2,0,0,0.445,0.24,NON SALES,7,1,stale,4.3,1,1,Follow Up / Negot.,18,0.2133,476130,Low,High,Medium,0
lead:00004654,1,2.7,4,1,0.574,0.73,SALES,8,1,active,4.8,0,0,On Hold,32,0.0395,221250,High,High,Low,1
lead:00004655,0,0.0,0,0,0.471,-0.42,NON SALES,19,1,cold,7.4,1,1,Contract Sent,12,0.426,251340,Low,Medium,High,0
lead:00004656,1,1.35,5,1,0.578,0.05,SALES,12,1,active,5.8,1,0,Follow Up / Negot.,18,0.2197,140420,High,High,High,1
lead:00004657,0,0.61,5,1,0.278,0.5,NON SALES,20,1,cold,7.8,1,1,Quotation,21,0.1584,592950,Low,Low,Low,0
lead:00004658,1,1.45,0,0,0.532,-0.42,SALES,16,1,active,7.3,1,0,Contract Sent,10,0.5027,126260,Medium,Medium,High,1
lead:00004659,1,2.35,0,0,0.562,0.0,SALES,16,1,stale,6.9,0,1,Sales Qualified,7,0.2939,276120,High,High,Low,1
lead:00004660,0,0.39,0,0,0.434,-0.49,NON SALES,4,0,stale,2.4,0,0,New Lead,1,0.9999,272580,Low,Low,Low,0
lead:00004661,0,0.0,2,0,0.389,-0.17,NON SALES,6,1,stale,3.0,1,0,Follow Up / Negot.,31,0.129,258420,Low,Medium,Medium,0
lead:00004662,1,1.49,6,1,0.681,-0.8,SALES,7,1,active,4.0,1,1,Demo Scheduled,18,0.1721,83190,High,Medium,High,1
lead:00004663,0,0.48,0,0,0.443,-0.22,NON SALES,11,1,stale,5.6,1,0,Quotation,29,0.1136,369340,Low,High,Medium,0
lead:00004664,0,1.18,0,0,0.565,0.49,NON SALES,10,1,active,5.3,0,0,Sales Follow Up,8,0.3105,76160,Medium,High,Low,0
lead:00004665,0,0.07,4,1,0.438,-0.67,NON SALES,12,1,cold,5.6,1,0,Lost,60,0.0195,62720,Low,High,Medium,0
lead:00004666,1,1.27,1,0,0.588,0.53,NON SALES,13,1,cold,5.4,0,0,Sales Follow Up,8,0.3056,211810,Medium,High,Low,1
lead:00004667,1,1.41,0,0,0.628,-0.18,SALES,9,1,cold,4.6,1,0,Quotation,28,0.1297,212990,Medium,High,Low,1
lead:00004668,1,0.76,3,1,0.629,-0.19,SALES,11,1,active,4.3,1,0,Manual Follow Up,13,0.1827,135110,High,Medium,Medium,0
lead:00004669,1,2.36,1,0,0.565,0.66,SALES,6,1,cold,3.3,1,0,Closed,1,5.9983,140420,High,High,High,1
lead:00004670,1,2.63,0,0,0.572,0.49,SALES,16,1,cold,6.6,1,0,Contract Sent,14,0.3573,244260,High,High,Medium,0
lead:00004671,0,1.52,0,0,0.441,0.47,NON SALES,3,1,fresh,1.9,0,0,Sales Follow Up,15,0.1683,106790,Medium,Low,Low,0
lead:00004672,0,0.51,2,0,0.371,0.42,NON SALES,8,1,active,3.8,0,0,Proposal Sent,24,0.1464,65520,Low,Medium,Low,0
lead:00004673,0,0.1,6,1,0.311,-0.54,NON SALES,8,1,cold,3.9,1,0,Manual Follow Up,20,0.1161,320960,Low,Low,Low,0
lead:00004674,0,0.7,0,0,0.473,0.17,NON SALES,17,1,cold,7.1,1,1,Quotation,21,0.1687,246620,Medium,Medium,High,1
lead:00004675,1,0.76,3,0,0.622,-0.56,SALES,6,1,cold,3.8,1,1,Contract Sent,14,0.3532,82880,Medium,Medium,High,0
lead:00004676,0,0.5,0,0,0.281,0.36,NON SALES,4,1,cold,2.8,1,0,Quotation,63,0.0587,320960,Low,Low,Low,0
lead:00004677,1,1.12,5,1,0.568,0.44,NON SALES,8,1,active,3.7,0,0,Lost,23,0.0438,58240,High,Medium,Low,1
lead:00004678,0,0.88,4,1,0.519,-0.34,NON SALES,10,1,cold,4.5,0,0,Lost,52,0.0289,132750,Medium,Medium,Low,0
lead:00004679,1,1.28,6,1,0.617,-0.47,SALES,8,1,fresh,4.0,0,0,Manual Follow Up,25,0.0951,125080,High,High,Low,1
lead:00004680,0,0.32,2,0,0.457,0.07,NON SALES,5,0,stale,2.7,1,0,Contract Sent,11,0.4569,28000,Low,Low,High,0
lead:00004681,1,0.84,0,0,0.388,0.35,NON SALES,6,1,active,3.6,1,0,Demo Scheduled,7,0.4257,234820,Medium,Medium,High,1
lead:00004682,1,2.35,0,0,0.675,0.19,SALES,7,1,cold,3.5,1,1,Closed,0,6.0,600620,High,High,Medium,1
lead:00004683,1,0.72,1,0,0.432,0.71,NON SALES,5,1,cold,3.6,1,0,Follow Up / Negot.,23,0.1737,287920,Medium,Medium,High,0
lead:00004684,0,2.17,0,0,0.602,-0.29,SALES,12,1,active,5.6,1,1,Follow Up / Negot.,20,0.1983,447810,High,High,Medium,1
lead:00004685,0,0.0,0,0,0.417,0.04,NON SALES,10,1,active,4.4,0,0,On Hold,31,0.0575,286150,Low,High,Low,0
lead:00004686,1,0.65,6,1,0.588,-0.41,NON SALES,12,1,stale,5.8,1,1,Contract Sent,11,0.455,430110,High,High,High,1
lead:00004687,1,2.74,0,0,0.634,0.07,SALES,10,1,fresh,4.6,1,1,Contract Sent,8,0.6187,674960,High,High,Medium,1
lead:00004688,0,0.02,1,0,0.404,-0.16,NON SALES,9,1,stale,4.5,0,1,On Hold,29,0.0538,535720,Low,High,Low,0
lead:00004689,0,0.05,0,0,0.402,-0.33,NON SALES,12,1,fresh,5.4,1,1,Demo Scheduled,12,0.2406,728060,Low,High,Medium,0
lead:00004690,1,2.46,4,1,0.673,0.7,SALES,10,1,active,5.1,1,1,Closed,2,3.0062,518610,High,Medium,High,1
lead:00004691,0,0.75,6,1,0.358,0.49,NON SALES,10,1,active,4.8,1,0,Closed,3,1.9927,238360,Low,Medium,High,0
lead:00004692,1,2.32,0,0,0.609,0.26,SALES,1,0,stale,0.9,1,1,Follow Up / Negot.,23,0.1816,473180,High,Low,High,1
lead:00004693,0,0.72,0,0,0.41,-0.22,NON SALES,7,1,active,3.8,0,0,On Hold,47,0.0342,286150,Low,Medium,Low,1
lead:00004694,1,0.28,0,0,0.395,-0.55,NON SALES,8,1,fresh,4.0,1,1,Proposal Sent,21,0.1573,56560,Low,High,Medium,0
lead:00004695,1,0.91,0,0,0.456,0.49,NON SALES,9,1,cold,4.7,1,1,Contract Sent,13,0.3941,619500,Medium,High,Medium,1
lead:00004696,1,1.38,0,0,0.554,0.17,SALES,12,1,stale,4.9,1,1,Closed,2,2.9947,655490,Medium,Low,Medium,0
lead:00004697,1,2.1,4,1,0.601,0.46,SALES,11,1,cold,5.2,1,1,Contract Sent,10,0.4941,230690,High,High,High,1
lead:00004698,1,2.32,1,0,0.636,-0.17,SALES,12,1,cold,5.7,0,0,On Hold,55,0.0201,73920,High,High,Low,1
lead:00004699,1,1.58,0,0,0.627,0.6,SALES,6,1,stale,2.9,1,0,Quotation,17,0.2082,92630,High,Medium,Medium,1
lead:00004700,1,2.51,3,0,0.618,0.33,SALES,12,1,stale,5.0,1,0,Quotation,11,0.3111,22960,High,Low,High,1
lead:00004701,0,0.9,3,1,0.561,-0.49,SALES,7,1,active,3.6,1,0,Proposal Sent,28,0.1211,163430,Medium,Medium,Low,1
lead:00004702,0,2.98,0,0,0.652,0.67,SALES,11,1,cold,5.1,0,0,On Hold,80,0.01,219480,High,High,Low,1
lead:00004703,0,0.85,7,1,0.404,0.37,NON SALES,2,1,active,1.0,1,0,Closed,0,6.0,80080,Medium,Low,High,1
lead:00004704,1,0.27,0,0,0.476,-0.6,NON SALES,10,1,stale,4.4,1,0,Proposal Sent,19,0.1767,368750,Low,Medium,Medium,0
lead:00004705,0,0.0,0,0,0.355,-0.43,NON SALES,2,1,fresh,1.9,0,1,Follow Up / Negot.,11,0.3721,254290,Low,Low,Low,0
lead:00004706,0,0.7,0,0,0.413,0.37,NON SALES,13,1,stale,5.2,0,0,Lost,19,0.0518,147500,Low,High,Low,1
lead:00004707,0,0.72,0,0,0.462,0.19,NON SALES,13,1,stale,5.6,1,1,Quotation,17,0.2102,92630,Medium,High,High,1
lead:00004708,1,3.07,0,0,0.628,0.36,SALES,7,1,active,2.4,0,1,Quotation,20,0.1757,644870,High,Medium,Low,1
lead:00004709,0,0.54,0,0,0.598,-0.49,NON SALES,3,1,fresh,1.9,1,0,Proposal Sent,29,0.124,222430,Medium,Low,Low,0
lead:00004710,0,0.0,1,0,0.328,-0.54,NON SALES,7,1,cold,3.7,0,0,Proposal Sent,20,0.1704,274940,Low,High,Low,0
lead:00004711,1,1.4,1,0,0.638,-0.55,SALES,15,1,active,6.1,1,0,Quotation,24,0.1558,192340,High,Medium,Medium,1
lead:00004712,1,0.71,0,0,0.386,0.47,NON SALES,12,1,stale,5.1,1,1,Proposal Sent,14,0.2573,200600,Medium,High,High,0
lead:00004713,0,0.06,1,0,0.538,-0.47,NON SALES,2,1,stale,1.7,1,0,Quotation,159,0.013,145730,Low,Low,Medium,1
lead:00004714,0,0.34,1,0,0.32,0.5,NON SALES,14,1,fresh,6.2,1,1,Proposal Sent,14,0.2431,202960,Low,High,High,0
lead:00004715,0,0.53,0,0,0.427,0.59,NON SALES,6,1,active,2.9,1,1,Follow Up / Negot.,17,0.2312,260190,Medium,High,Medium,1
lead:00004716,1,2.95,3,0,0.706,0.68,SALES,15,1,stale,6.5,1,0,On Hold,50,0.0375,29680,High,Low,Medium,1
lead:00004717,1,0.37,3,1,0.426,0.3,NON SALES,5,1,stale,3.6,1,0,Quotation,24,0.1363,72800,Low,Medium,High,0
lead:00004718,1,1.48,0,0,0.625,0.22,SALES,5,0,stale,2.9,1,1,Closed,1,6.0033,540440,High,Low,Medium,1
lead:00004719,1,2.95,4,1,0.589,0.79,SALES,3,1,fresh,1.6,1,0,Demo Scheduled,9,0.3362,387040,High,Low,Medium,1
lead:00004720,1,0.37,2,1,0.468,-0.32,NON SALES,12,1,stale,5.5,1,1,Quotation,21,0.1747,368160,Medium,High,Low,0
lead:00004721,0,2.43,1,0,0.698,0.43,SALES,12,1,cold,5.2,1,0,Lost,41,0.0163,56560,High,High,Medium,1
lead:00004722,1,1.29,1,0,0.532,0.33,SALES,9,1,active,4.4,1,1,Quotation,21,0.169,742220,Medium,Medium,Low,1
lead:00004723,1,2.11,1,0,0.664,-0.5,SALES,8,1,stale,4.2,1,0,On Hold,27,0.0556,325680,High,High,Low,1
lead:00004724,1,0.25,0,0,0.404,-0.25,NON SALES,6,0,cold,3.1,0,0,Manual Follow Up,8,0.3093,233050,Low,Low,Low,1
lead:00004725,0,0.73,0,0,0.473,1.0,NON SALES,12,1,active,5.0,1,1,Contract Sent,6,0.8421,400610,Medium,High,Medium,0
lead:00004726,1,2.99,4,1,0.586,0.56,SALES,9,1,active,4.4,1,1,Quotation,26,0.1408,71680,High,Medium,High,0
lead:00004727,1,1.09,0,0,0.593,-0.23,SALES,4,1,fresh,2.3,1,1,Quotation,11,0.3141,469050,Medium,Low,Medium,1
lead:00004728,1,0.77,0,0,0.539,-0.43,SALES,5,1,cold,3.5,1,0,Proposal Sent,26,0.1367,192340,Medium,Medium,Medium,1
lead:00004729,1,2.78,4,1,0.651,0.89,SALES,2,1,active,1.3,1,0,Closed,1,5.9978,250750,High,Low,High,1
lead:00004730,1,2.19,6,1,0.639,0.22,SALES,1,0,cold,1.2,1,0,Sales Follow Up,7,0.3572,76720,High,Low,Low,1
lead:00004731,0,0.81,3,1,0.457,0.52,NON SALES,5,1,stale,3.3,1,1,Demo Scheduled,15,0.2062,268450,Medium,Low,Medium,1
lead:00004732,0,0.02,4,1,0.433,-0.01,NON SALES,8,1,cold,4.1,0,1,Demo Scheduled,7,0.4358,250160,Low,Medium,Low,1
lead:00004733,1,2.79,0,0,0.581,0.32,SALES,14,1,active,6.1,1,0,Quotation,22,0.1684,274350,High,High,High,1
lead:00004734,1,2.52,7,1,0.591,0.03,SALES,10,1,stale,5.3,0,0,Sales Follow Up,10,0.2531,24640,High,High,Low,1
lead:00004735,0,0.44,6,1,0.453,0.24,NON SALES,8,1,active,3.6,1,1,Sales Qualified,12,0.1705,359310,Low,Medium,Low,1
lead:00004736,0,1.79,5,1,0.688,-0.49,SALES,5,1,cold,3.2,0,0,Manual Follow Up,19,0.1289,90860,High,Medium,Low,1
lead:00004737,1,1.51,1,0,0.501,0.52,SALES,6,1,stale,3.1,1,0,Closed,0,6.0,57120,Medium,Medium,High,1
lead:00004738,1,2.0,2,0,0.616,0.29,SALES,5,0,cold,3.0,0,0,Proposal Sent,19,0.1934,17360,High,Low,Low,1
lead:00004739,0,0.03,0,0,0.327,-0.16,NON SALES,8,1,stale,4.0,0,0,Lost,28,0.0288,69440,Low,Medium,Low,0
lead:00004740,0,0.49,5,1,0.495,0.52,NON SALES,10,1,stale,5.1,0,0,New Lead,2,0.4971,208860,Medium,Medium,Low,0
lead:00004741,1,1.86,0,0,0.592,-0.57,SALES,5,1,cold,2.8,1,1,On Hold,75,0.0248,825410,Medium,Low,Low,1
lead:00004742,0,0.0,0,0,0.341,-0.51,NON SALES,9,1,active,4.2,1,0,Contract Sent,4,1.2565,81420,Low,High,High,0
lead:00004743,0,0.38,1,0,0.477,-0.35,NON SALES,18,1,stale,7.6,1,0,Closed,3,2.0064,142190,Low,High,High,0
lead:00004744,1,2.54,2,1,0.687,0.51,SALES,1,0,cold,1.0,1,1,Demo Scheduled,14,0.2199,254880,High,Low,High,1
lead:00004745,0,0.1,1,0,0.386,-0.16,NON SALES,10,1,cold,5.0,1,0,Proposal Sent,22,0.1551,136290,Low,Low,Medium,0
lead:00004746,1,2.07,2,1,0.64,-0.47,SALES,5,1,stale,3.4,1,0,Contract Sent,9,0.5561,254880,High,Medium,High,1
lead:00004747,0,0.66,7,1,0.433,0.46,NON SALES,6,1,cold,3.1,0,0,Manual Follow Up,16,0.1574,61040,Medium,Low,Low,0
lead:00004748,1,1.99,0,0,0.533,0.03,SALES,8,1,stale,3.8,1,1,Closed,3,2.0031,214170,High,High,High,0
lead:00004749,1,0.8,0,0,0.532,-0.53,NON SALES,12,1,cold,5.6,1,0,Closed,3,2.0044,29680,Medium,Medium,High,0
lead:00004750,1,0.86,7,1,0.545,-0.21,SALES,8,1,fresh,3.2,1,0,Quotation,11,0.3194,64960,High,Medium,High,1
lead:00004751,0,0.49,0,0,0.431,0.45,NON SALES,16,1,fresh,6.4,1,1,Contract Sent,6,0.8245,208860,Medium,Medium,High,0
lead:00004752,0,0.43,0,0,0.322,0.35,NON SALES,1,0,cold,0.8,1,1,Proposal Sent,14,0.2531,201780,Low,Low,High,0
lead:00004753,0,1.26,0,0,0.39,0.59,NON SALES,4,1,stale,3.1,1,1,Proposal Sent,25,0.1323,562270,Medium,Low,Low,0
lead:00004754,0,1.5,0,0,0.643,-0.41,SALES,15,1,cold,6.6,1,0,Quotation,11,0.3191,283200,Medium,Medium,High,1
lead:00004755,1,2.4,0,0,0.564,0.76,SALES,8,1,cold,4.8,1,0,Quotation,16,0.2228,31360,High,Medium,Medium,1
lead:00004756,0,0.84,6,1,0.309,0.7,NON SALES,7,1,cold,3.5,1,0,Closed,174,0.0306,32480,Medium,Low,High,0
lead:00004757,1,0.36,0,0,0.408,-0.6,NON SALES,13,1,cold,6.4,1,0,Sales Follow Up,9,0.2757,77280,Low,High,Medium,0
lead:00004758,1,0.84,0,0,0.399,0.37,NON SALES,10,1,cold,4.8,1,1,Contract Sent,15,0.3256,722750,Medium,High,High,1
lead:00004759,1,1.36,1,0,0.547,0.51,NON SALES,2,1,stale,1.8,0,0,Quotation,13,0.2656,70000,Medium,Low,Low,1
lead:00004760,1,2.05,7,1,0.576,0.46,SALES,12,1,stale,5.1,0,0,Proposal Sent,28,0.1197,233050,High,High,Low,0
lead:00004761,0,0.08,2,1,0.413,-0.65,NON SALES,8,1,fresh,4.2,0,1,Lost,46,0.0187,86800,Low,Medium,Low,0
lead:00004762,0,2.38,5,1,0.528,0.54,SALES,1,0,active,1.2,1,1,Closed,1,5.998,259010,High,Low,High,1
lead:00004763,0,0.0,0,0,0.403,-0.43,NON SALES,9,1,cold,4.3,1,0,Proposal Sent,19,0.1797,288510,Low,High,High,1
lead:00004764,1,2.86,1,0,0.629,0.33,SALES,2,1,active,1.5,0,0,Sales Qualified,9,0.2167,26320,High,Low,Low,1
lead:00004765,0,2.67,0,0,0.638,0.17,SALES,1,0,active,1.3,1,1,Contract Sent,8,0.6206,19600,High,Low,High,1
lead:00004766,0,0.97,1,0,0.541,0.11,NON SALES,6,1,fresh,3.5,1,0,On Hold,46,0.0424,52640,Medium,High,Medium,1
lead:00004767,0,0.3,3,0,0.468,-0.8,NON SALES,1,0,stale,1.0,1,0,New Lead,0,1.0,83780,Low,Low,High,0
lead:00004768,1,0.84,1,0,0.418,0.34,NON SALES,8,1,cold,3.9,1,1,Contract Sent,3,1.6675,292050,Medium,Medium,High,1
lead:00004769,1,0.15,0,0,0.428,-0.05,NON SALES,9,1,cold,4.3,1,1,Closed,2,2.9971,303850,Low,Medium,High,0
lead:00004770,0,0.94,3,0,0.513,0.21,NON SALES,6,1,cold,3.6,1,0,Closed,2,3.0092,20720,Medium,Medium,High,1
lead:00004771,0,3.07,0,0,0.672,0.48,SALES,12,1,stale,5.6,1,0,Demo Scheduled,11,0.276,109740,High,High,Medium,1
lead:00004772,1,1.26,3,1,0.531,-0.51,SALES,7,1,cold,4.1,1,0,Quotation,30,0.122,28560,Medium,Medium,Low,1
lead:00004773,0,0.42,0,0,0.386,0.01,NON SALES,2,1,cold,2.0,1,0,Proposal Sent,28,0.1227,185850,Low,Low,Low,1
lead:00004774,1,0.33,0,0,0.493,0.21,NON SALES,11,1,active,4.8,1,1,Contract Sent,5,0.9995,165790,Low,High,High,1
lead:00004775,1,2.47,0,0,0.589,0.58,SALES,5,0,fresh,3.3,0,0,Sales Qualified,92,0.0175,31920,High,Low,Low,1
lead:00004776,1,2.35,1,0,0.611,0.38,SALES,5,1,fresh,3.1,0,0,Follow Up / Negot.,19,0.2066,128030,High,High,Low,1
lead:00004777,0,1.07,1,0,0.501,0.11,NON SALES,13,1,stale,6.1,0,1,On Hold,51,0.0386,128620,Medium,High,Low,0
lead:00004778,1,2.05,6,1,0.646,-0.4,SALES,2,1,cold,1.9,1,1,Closed,0,6.0,95580,High,Low,High,1
lead:00004779,0,0.63,0,0,0.477,0.52,NON SALES,15,1,cold,6.2,1,0,Sales Qualified,8,0.249,102660,Medium,High,Low,0
lead:00004780,0,0.1,0,0,0.291,-0.12,NON SALES,6,1,active,3.0,1,1,Follow Up / Negot.,35,0.1168,401790,Low,Medium,Medium,0
lead:00004781,1,2.36,0,0,0.71,-0.54,SALES,13,1,active,5.7,1,0,Contract Sent,10,0.5063,94400,High,Low,High,1
lead:00004782,1,1.2,1,0,0.585,0.31,SALES,13,1,stale,5.7,1,0,Quotation,8,0.4416,312700,Medium,Medium,High,1
lead:00004783,0,0.59,0,0,0.464,0.21,NON SALES,10,1,stale,5.1,1,0,Contract Sent,8,0.6158,41440,Medium,Medium,High,0
lead:00004784,0,0.52,0,0,0.386,0.54,NON SALES,9,1,active,4.5,1,0,Closed,3,2.0017,49840,Low,Medium,High,0
lead:00004785,1,0.41,0,0,0.386,-0.27,NON SALES,9,1,fresh,3.9,1,0,Lost,40,0.0269,43120,Low,Medium,Medium,1
lead:00004786,0,0.48,6,1,0.417,0.21,NON SALES,4,1,active,2.0,1,0,Follow Up / Negot.,33,0.1241,209450,Low,Low,Medium,0
lead:00004787,1,0.14,0,0,0.528,-0.36,NON SALES,14,1,stale,6.2,1,0,Closed,0,6.0,72240,Low,High,High,0
lead:00004788,1,1.53,1,0,0.612,0.29,SALES,12,1,cold,5.7,0,0,Lost,43,0.0293,82880,High,Low,Low,0
lead:00004789,1,2.04,0,0,0.602,-0.6,SALES,13,1,fresh,5.9,0,0,On Hold,56,0.035,25760,High,High,Low,1
lead:00004790,0,0.35,0,0,0.528,-0.5,NON SALES,6,1,active,3.3,0,0,Sales Follow Up,15,0.158,28000,Low,Medium,Medium,0
lead:00004791,1,2.44,0,0,0.608,0.08,SALES,13,1,cold,5.4,1,0,On Hold,26,0.0667,315650,High,High,Medium,1
lead:00004792,0,2.26,1,1,0.588,0.43,SALES,12,1,cold,5.2,0,0,Manual Follow Up,18,0.1434,129800,High,High,Low,1
lead:00004793,0,1.58,4,1,0.576,0.24,SALES,12,1,cold,5.5,1,1,Proposal Sent,30,0.1221,466690,Medium,Medium,Low,1
lead:00004794,0,0.44,0,0,0.36,-0.49,NON SALES,6,1,active,3.2,1,0,Contract Sent,11,0.4628,258420,Low,High,High,0
lead:00004795,0,1.21,0,0,0.492,0.49,NON SALES,1,0,cold,1.4,0,1,Sales Qualified,12,0.1603,587050,Medium,Low,Low,1
lead:00004796,1,0.76,1,0,0.466,-0.04,NON SALES,18,1,fresh,7.0,1,1,Quotation,71,0.0566,264910,Medium,Medium,Low,0
lead:00004797,1,1.01,0,0,0.547,0.11,NON SALES,3,1,fresh,2.0,1,1,Quotation,28,0.1259,528640,Medium,Low,Low,1
lead:00004798,1,0.42,1,0,0.588,-0.68,NON SALES,3,1,active,1.8,1,0,Quotation,24,0.1423,58240,Low,Low,Medium,1
lead:00004799,0,1.18,0,0,0.511,0.58,NON SALES,12,1,cold,6.0,1,0,Quotation,22,0.1528,328630,Medium,Medium,Medium,1
lead:00004800,1,2.27,1,0,0.534,0.26,SALES,12,1,active,5.4,1,0,Lost,40,0.02,184080,High,High,Low,1
lead:00004801,0,1.94,0,0,0.638,0.42,SALES,3,1,stale,3.0,1,0,Closed,3,2.0082,39200,High,Medium,High,1
lead:00004802,1,3.09,1,0,0.702,0.73,SALES,9,1,fresh,3.9,1,0,Quotation,15,0.2383,275530,High,High,High,1
lead:00004803,0,1.5,0,0,0.559,0.32,SALES,8,1,cold,4.4,1,1,Follow Up / Negot.,32,0.1165,454890,Medium,Medium,Low,1
lead:00004804,1,0.21,0,0,0.473,-0.53,NON SALES,14,1,stale,6.1,1,1,Quotation,10,0.3534,264320,Low,Medium,Medium,1
lead:00004805,1,1.09,0,0,0.467,0.23,NON SALES,4,1,cold,3.0,0,0,Sales Qualified,12,0.1614,34160,Medium,Low,Low,1
lead:00004806,1,0.58,0,0,0.451,0.1,NON SALES,10,1,active,5.2,1,0,On Hold,45,0.0278,24080,Medium,High,Medium,0
lead:00004807,1,3.01,0,0,0.633,0.57,SALES,19,1,cold,7.3,0,0,Proposal Sent,15,0.2366,120950,High,Medium,Medium,1
lead:00004808,0,2.54,0,0,0.65,0.42,SALES,8,1,active,4.4,0,0,On Hold,90,0.0247,184670,High,High,Low,1
