,product_type,product_complexity,product_base_price,product_tax_rate,price_tier,capacity_tons,capacity_bin,product_x_capacity,total_price_with_tax,capacity_price_ratio,quotation_sent,is_enterprise_deal,industry_close_rate,pipeline_stage,is_repeat_customer,days_in_pipeline,pipeline_velocity,sale_score
3,22,3,2,18,3,2,2,81,2,1,0,0,2,7,0,1,2,0.164
2,3,2,2,12,2,2,3,10,2,3,1,0,2,10,0,2,2,0.5346
3,16,4,2,18,2,2,3,56,2,2,1,0,3,2,1,2,2,0.933
1,17,4,3,18,3,2,3,59,3,2,1,1,2,9,0,2,2,0.5309
1,17,4,3,18,3,3,5,61,3,3,1,0,1,10,0,3,1,0.2709
1,12,5,3,18,4,2,3,41,3,2,1,1,1,9,0,2,2,0.4738
1,1,4,3,18,3,2,2,4,3,1,0,0,1,7,0,1,3,0.2976
3,22,3,2,18,2,1,1,78,2,1,1,0,2,11,0,1,3,0.7378
2,14,2,1,12,2,2,3,50,1,3,1,1,2,1,0,1,3,0.9067
1,18,5,3,18,4,2,3,63,3,1,1,1,1,9,0,3,1,0.3065
3,22,5,2,18,3,3,4,80,2,2,1,0,2,2,0,1,3,0.8451
2,3,3,1,12,2,1,1,9,1,2,1,0,3,1,0,1,3,0.8995
2,14,2,2,12,2,1,1,49,2,1,0,1,2,4,1,2,2,0.634
1,4,4,3,18,4,3,4,13,3,2,1,1,1,3,0,2,2,0.6572
1,12,5,2,18,3,2,2,44,2,1,1,1,1,2,1,2,2,0.9303
3,16,3,2,18,2,2,2,58,2,2,1,0,2,9,1,2,2,0.883
2,9,1,1,12,1,2,2,32,1,3,1,0,3,4,0,3,1,0.6801
2,21,2,1,12,2,1,1,75,1,2,1,1,2,10,1,3,1,0.8033
2,15,1,1,12,1,2,2,54,1,3,0,1,3,6,1,2,2,0.735
3,11,4,2,18,2,1,1,37,2,1,1,0,2,10,1,2,2,0.8559
3,11,3,2,18,2,3,4,39,2,3,1,0,2,11,1,2,1,0.6103
3,20,4,2,18,3,1,1,71,2,1,1,0,2,4,0,2,2,0.7176
3,6,4,2,18,3,2,2,23,2,1,1,0,3,11,1,2,2,0.8643
1,18,5,3,18,4,2,3,63,3,1,1,1,1,4,0,3,2,0.7293
1,19,4,2,18,3,2,2,70,2,1,1,1,2,4,0,3,2,0.8563
1,12,4,3,18,4,2,3,41,3,1,1,1,2,2,1,2,3,0.9702
2,21,2,1,12,2,2,3,76,1,3,0,0,3,12,0,1,2,0.1151
3,5,3,2,18,2,3,4,18,2,3,1,0,2,8,0,3,1,0.5065
1,2,3,2,18,3,2,3,5,2,2,0,0,2,11,0,2,2,0.1797
1,18,5,3,18,4,2,3,63,3,1,0,1,1,12,0,1,3,0.1767
1,17,4,3,18,3,2,2,62,3,1,1,1,1,10,0,2,2,0.515
3,11,4,2,18,2,2,2,40,2,2,0,0,2,7,1,1,2,0.443
1,1,4,3,18,3,2,3,1,3,2,1,1,2,2,0,2,3,0.9013
2,3,3,1,12,2,1,1,9,1,2,0,0,3,7,0,1,3,0.449
3,6,4,2,18,3,2,3,21,2,2,1,0,1,11,1,1,2,0.7116
2,3,2,2,12,2,1,1,9,2,1,1,0,3,10,0,2,2,0.571
3,22,3,2,18,3,2,3,79,2,2,0,0,2,9,0,2,2,0.2077
2,15,1,1,12,1,1,1,52,1,3,1,0,2,10,0,2,2,0.6566
3,11,4,2,18,2,1,1,37,2,1,1,0,2,4,1,2,2,0.9164
3,6,4,2,18,3,3,4,22,2,3,1,0,1,2,0,2,3,0.9144
2,21,2,1,12,2,2,3,76,1,3,0,0,2,7,0,1,3,0.4158
2,15,1,1,12,1,2,2,54,1,3,1,0,2,1,1,1,3,0.9756
3,20,5,2,18,3,2,2,74,2,1,1,1,2,9,0,2,2,0.649
1,4,5,3,18,4,2,2,15,3,1,1,1,1,4,1,3,2,0.9304
1,10,4,2,18,3,3,5,35,2,3,1,0,2,9,1,2,2,0.8446
2,7,1,1,12,1,1,1,24,1,3,1,0,3,10,1,2,2,0.9013
1,1,4,3,18,4,2,2,4,3,1,1,1,1,10,0,3,1,0.3517
2,9,1,1,12,1,1,1,30,1,2,1,0,2,1,0,1,3,0.9061
3,5,4,2,18,2,3,4,18,2,3,1,0,3,9,0,2,2,0.6529
2,3,2,1,12,2,1,1,9,1,2,1,0,3,3,0,1,3,0.8881
2,9,1,1,12,1,1,1,30,1,2,1,0,3,1,1,1,3,0.9774
2,9,1,1,12,1,1,1,30,1,3,1,0,3,5,0,3,1,0.6467
1,1,5,3,18,3,3,4,2,3,2,1,1,1,1,0,1,3,0.822
3,22,5,2,18,3,2,3,79,2,2,1,0,1,5,0,3,1,0.4734
3,16,3,2,18,2,1,1,55,2,1,1,0,3,4,0,3,2,0.8559
3,20,5,2,18,3,1,1,71,2,1,0,0,2,6,0,2,2,0.2425
2,7,2,1,12,1,2,2,26,1,3,1,0,3,10,1,3,1,0.8163
3,11,3,2,18,2,1,1,37,2,2,0,0,2,10,0,2,2,0.2137
1,1,5,3,18,4,2,3,1,3,1,1,1,1,5,0,3,1,0.4165
1,4,5,3,18,4,2,3,12,3,1,1,1,1,10,1,2,2,0.7714
1,12,4,3,18,3,2,3,41,3,1,1,1,2,4,1,3,2,0.9346
1,10,3,2,18,3,3,4,34,2,2,0,0,2,3,0,2,2,0.3218
3,11,4,2,18,2,1,1,37,2,1,1,0,2,10,1,2,2,0.8559
1,19,3,2,18,3,3,5,69,2,3,1,0,1,10,0,3,2,0.6863
1,18,4,3,18,4,2,2,66,3,1,1,1,1,1,1,1,3,0.9523
2,15,1,1,12,1,1,1,52,1,2,0,0,3,6,0,2,2,0.3486
3,13,2,2,18,2,1,1,45,2,1,1,1,2,9,0,2,2,0.7054
1,17,4,2,18,3,3,4,60,2,2,1,0,1,2,0,1,3,0.8342
1,4,4,3,18,4,3,5,14,3,3,1,1,1,12,0,2,2,0.4238
1,19,3,3,18,3,3,5,69,3,3,1,1,2,2,1,2,2,0.9092
1,12,4,3,18,4,3,4,42,3,2,0,1,1,6,1,2,2,0.4783
1,19,3,3,18,3,3,4,68,3,2,1,0,1,3,0,2,2,0.6324
2,7,1,1,12,1,1,1,24,1,2,1,0,3,9,1,2,2,0.9095
1,17,4,3,18,3,3,4,60,3,2,1,1,1,4,1,2,2,0.8741
1,10,4,2,18,3,3,5,35,2,3,1,1,2,1,0,1,3,0.8812
2,3,2,1,12,2,1,1,9,1,2,1,0,2,9,0,2,2,0.6609
2,15,1,1,12,1,2,2,54,1,3,1,0,2,10,0,2,2,0.6674
1,18,4,3,18,4,2,2,66,3,1,1,1,2,4,0,2,2,0.6728
1,1,4,3,18,4,3,4,2,3,2,1,1,1,9,0,3,1,0.3466
1,2,4,2,18,3,3,5,7,2,3,0,0,2,4,0,3,2,0.4272
2,9,1,1,12,1,1,1,30,1,1,1,0,2,8,0,3,1,0.5447
2,21,3,1,12,1,1,1,75,1,1,1,0,3,10,1,2,2,0.8778
1,19,4,2,18,3,3,4,68,2,2,0,0,1,12,0,2,2,0.1344
1,19,4,3,18,3,2,2,70,3,1,1,0,1,11,0,2,2,0.442
3,5,3,2,18,2,3,4,18,2,3,0,0,2,10,0,2,2,0.2179
2,9,2,1,12,1,1,1,30,1,2,1,1,3,4,0,2,2,0.8179
3,22,3,2,18,3,3,4,80,2,3,1,0,2,11,1,2,1,0.5894
3,22,5,2,18,3,1,1,78,2,1,0,0,1,12,0,2,2,0.1329
1,18,4,3,18,4,2,2,66,3,1,0,1,1,6,0,2,2,0.2019
1,17,3,3,18,3,3,4,60,3,2,1,0,1,10,1,2,2,0.77
1,12,5,3,18,4,2,2,44,3,1,1,1,2,1,0,1,3,0.8388
3,6,5,2,18,3,1,1,20,2,1,1,1,2,2,1,2,3,0.9821
2,7,1,1,12,1,1,1,24,1,3,1,0,3,9,0,3,2,0.8229
1,12,4,2,18,3,2,2,44,2,1,1,0,1,10,0,2,2,0.5664
2,21,3,1,12,2,2,3,76,1,3,1,0,2,4,0,2,2,0.7275
3,6,4,2,18,3,2,2,23,2,2,1,0,2,5,1,3,1,0.8426
3,16,4,2,18,2,1,1,55,2,1,1,0,2,6,1,2,2,0.8969
3,11,3,2,18,2,1,1,37,2,2,1,0,2,2,0,2,3,0.9305
1,1,5,3,18,4,2,3,1,3,1,0,1,1,6,1,2,1,0.1907
1,12,5,3,18,3,2,2,44,3,1,1,0,1,8,1,3,1,0.671
3,5,4,2,18,2,2,3,17,2,3,1,0,2,1,0,1,3,0.8811
3,22,3,2,18,3,2,3,79,2,2,1,1,2,1,0,1,3,0.8954
1,18,4,3,18,3,2,2,66,3,1,1,0,2,9,0,3,2,0.6653
2,14,2,1,12,2,2,2,51,1,3,0,0,2,7,0,3,1,0.1691
1,2,3,3,18,3,2,2,8,3,1,1,1,2,1,0,1,3,0.8739
1,18,5,3,18,3,3,4,64,3,2,1,1,1,9,1,2,2,0.794
1,19,3,3,18,3,3,4,68,3,2,0,0,1,5,0,2,1,0.0605
2,15,1,1,12,1,1,1,52,1,3,1,0,3,10,1,3,1,0.812
1,2,3,2,18,3,2,3,5,2,2,1,0,2,10,0,3,1,0.4215
1,1,5,3,18,4,2,2,4,3,1,1,1,2,12,0,2,2,0.4731
2,21,3,1,12,2,1,1,75,1,1,1,0,3,10,0,2,2,0.6265
3,5,4,2,18,2,2,2,19,2,2,0,0,2,8,0,3,1,0.1488
3,13,3,2,18,2,2,2,48,2,2,1,0,3,10,1,2,2,0.8874
1,2,3,2,18,3,2,3,5,2,2,1,1,1,9,0,3,1,0.4699
1,12,5,3,18,4,2,3,41,3,1,1,1,1,4,1,2,2,0.8569
1,19,3,2,18,3,2,3,67,2,2,1,0,1,11,0,2,2,0.5215
3,20,4,3,18,3,1,1,71,3,1,1,0,1,10,0,1,3,0.626
3,22,3,2,18,2,1,1,78,2,1,0,0,3,11,0,2,2,0.2099
1,1,5,3,18,4,2,2,4,3,1,1,1,1,2,0,1,3,0.8159
3,13,3,2,18,2,2,3,46,2,2,1,1,3,9,0,3,1,0.5419
3,5,3,2,18,2,2,2,19,2,2,1,0,3,8,0,3,1,0.5577
3,6,4,2,18,3,2,3,21,2,2,1,0,2,2,0,2,3,0.9205
1,10,3,2,18,3,2,3,33,2,2,1,1,1,5,0,2,1,0.4035
1,1,4,3,18,4,3,5,3,3,2,1,1,2,4,0,2,2,0.6507
3,16,4,2,18,3,2,2,58,2,2,1,0,2,9,0,2,2,0.6182
2,8,2,1,12,1,1,1,27,1,2,1,0,3,10,0,2,2,0.6704
1,4,4,3,18,4,2,3,12,3,1,1,1,1,3,0,2,2,0.6511
2,8,1,1,12,1,1,1,27,1,3,0,0,2,12,1,1,3,0.6853
2,8,1,1,12,1,1,1,27,1,2,1,1,3,8,1,3,1,0.8706
1,18,4,3,18,4,3,4,64,3,2,1,1,1,10,1,3,1,0.6417
2,9,1,1,12,1,1,1,30,1,2,1,1,3,1,1,1,3,0.9814
1,18,5,3,18,3,3,4,64,3,2,1,1,1,11,1,1,2,0.6299
2,7,1,1,12,1,1,1,24,1,3,1,0,3,11,0,2,2,0.6724
3,20,4,2,18,3,2,2,74,2,1,1,1,2,2,1,1,3,0.9703
3,20,5,2,18,3,2,2,74,2,1,0,0,2,6,0,2,2,0.2564
1,18,4,3,18,3,3,4,64,3,2,1,1,2,10,0,2,2,0.5121
3,5,3,2,18,2,2,2,19,2,2,1,0,2,3,0,2,2,0.7889
1,17,4,3,18,3,2,3,59,3,1,1,1,2,1,0,3,1,0.5623
2,15,1,1,12,1,2,2,54,1,3,1,0,3,11,0,2,2,0.6686
1,19,4,2,18,3,2,3,67,2,2,1,1,1,12,0,2,2,0.5254
2,9,2,1,12,1,1,1,30,1,2,1,0,3,4,0,2,2,0.786
1,10,3,2,18,3,3,5,35,2,3,1,1,2,2,0,1,3,0.8793
3,5,3,2,18,2,1,1,16,2,1,1,1,2,2,1,2,2,0.9494
3,16,4,2,18,2,1,1,55,2,1,1,0,2,9,0,2,2,0.6145
1,17,4,2,18,3,3,4,60,2,2,1,1,1,4,0,3,2,0.8238
3,5,2,2,18,2,3,4,18,2,3,1,0,2,6,0,2,1,0.4257
3,20,4,2,18,3,2,3,72,2,2,1,1,2,9,0,2,2,0.6408
3,16,4,2,18,3,3,4,57,2,3,1,0,2,3,0,1,2,0.5945
1,12,4,3,18,3,3,4,42,3,2,1,1,2,2,0,1,3,0.8279
1,1,5,3,18,3,2,3,1,3,2,0,0,1,11,1,2,1,0.1103
3,5,2,2,18,2,2,2,19,2,2,0,0,3,8,0,3,1,0.1872
1,2,3,2,18,3,2,2,8,2,1,1,0,2,9,0,2,2,0.6492
1,19,4,2,18,3,3,4,68,2,2,1,0,2,9,0,3,1,0.4138
1,1,4,3,18,4,2,3,1,3,1,1,1,2,5,0,3,1,0.4637
1,17,3,3,18,3,3,5,61,3,3,1,0,2,4,0,3,1,0.4536
1,19,3,2,18,3,3,5,69,2,3,1,1,2,4,1,2,2,0.9228
3,13,3,2,18,2,2,3,46,2,3,1,0,2,10,1,2,2,0.8626
1,1,5,3,18,4,3,5,3,3,3,1,1,1,2,1,2,3,0.9654
3,6,5,2,18,3,2,3,21,2,2,0,0,1,12,0,2,2,0.1366
1,12,4,2,18,3,2,2,44,2,1,0,1,2,12,0,3,1,0.1096
1,12,5,3,18,3,3,5,43,3,3,1,0,2,5,1,3,1,0.7235
1,2,3,2,18,3,3,4,6,2,3,1,1,1,1,1,3,1,0.8922
2,9,1,1,12,1,1,1,30,1,2,1,0,3,10,0,2,2,0.6841
2,7,2,1,12,1,1,1,24,1,3,1,0,3,2,0,2,2,0.8254
2,15,1,1,12,1,1,1,52,1,2,1,0,2,4,0,2,2,0.7782
2,8,2,1,12,1,2,3,28,1,3,1,0,3,8,0,3,1,0.5461
1,17,3,2,18,3,2,3,59,2,2,0,0,2,4,0,2,2,0.2919
1,2,4,2,18,3,2,2,8,2,1,1,1,2,9,0,2,2,0.6755
3,20,5,2,18,3,3,4,73,2,3,1,0,2,2,0,2,3,0.9115
2,8,2,1,12,1,1,1,27,1,2,0,0,3,12,0,1,2,0.1311
3,13,2,2,18,2,3,4,47,2,3,1,0,2,1,0,1,3,0.896
3,20,4,2,18,3,1,1,71,2,1,1,0,2,11,0,1,2,0.4025
2,14,3,1,12,2,1,1,49,1,2,1,0,2,10,1,2,2,0.8609
3,11,4,2,18,2,2,3,38,2,2,1,0,3,10,1,2,2,0.8635
1,12,4,3,18,4,2,3,41,3,2,1,1,1,2,1,2,3,0.9671
3,22,4,2,18,3,2,2,81,2,1,1,0,2,4,1,2,2,0.9154
3,6,4,2,18,3,2,2,23,2,2,1,0,2,9,1,2,2,0.8758
3,11,4,2,18,2,2,2,40,2,2,1,0,3,10,1,2,2,0.8776
1,1,5,3,18,4,3,4,2,3,2,1,1,1,12,0,2,2,0.4157
3,16,3,2,18,3,2,3,56,2,2,1,0,2,10,0,2,2,0.5839
3,11,3,2,18,2,2,2,40,2,2,1,0,3,4,0,2,2,0.7816
2,7,1,1,12,1,2,2,26,1,3,1,0,2,2,1,2,2,0.9511
3,5,4,2,18,2,2,2,19,2,2,1,1,2,4,1,2,2,0.9384
3,6,5,2,18,3,2,3,21,2,2,1,0,1,1,0,1,3,0.8515
1,1,4,3,18,4,2,3,1,3,1,1,1,2,1,0,1,3,0.8363
1,19,3,2,18,3,3,4,68,2,3,1,1,1,4,1,2,2,0.9183
1,19,3,2,18,3,3,5,69,2,3,1,1,1,2,1,2,3,0.9797
1,18,5,3,18,4,2,2,66,3,1,1,1,2,9,0,2,2,0.5317
2,14,3,2,12,2,2,2,51,2,2,1,0,2,10,1,2,2,0.8159
1,18,5,3,18,3,2,3,63,3,2,1,1,2,1,1,1,3,0.9496
1,2,3,2,18,3,3,5,7,2,3,1,1,2,1,0,1,3,0.8959
2,14,2,1,12,2,1,1,49,1,2,1,0,2,6,0,1,2,0.5771
3,16,4,2,18,2,2,3,56,2,2,1,1,3,1,1,1,3,0.9739
1,18,4,3,18,4,2,2,66,3,1,1,1,1,2,1,2,3,0.9708
3,16,4,2,18,2,2,2,58,2,2,1,1,2,1,0,1,3,0.9045
2,15,1,1,12,1,1,1,52,1,3,1,0,3,4,1,3,1,0.8884
3,16,4,2,18,2,1,1,55,2,1,1,0,3,8,1,3,1,0.7994
1,2,3,2,18,3,2,3,5,2,2,0,1,2,5,0,3,1,0.1996
1,10,3,2,18,3,2,3,33,2,2,1,1,2,3,0,2,2,0.7718
1,4,5,3,18,4,3,5,14,3,2,1,1,1,1,1,1,3,0.9427
1,12,4,3,18,3,2,3,41,3,1,0,0,1,8,0,3,1,0.0738
3,5,3,2,18,2,2,3,17,2,2,0,0,3,5,0,3,1,0.2025
1,19,3,2,18,3,2,3,67,2,2,1,1,2,9,0,2,2,0.6456
2,14,3,1,12,2,1,1,49,1,1,1,0,3,4,0,3,1,0.6136
1,19,4,2,18,3,2,2,70,2,1,1,0,2,4,0,2,2,0.7252
2,3,3,1,12,1,2,2,11,1,3,1,0,3,1,0,1,3,0.9096
2,9,1,1,12,1,2,2,32,1,3,1,0,3,7,0,1,3,0.8601
1,4,4,3,18,4,3,4,13,3,2,0,1,1,8,0,3,1,0.0889
3,5,3,2,18,2,2,2,19,2,2,1,0,2,1,1,1,3,0.9733
3,11,3,2,18,2,2,2,40,2,2,1,0,3,1,1,1,3,0.9748
1,19,4,2,18,3,2,3,67,2,2,1,0,2,2,0,2,2,0.7366
3,16,4,2,18,2,2,2,58,2,2,0,1,2,3,0,2,2,0.3956
2,7,2,1,12,1,2,3,25,1,3,1,0,2,1,1,1,3,0.9726
3,16,4,2,18,3,1,1,55,2,1,0,0,1,4,0,2,2,0.273
3,13,3,2,18,2,1,1,45,2,1,0,0,3,10,1,2,2,0.5499
1,17,3,3,18,4,3,5,61,3,3,0,1,1,5,0,3,1,0.1148
2,3,3,1,12,2,2,2,11,1,3,0,0,3,11,0,2,2,0.2239
1,2,4,3,18,3,2,3,5,3,2,0,0,2,10,0,2,2,0.1322
1,17,3,2,18,3,3,4,60,2,2,0,1,2,4,1,2,2,0.6742
3,13,2,2,18,2,2,2,48,2,2,0,0,3,8,0,3,1,0.1815
1,2,4,2,18,3,3,4,6,2,2,1,0,1,1,0,1,3,0.8581
1,18,5,3,18,4,2,2,66,3,1,1,1,1,6,0,2,1,0.2745
1,12,4,3,18,3,2,3,41,3,2,1,1,2,6,0,2,1,0.3015
3,20,4,2,18,3,2,2,74,2,1,0,0,1,4,0,3,2,0.4326
3,16,3,2,18,2,2,3,56,2,2,1,0,3,1,1,1,3,0.9708
1,2,3,2,18,3,3,4,6,2,2,1,1,2,5,1,3,1,0.859
3,5,4,2,18,2,3,4,18,2,3,0,0,2,9,0,2,2,0.221
2,9,1,1,12,1,2,2,32,1,3,1,0,3,10,1,2,2,0.9017
2,15,1,1,12,1,2,2,54,1,3,0,0,3,9,0,2,2,0.2936
1,18,4,3,18,3,3,4,64,3,2,1,1,2,9,1,2,2,0.8236
2,3,3,2,12,2,1,1,9,2,2,0,0,3,10,1,2,2,0.4537
2,21,3,1,12,2,1,1,75,1,2,1,1,2,10,1,3,2,0.9322
3,16,4,2,18,2,3,4,57,2,3,1,1,3,1,1,1,3,0.9746
2,3,3,2,12,2,1,1,9,2,1,1,0,3,1,0,3,1,0.6074
2,3,3,1,12,2,2,3,10,1,3,1,0,2,10,0,2,2,0.6073
1,17,4,3,18,3,2,2,62,3,1,0,0,2,8,0,3,1,0.0913
3,11,4,2,18,2,3,4,39,2,3,0,0,2,4,0,2,2,0.3103
3,5,4,2,18,2,2,3,17,2,3,1,0,3,2,0,2,2,0.7899
1,2,4,2,18,3,2,2,8,2,1,1,1,1,10,0,2,2,0.6279
3,6,4,2,18,3,2,2,23,2,2,0,0,1,8,0,2,1,0.0742
1,10,4,2,18,3,2,2,36,2,2,1,0,1,6,0,2,2,0.6617
1,2,4,2,18,3,3,4,6,2,2,0,0,1,11,0,2,2,0.1559
3,13,2,2,18,2,2,2,48,2,2,0,0,2,5,0,2,1,0.1277
2,21,2,1,12,2,2,2,77,1,2,1,0,2,10,0,2,2,0.6334
2,14,2,2,12,2,2,2,51,2,2,1,0,2,1,1,1,3,0.9599
3,6,5,2,18,2,3,4,22,2,3,1,0,2,4,0,2,2,0.7222
1,17,3,3,18,3,2,3,59,3,2,1,1,2,10,0,2,2,0.5264
3,13,2,2,18,2,2,2,48,2,2,0,0,2,10,1,3,1,0.3947
3,5,4,2,18,2,2,3,17,2,2,0,0,2,9,1,2,2,0.5259
2,9,2,1,12,1,2,2,32,1,3,0,0,2,6,0,2,1,0.1152
3,5,3,2,18,2,2,3,17,2,3,1,0,3,12,0,1,3,0.745
3,20,4,2,18,3,2,2,74,2,1,1,0,1,9,1,2,2,0.8557
1,18,5,3,18,4,2,2,66,3,1,1,1,1,10,0,3,1,0.3172
3,13,2,2,18,2,2,2,48,2,2,1,0,3,2,1,2,3,0.9861
3,5,2,2,18,2,2,3,17,2,3,0,0,2,6,1,1,2,0.4925
2,9,2,1,12,1,1,1,30,1,1,0,0,2,4,0,2,2,0.3552
1,4,5,3,18,4,2,2,15,3,1,0,1,1,8,0,3,1,0.0923
3,22,4,2,18,2,1,1,78,2,1,1,0,3,4,0,2,2,0.7481
3,16,3,2,18,2,2,3,56,2,2,1,0,3,10,0,3,2,0.7547
1,19,3,3,18,3,2,3,67,3,2,1,1,1,5,0,3,1,0.4587
3,22,4,2,18,3,2,2,81,2,1,1,0,2,5,0,3,1,0.5511
3,20,5,2,18,3,2,2,74,2,2,0,0,2,8,0,3,1,0.1249
1,2,4,3,18,3,2,2,8,3,1,1,1,2,12,1,1,2,0.6949
1,17,3,3,18,3,3,4,60,3,2,1,0,2,4,0,2,2,0.6313
2,7,1,1,12,1,1,1,24,1,3,0,0,3,12,0,2,2,0.2374
3,6,5,2,18,3,2,3,21,2,2,1,0,1,7,1,1,2,0.7733
3,20,4,2,18,3,1,1,71,2,1,0,0,1,10,1,2,1,0.1858
2,9,2,1,12,1,2,2,32,1,3,1,1,2,1,1,1,3,0.9787
3,5,3,2,18,2,2,3,17,2,2,1,0,3,4,0,2,2,0.7683
3,20,5,2,18,3,2,3,72,2,2,1,0,2,2,0,1,3,0.8444
2,14,3,1,12,2,2,3,50,1,3,1,0,2,7,0,1,2,0.5199
1,19,3,2,18,3,3,4,68,2,3,0,0,2,5,0,3,1,0.1632
3,16,4,2,18,2,2,2,58,2,2,0,0,2,11,0,2,2,0.1913
1,1,4,3,18,4,2,2,4,3,1,1,1,1,9,0,2,2,0.5435
2,14,3,1,12,2,2,3,50,1,3,1,0,2,1,0,1,3,0.8796
2,14,3,1,12,1,2,2,51,1,3,0,0,3,5,0,3,1,0.2141
3,22,3,2,18,3,3,4,80,2,3,0,0,2,12,0,1,2,0.097
1,18,5,3,18,4,3,4,64,3,2,0,1,2,4,0,3,2,0.3411
1,18,5,3,18,3,3,5,65,3,3,1,1,2,6,0,2,2,0.5824
3,20,5,2,18,3,2,2,74,2,1,0,0,2,11,0,1,3,0.2909
1,10,4,2,18,3,2,2,36,2,1,1,0,1,1,0,1,3,0.8652
2,7,1,1,12,1,1,1,24,1,3,1,0,2,1,0,1,3,0.9101
3,13,2,2,18,2,1,1,45,2,1,1,1,2,2,1,1,3,0.975
1,12,4,3,18,3,2,3,41,3,2,1,1,2,2,1,3,1,0.8281
1,17,3,3,18,3,3,4,60,3,2,1,0,2,4,0,2,2,0.6313
1,12,4,3,18,3,2,2,44,3,1,1,0,2,5,1,3,1,0.7704
3,5,4,2,18,2,3,4,18,2,3,1,0,2,12,1,1,3,0.9082
3,13,3,2,18,2,1,1,45,2,1,1,0,2,4,1,2,2,0.9233
2,3,2,2,12,2,2,2,11,2,2,1,0,2,10,0,2,2,0.5577
1,1,5,3,18,4,2,2,4,3,1,1,1,2,2,0,2,3,0.9011
1,18,5,3,18,4,2,3,63,3,1,1,1,1,10,0,2,2,0.4416
3,20,5,2,18,3,3,4,73,2,3,1,0,1,10,1,2,2,0.8177
2,21,2,1,12,2,1,1,75,1,2,1,0,2,10,0,2,2,0.6222
1,18,5,3,18,3,2,2,66,3,1,0,0,2,6,0,2,1,0.0581
3,16,4,2,18,2,2,2,58,2,2,1,1,3,9,0,2,2,0.7017
3,16,3,2,18,2,1,1,55,2,1,0,0,2,12,0,1,3,0.2982
3,16,4,2,18,2,2,3,56,2,2,1,0,2,3,1,1,3,0.9572
1,2,4,2,18,3,2,3,5,2,2,1,0,1,1,0,1,3,0.8554
1,2,4,3,18,3,2,2,8,3,1,1,1,2,6,0,2,1,0.3454
1,18,5,3,18,4,2,3,63,3,1,1,1,2,2,0,2,3,0.8794
1,1,5,3,18,4,2,2,4,3,1,1,1,1,4,0,3,1,0.4792
3,16,3,2,18,3,2,2,58,2,2,1,1,1,3,0,3,1,0.6429
1,1,5,3,18,4,3,4,2,3,2,0,1,2,12,0,1,2,0.0673
1,10,4,2,18,3,2,3,33,2,2,0,1,1,4,0,2,2,0.2975
3,16,3,2,18,3,2,2,58,2,1,1,0,2,9,0,2,2,0.6365
3,6,4,2,18,3,3,4,22,2,2,0,1,1,4,1,2,2,0.6614
1,4,4,3,18,4,2,3,12,3,1,1,1,1,10,1,2,2,0.7859
2,14,2,1,12,2,1,1,49,1,2,0,0,3,5,1,2,1,0.3643
3,13,2,2,18,2,2,2,48,2,2,1,0,3,9,1,2,2,0.9047
2,21,3,1,12,2,2,3,76,1,3,0,0,2,10,0,3,1,0.1093
3,16,4,2,18,3,1,1,55,2,1,1,1,2,4,1,2,2,0.9244
2,14,2,2,12,2,2,3,50,2,3,1,0,2,10,1,2,2,0.8145
3,16,3,2,18,2,2,2,58,2,2,1,1,3,2,1,1,3,0.9765
1,1,5,3,18,4,2,3,1,3,1,1,1,2,12,0,1,2,0.2947
2,7,2,1,12,1,1,1,24,1,3,0,0,3,4,0,2,2,0.393
3,5,2,2,18,2,2,2,19,2,2,1,0,3,1,1,1,3,0.9779
3,22,4,2,18,2,3,4,80,2,3,1,0,2,10,1,2,2,0.8508
1,1,5,3,18,4,3,4,2,3,2,1,1,1,2,0,2,2,0.6637
1,1,4,3,18,4,2,2,4,3,1,1,1,1,1,1,1,3,0.9554
3,16,3,2,18,3,1,1,55,2,1,1,0,1,10,0,2,2,0.5686
1,4,4,3,18,4,2,2,15,3,1,1,1,1,10,1,3,1,0.6831
2,21,3,1,12,2,2,2,77,1,2,0,0,2,8,0,3,1,0.1418
3,20,5,2,18,3,2,2,74,2,1,1,0,2,9,0,3,1,0.4327
1,1,5,3,18,4,2,3,1,3,1,1,1,1,12,1,1,3,0.8465
3,13,3,2,18,2,1,1,45,2,2,0,0,2,11,0,1,3,0.3294
3,11,3,2,18,2,2,3,38,2,2,1,1,3,12,0,1,2,0.4805
2,3,2,2,12,2,2,2,11,2,2,1,0,3,5,0,3,1,0.5413
2,14,2,1,12,2,2,2,51,1,2,1,0,3,4,1,2,2,0.9355
3,20,5,2,18,3,1,1,71,2,1,1,0,1,1,1,1,3,0.9578
3,11,4,2,18,2,3,4,39,2,3,1,0,3,10,1,2,2,0.8666
3,16,3,2,18,2,3,4,57,2,3,1,0,2,5,0,2,1,0.4116
2,15,1,1,12,1,2,2,54,1,3,1,0,3,6,1,2,2,0.931
1,1,4,3,18,4,2,3,1,3,1,0,1,2,12,0,2,2,0.1235
2,21,2,2,12,2,2,3,76,2,3,1,0,3,1,0,1,3,0.856
2,7,2,1,12,1,1,1,24,1,3,1,0,3,10,1,2,2,0.8936
3,13,3,2,18,2,1,1,45,2,1,0,0,2,11,0,1,2,0.1178
1,10,3,2,18,3,3,5,35,2,3,1,1,2,1,0,1,3,0.8897
1,4,5,3,18,4,2,3,12,3,1,1,1,1,4,0,2,2,0.6078
