whatsapp_count,phone_count,email_count,total_interactions,dominant_channel,first_channel,last_channel,is_multi_channel,channel_switch_count,conversation_time_hours,conv_time_bucket,recency_bucket,engagement_depth,channel_x_stage,historical_deals_won,any_followup_responded,followup_response_rate,last_followup_task_type,agent_response_ratio,sale_closed
0.285714286,1,0.142857143,0.555555556,1,2,2,1,0.4,0.064016736,0.5,0.67,0.518518519,8,0,1,0.930861723,1,0.5475,0.6816
1,0,0,0.388888889,2,2,2,0,0,0.135774059,0.5,0,0.444444444,17,0,1,0.694388778,1,0.49,0.5903
0,0.571428571,0,0.222222222,1,1,1,0,0,0.068200837,0.5,0,0.407407407,10,0,1,0.642284569,0,0.535,0.6052
0,0,1,0.388888889,0,0,0,0,0,0.049372385,0.5,0.67,0.481481481,0,0,0,0.076152305,3,0,0.7963
0,0,1,0.388888889,0,0,0,0,0,0.051464435,0.5,0.33,0.62962963,0,0,0,0.198396794,0,0.645,0.8186
0.285714286,0.428571429,0.285714286,0.388888889,1,1,2,1,0.6,0.425104603,0,0.67,0.444444444,11,0,1,0.615230461,3,0,0.6621
0.857142857,0.142857143,0.285714286,0.5,2,0,0,1,0.4,0.036192469,1,0,0.555555556,19,0,0,0.086172345,1,0.5625,0.1546
0,0,0.857142857,0.333333333,0,0,0,0,0,0.816108787,0,0,0.555555556,7,0,1,0.856713427,0,0.06,0.5807
0.857142857,0.285714286,1,0.833333333,0,0,0,1,1,0.174476987,0.5,0.67,0.37037037,0,0,0,0.047094188,0,1,0.8755
0.714285714,0.571428571,1,0.888888889,0,2,1,1,0.8,0.040585774,1,0.33,0.296296296,0,1,1,0.48496994,2,0.635,0.768
0,0,1,0.388888889,0,0,0,0,0,0.127615063,0.5,0,0.62962963,2,0,0,0.01002004,3,0.305,0.6308
0,1,0,0.388888889,1,1,1,0,0,0.188912134,0.5,1,0.333333333,8,0,0,0.031062124,4,0.835,0.8029
1,0,0,0.388888889,2,2,2,0,0,0.070502092,0.5,0.33,0.37037037,16,0,0,0.121242485,1,0.9975,0.712
1,0.571428571,0.285714286,0.722222222,2,2,2,1,0.2,0.061715481,0.5,0.67,0.407407407,16,0,1,0.422845691,1,0.6225,0.8725
0.857142857,0.428571429,0.714285714,0.777777778,1,0,2,1,0.4,0.008995816,1,0,0.592592593,9,0,1,0.565130261,2,0.62,0.5858
0,0,0.714285714,0.277777778,0,0,0,0,0,0.3041841,0,1,0.518518519,0,0,0,0.116232465,2,1,0.9609
0.714285714,0.142857143,1,0.722222222,2,1,2,1,0.2,0.066736402,0.5,1,0.481481481,16,0.5,0,0.031062124,3,0.4225,0.6631
0,1,0,0.388888889,1,1,1,0,0,0.3541841,0,0.67,0.481481481,12,0.25,0,0.112224449,2,0.41,0.1467
0.142857143,0.857142857,0.857142857,0.722222222,0,1,2,1,0.4,0.018619247,1,0.33,0.296296296,3,0,0,0.114228457,3,0.7,0.1491
0.857142857,1,1,1,0,0,0,1,0.2,0.110878661,0.5,0.67,0.518518519,5,0,1,0.613226453,2,0.5025,0.4159
0.857142857,1,0.428571429,0.888888889,1,2,1,1,0.2,0.236401674,0.5,1,0.666666667,12,0,1,0.656312625,0,0,0.1966
0.428571429,0,0,0.166666667,2,2,2,0,0,0.458786611,0,0.67,0.37037037,16,0.25,1,0.602204409,2,0.6325,0.7983
0,0.714285714,0,0.277777778,1,1,1,0,0,0.210251046,0.5,0.33,0.592592593,11,0,1,0.556112224,3,0.065,0.2448
1,0.428571429,0.714285714,0.833333333,2,1,0,1,1,0.327615063,0,0.67,0.444444444,20,0,0,0.067134269,0,0,0.2253
0.285714286,0.714285714,0.571428571,0.611111111,2,0,1,1,0.4,0.004393305,1,0.33,0.555555556,16,0,1,0.744488978,2,0.5125,0.9324
1,0.285714286,0.714285714,0.777777778,2,0,1,1,0.6,0.211297071,0.5,0.67,0.555555556,18,0,1,0.672344689,2,0,0.6313
0.428571429,0.714285714,0.285714286,0.555555556,1,0,0,1,0.4,0.008158996,1,0.33,0.444444444,8,0,0,0.04008016,1,0,0.8679
1,0,0,0.388888889,2,2,2,0,0,0.183263598,0.5,0.67,0.222222222,17,0,1,0.922845691,3,0,0.6662
0.857142857,0.714285714,1,1,1,2,1,1,0.6,0.44790795,0,0.33,0.333333333,12,0,1,0.578156313,3,0.4225,0.2089
0,0,0.428571429,0.166666667,0,0,0,0,0,0.074058577,0.5,0,0.407407407,1,0,1,0.350701403,4,0.8475,0.4492
0.142857143,0.714285714,0.428571429,0.5,0,2,0,1,0.8,0.05460251,0.5,0,0.518518519,3,0,1,0.321643287,2,0.61,0.3214
0.142857143,0.428571429,0.285714286,0.333333333,0,2,0,1,0.6,0.021338912,1,0,0.592592593,1,0,0,0.011022044,1,0,0.3476
0.714285714,0.571428571,0.428571429,0.666666667,1,1,0,1,1,0.094351464,0.5,0.33,0.37037037,14,0,1,0.565130261,2,0,0.3057
0.428571429,0.428571429,0.857142857,0.666666667,2,1,2,1,0.6,0.012552301,1,0,0.37037037,23,0.5,0,0.165330661,0,0.5275,0.3432
0,1,0,0.388888889,1,1,1,0,0,0.09748954,0.5,0.67,0.481481481,8,0.25,0,0.117234469,3,0,0.8823
0.428571429,0,0,0.166666667,2,2,2,0,0,0.067782427,0.5,0.67,0.333333333,16,0.125,0,0.138276553,1,0,0.7121
1,0.142857143,1,0.833333333,2,2,2,1,0.4,0.051882845,0.5,0.33,0.296296296,20,0,0,0.140280561,0,0,0.1809
0,0.714285714,0,0.277777778,1,1,1,0,0,0.119456067,0.5,0.67,0.222222222,8,0,0,0.052104208,2,0,0.9422
0,0,1,0.388888889,0,0,0,0,0,0.040376569,1,1,0.37037037,0,0,1,0.889779559,0,0.1275,0.9018
0,0,1,0.388888889,0,0,0,0,0,0.072384937,0.5,0.67,0.259259259,0,0,1,0.205410822,0,0.2375,0.8694
1,0.285714286,0.428571429,0.666666667,2,2,1,1,0.6,0.320711297,0,0.67,0.481481481,23,0,0,0.139278557,4,0.7925,0.3614
1,0,0,0.388888889,2,2,2,0,0,0.134518828,0.5,0.33,0.518518519,21,0,1,0.371743487,1,1,0.3833
0,0.857142857,0,0.333333333,1,1,1,0,0,0.114435146,0.5,0,0.407407407,11,0,1,0.504008016,0,0.1025,0.3319
0,1,0,0.388888889,1,1,1,0,0,0.116736402,0.5,1,0.518518519,8,0,1,0.756513026,2,0.665,0.99
0.142857143,1,0.142857143,0.5,1,2,2,1,1,0.076569038,0.5,0,0.481481481,10,0,0,0.109218437,4,0.4475,0.5328
0.285714286,0.142857143,0.285714286,0.277777778,2,2,1,1,0.4,0.204811715,0.5,0,0.333333333,23,0,0,0.009018036,0,0.255,0.1895
0,0,1,0.388888889,0,0,0,0,0,0.070711297,0.5,0.33,0.37037037,6,0,0,0.093186373,2,0.4275,0.2369
0.857142857,0,0,0.333333333,2,2,2,0,0,0.008368201,1,0,0.444444444,17,0,1,0.658316633,0,0.3475,0.3706
0.571428571,0.714285714,0.857142857,0.833333333,0,2,1,1,0.2,0.461715481,0,0.33,0.518518519,0,0,1,0.689378758,0,0.87,0.8415
0.857142857,1,1,1,1,2,1,1,0.6,0.25460251,0,0.67,0.444444444,14,0,0,0.049098196,1,0.42,0.3752
1,0.428571429,0.142857143,0.611111111,2,2,2,1,0.8,0.105020921,0.5,1,0.592592593,16,0,1,0.25751503,0,0,0.8771
1,0.571428571,0.428571429,0.777777778,0,1,1,1,0.6,0.168619247,0.5,0.33,0.407407407,0,0.5,0,0.032064128,0,0.175,0.9335
0.857142857,0,0,0.333333333,2,2,2,0,0,0.033682008,1,0.67,0.518518519,16,0,1,0.549098196,2,0.6725,0.7357
0.857142857,0.285714286,0.571428571,0.666666667,0,1,2,1,0.6,0.093723849,0.5,1,0.296296296,0,0.875,0,0.114228457,2,0.7925,0.8125
0.857142857,0,0,0.333333333,2,2,2,0,0,0.085774059,0.5,0,0.444444444,23,0,0,0.052104208,1,0.3175,0.2914
0.714285714,0.857142857,1,1,1,2,0,1,0.6,0.160669456,0.5,0.67,0.592592593,8,0.125,1,0.837675351,0,1,0.7944
0.714285714,1,0.428571429,0.833333333,1,0,2,1,0.2,0.013179916,1,1,0.518518519,8,0,0,0.062124248,3,1,0.7686
1,0,0,0.388888889,2,2,2,0,0,0.15083682,0.5,0.33,0.37037037,16,0,1,0.279559118,1,0,0.7018
0.714285714,0,0,0.277777778,2,2,2,0,0,0.065062762,0.5,0.67,0.444444444,20,0,0,0.039078156,0,0.02,0.1319
0.142857143,0.142857143,0.428571429,0.277777778,0,2,2,1,1,0.188702929,0.5,0.33,0.407407407,1,0,0,0.054108216,2,0.8075,0.4469
0.428571429,1,0.428571429,0.722222222,1,2,1,1,0.2,0.033472803,1,0.67,0.37037037,9,0,0,0.016032064,2,0.445,0.3731
0.571428571,0,0,0.222222222,2,2,2,0,0,0.024267782,1,0.33,0.444444444,18,0.25,1,0.409819639,1,1,0.5725
1,0.857142857,0.428571429,0.888888889,2,2,0,1,0.8,0.172175732,0.5,1,0.407407407,16,0,0,0.062124248,0,0.58,0.7652
0.857142857,0.428571429,0.428571429,0.666666667,2,0,1,1,0.4,0.196443515,0.5,0.33,0.37037037,22,0,0,0.058116232,1,0.47,0.2215
0.428571429,0.428571429,0.142857143,0.388888889,2,2,1,1,0.8,0.39916318,0,0,0.407407407,19,0,0,0.148296593,3,0.36,0.2427
1,0.571428571,1,1,2,2,2,1,0.2,0.279916318,0,1,0.555555556,16,0.75,1,0.816633267,1,0.1,0.909
0.142857143,0.142857143,0.428571429,0.277777778,0,1,1,1,1,0.173012552,0.5,0,0.444444444,3,0,0,0.114228457,3,0.8975,0.4572
0,0,0.857142857,0.333333333,0,0,0,0,0,0.020083682,1,0.67,0.62962963,0,0,0,0.0501002,1,0.155,0.7822
1,0,0,0.388888889,2,2,2,0,0,0.038284519,1,0.67,0.518518519,18,0.875,0,0.094188377,3,0.5125,0.565
0.142857143,0.428571429,0.428571429,0.388888889,0,2,0,1,0.6,0.09958159,0.5,0.33,0.407407407,0,0.375,1,0.588176353,0,0.1225,0.8033
0.571428571,0,0,0.222222222,2,2,2,0,0,0.191004184,0.5,0.67,0.518518519,21,0,0,0.082164329,0,0.23,0.2004
0.571428571,1,0.714285714,0.888888889,2,0,0,1,0.2,0.019874477,1,0,0.62962963,18,0,1,0.513026052,2,0.7825,0.5342
0.714285714,0.857142857,0.571428571,0.833333333,1,1,2,1,0.4,0.1958159,0.5,0.33,0.62962963,8,1,1,0.427855711,3,0,0.8001
0.714285714,0,0,0.277777778,2,2,2,0,0,0.243933054,0.5,0.67,0.296296296,16,0.125,1,0.639278557,2,1,0.8157
1,0.857142857,0.571428571,0.944444444,1,1,1,1,0.4,0.078661088,0.5,0.33,0.259259259,9,0,0,0.149298597,3,0.3675,0.2758
1,0,0,0.388888889,2,2,2,0,0,0.012970711,1,1,0.407407407,16,1,0,0.180360721,3,1,0.7529
0,0.285714286,0,0.111111111,1,1,1,0,0,0.157112971,0.5,0.33,0.592592593,8,0,1,0.760521042,3,1,0.8908
0.857142857,0,0,0.333333333,2,2,2,0,0,0.065481172,0.5,0,0.555555556,18,0,1,0.826653307,0,0.425,0.5803
0.857142857,0,0,0.333333333,2,2,2,0,0,0.218619247,0.5,0.33,0.518518519,20,0,1,0.446893788,3,0.7675,0.2612
0.714285714,1,0.285714286,0.777777778,1,0,2,1,0.6,0.174476987,0.5,0.33,0.444444444,12,0,1,0.701402806,3,0.6225,0.1446
0,0,1,0.388888889,0,0,0,0,0,0.165062762,0.5,0.33,0.703703704,4,0,1,0.678356713,1,0.4725,0.188
0,0,1,0.388888889,0,0,0,0,0,0.099790795,0.5,0.33,0.703703704,1,0,1,0.599198397,2,0.525,0.3442
0.857142857,0.285714286,0.285714286,0.555555556,2,0,2,1,0.4,0.133472803,0.5,0.67,0.666666667,16,0,1,0.933867735,2,0.915,0.7575
0.714285714,0,0,0.277777778,2,2,2,0,0,0.026569038,1,0.33,0.740740741,17,0,1,0.54008016,2,0.3825,0.2986
0.857142857,0.285714286,0.285714286,0.555555556,0,0,1,1,1,0.135983264,0.5,0,0.444444444,1,0,1,0.703406814,1,0.61,0.5714
0.714285714,0.285714286,0.571428571,0.611111111,0,1,1,1,0.8,0.039539749,1,0.67,0.555555556,6,0.125,0,0.133266533,3,0.9625,0.3248
1,0,0,0.388888889,2,2,2,0,0,0.034100418,1,0.33,0.444444444,16,0,0,0.05511022,2,0.485,0.8157
0.285714286,1,0.285714286,0.611111111,1,1,1,1,0.6,0.004811715,1,0.33,0.185185185,13,0,1,0.888777555,0,0.7175,0.2252
1,0,0,0.388888889,2,2,2,0,0,0.806903766,0,0.67,0.481481481,16,0,0,0.180360721,3,0.7975,0.9008
0.571428571,1,0.571428571,0.833333333,0,2,2,1,0.6,0.012970711,1,0.67,0.333333333,0,0,1,0.187374749,3,0.165,0.8433
0.571428571,0.571428571,0.428571429,0.611111111,1,2,2,1,1,0.713389121,0,0.33,0.407407407,14,0,0,0.05511022,2,0.3525,0.3973
0,0.714285714,0,0.277777778,1,1,1,0,0,0.130543933,0.5,0.33,0.481481481,8,0.875,0,0.046092184,1,0.2675,0.8405
0.857142857,1,1,1,1,2,1,1,0.2,0.055020921,0.5,0,0.333333333,10,0,1,0.950901804,1,0.75,0.6376
0,0,0,0,1,1,1,0,0,0.224267782,0.5,0.33,0.259259259,15,0,1,0.669338677,1,0.79,0.3264
0.714285714,0,0,0.277777778,2,2,2,0,0,0.008786611,1,1,0.62962963,16,0,0,0.167334669,2,0.9025,0.8178
1,0.857142857,1,1,0,1,2,1,1,0.020920502,1,0.33,0.333333333,7,0,1,0.316633267,2,1,0.349
0.571428571,0,0,0.222222222,2,2,2,0,0,0.346025105,0,0.67,0.62962963,16,0,1,0.356713427,0,0.7875,0.7865
0.714285714,0,0,0.277777778,2,2,2,0,0,0.220292887,0.5,0.33,0.407407407,18,0,1,0.594188377,3,0.2625,0.5091
1,0,0,0.388888889,2,2,2,0,0,0.410669456,0,0.67,0.518518519,16,0,1,0.219438878,0,0.715,0.7983
0.714285714,0,0,0.277777778,2,2,2,0,0,0.117782427,0.5,0.33,0.296296296,21,0.875,0,0.085170341,0,0.745,0.6786
0.857142857,0.428571429,0.714285714,0.777777778,1,1,0,1,0.6,0.052301255,0.5,0.33,0.518518519,15,0,0,0.074148297,1,0.205,0.156
0,1,0,0.388888889,1,1,1,0,0,0.283054393,0,0.33,0.666666667,10,0,1,0.696392786,0,0.5875,0.6221
0.571428571,0,0,0.222222222,2,2,2,0,0,0.024476987,1,0.33,0.407407407,21,0,0,0.111222445,2,0.945,0.2997
0.714285714,0.714285714,0.571428571,0.777777778,1,2,0,1,0.8,0.171757322,0.5,0,0.481481481,9,0,1,0.817635271,0,1,0.22
1,0,0,0.388888889,2,2,2,0,0,0.046861925,0.5,0.67,0.481481481,16,0,1,0.503006012,0,0.355,0.9085
0.857142857,1,0.714285714,1,1,2,1,1,0.6,0.097698745,0.5,0,0.555555556,10,0,1,0.503006012,0,1,0.5447
1,0,0,0.388888889,2,2,2,0,0,0.087447699,0.5,0.33,0.444444444,18,0,0,0.164328657,1,0.7075,0.6884
0,0,0.285714286,0.111111111,0,0,0,0,0,0.077615063,0.5,0.33,0.259259259,1,0,1,0.698396794,2,0.33,0.3341
0,0.714285714,0,0.277777778,1,1,1,0,0,0.029288703,1,0,0.444444444,10,0,1,0.446893788,0,0.555,0.4843
0.571428571,1,0.428571429,0.777777778,0,2,2,1,0.8,0.112970711,0.5,0.33,0.259259259,7,0.875,1,0.875751503,2,1,0.3361
1,0,0,0.388888889,2,2,2,0,0,0.069037657,0.5,0.67,0.444444444,16,0.25,1,0.899799599,3,0.7175,0.8628
0.714285714,1,0.714285714,0.944444444,0,2,2,1,0.8,0.00460251,1,0.67,0.555555556,2,0,1,0.456913828,4,0.9875,0.3823
1,0,0,0.388888889,2,2,2,0,0,0.14665272,0.5,0.33,0.592592593,17,0,0,0.102204409,2,0.06,0.2457
0,0,1,0.388888889,0,0,0,0,0,0.015271967,1,0.67,0.518518519,0,0.25,0,0.171342685,2,0.3,0.8686
1,0,0,0.388888889,2,2,2,0,0,0.487238494,0,0,0.444444444,17,0,0,0.081162325,3,0.5125,0.7169
1,0,0,0.388888889,2,2,2,0,0,0.198535565,0.5,0.67,0.518518519,16,0,0,0.053106212,1,0.8475,0.7623
0.714285714,0.571428571,0.285714286,0.611111111,0,1,1,1,0.6,0.137866109,0.5,0.33,0.518518519,5,0,1,0.872745491,1,0.4275,0.4726
0.285714286,0.857142857,0.285714286,0.555555556,0,1,1,1,0.2,0.317364017,0,0,0.592592593,5,0,1,0.694388778,0,0.5025,0.6637
0.285714286,0.714285714,0.428571429,0.555555556,0,2,0,1,0.6,0.065062762,0.5,0,0.333333333,1,0,0,0.125250501,2,0.0575,0.3704
0.571428571,0,0,0.222222222,2,2,2,0,0,0.225523013,0.5,0.33,0.296296296,21,0,1,0.794589178,3,0.5725,0.6599
0.714285714,0.714285714,0.857142857,0.888888889,2,2,2,1,0.8,0.002301255,1,0,0.555555556,23,0,1,0.72244489,2,0.62,0.1947
0,1,0,0.388888889,1,1,1,0,0,0.008577406,1,0.33,0.185185185,12,0,1,0.404809619,2,0,0.1946
1,1,0.142857143,0.833333333,2,2,2,1,0.6,0.055439331,0.5,0,0.592592593,23,0,1,0.831663327,4,0.995,0.5055
0.714285714,0,0,0.277777778,2,2,2,0,0,0.128033473,0.5,1,0.37037037,22,0.75,0,0.083166333,1,0,0.4543
0.857142857,0,0,0.333333333,2,2,2,0,0,0.299790795,0,0.33,0.444444444,16,0,1,0.789579158,3,0.945,0.9312
0,0,1,0.388888889,0,0,0,0,0,0.132426778,0.5,1,0.296296296,0,0,1,0.783567134,0,0,0.8778
0.571428571,0.857142857,0.857142857,0.888888889,0,1,1,1,0.8,0.261087866,0,0.67,0.592592593,0,0.625,0,0.009018036,2,0,0.7756
0,0.714285714,0,0.277777778,1,1,1,0,0,0.067991632,0.5,0,0.444444444,15,0,1,0.549098196,3,0.6675,0.3823
0.714285714,0.857142857,0.857142857,0.944444444,0,1,1,1,0.2,0.016317992,1,1,0.62962963,0,0,1,0.860721443,4,0.4875,0.9216
1,0.142857143,0.857142857,0.777777778,0,2,2,1,0.8,0.011715481,1,0.33,0.62962963,0,0.125,1,0.656312625,1,0.3175,0.7673
0.428571429,1,1,0.944444444,2,0,1,1,0.8,0.043723849,1,0.67,0.481481481,21,0,1,0.491983968,1,0.475,0.5842
0,1,0,0.388888889,1,1,1,0,0,0.094979079,0.5,0.33,0.555555556,12,0,0,0.081162325,0,0.3675,0.1858
0.571428571,0.857142857,0.571428571,0.777777778,1,0,2,1,0.6,0.177615063,0.5,0.33,0.481481481,8,0.875,0,0.133266533,1,0,0.8416
0.571428571,1,0.571428571,0.833333333,0,2,1,1,0.2,0.110460251,0.5,0,0.555555556,7,0,1,0.750501002,0,0.905,0.8482
0.857142857,0,0,0.333333333,2,2,2,0,0,0.1041841,0.5,0,0.444444444,21,0,1,0.909819639,1,0.385,0.3171
0.714285714,0.571428571,0.714285714,0.777777778,2,2,2,1,1,0.516945607,0,0.67,0.518518519,19,0,0,0.109218437,3,0.1675,0.3123
0.285714286,0,0,0.111111111,2,2,2,0,0,0.018828452,1,0.67,0.481481481,16,0,1,0.437875752,0,0.5325,0.8778
0.714285714,0.571428571,0.285714286,0.611111111,2,2,0,1,0.4,0.116945607,0.5,0.33,0.555555556,16,0.125,0,0.013026052,1,0.5925,0.7229
0.571428571,0.714285714,0.857142857,0.833333333,1,0,1,1,0.4,0.044979079,1,0.33,0.62962963,11,0,1,0.850701403,2,0.1875,0.6507
1,0.857142857,0.428571429,0.888888889,1,2,2,1,0.2,0.043096234,1,0.33,0.555555556,13,0,1,0.55511022,0,0.62,0.4437
0,0,0.714285714,0.277777778,0,0,0,0,0,0.362761506,0,0.67,0.555555556,2,0,1,0.595190381,2,0,0.5201
0,0.428571429,0,0.166666667,1,1,1,0,0,0.114644351,0.5,1,0.444444444,8,0,1,0.880761523,1,0.5425,0.6518
0.571428571,0.714285714,1,0.888888889,2,0,2,1,0.6,0.035355649,1,0.67,0.333333333,16,0,1,0.715430862,0,0.005,0.8324
0.285714286,0.571428571,0.714285714,0.611111111,2,0,0,1,0.6,0.033891213,1,0,0.481481481,23,0.625,0,0.087174349,1,0.2675,0.3361
0.571428571,0,0,0.222222222,2,2,2,0,0,0.070083682,0.5,0.33,0.481481481,19,0,0,0.078156313,1,0.6825,0.5072
0.285714286,1,0.571428571,0.722222222,1,1,0,1,0.4,0.282217573,0,0.33,0.444444444,8,0,0,0.067134269,3,0.0625,0.818
0.285714286,0.857142857,0.428571429,0.611111111,1,2,0,1,0.4,0.233891213,0.5,0.67,0.407407407,15,0,1,0.785571142,3,0.415,0.6109
0,0.428571429,0,0.166666667,1,1,1,0,0,0.010460251,1,0,0.592592593,11,0,1,0.553106212,0,0.92,0.4113
0.714285714,0.714285714,0.857142857,0.888888889,2,2,0,1,0.2,0.067782427,0.5,0.33,0.518518519,22,0,1,0.739478958,1,1,0.2856
0.285714286,0.428571429,0.285714286,0.388888889,2,2,1,1,1,0.215271967,0.5,0.33,0.518518519,20,0,1,0.325651303,0,0.91,0.2162
0.857142857,1,0.571428571,0.944444444,1,0,1,1,0.4,0.048117155,0.5,0.33,0.592592593,8,0.5,0,0.145290581,2,0,0.9591
0.857142857,0.428571429,1,0.888888889,0,2,0,1,0.4,0.589539749,0,1,0.481481481,0,0,1,0.53507014,3,0.8375,0.8216
1,0.714285714,0.714285714,0.944444444,2,2,1,1,0.4,0.45251046,0,0.33,0.481481481,22,0,1,0.576152305,3,0.3925,0.4423
0.571428571,1,0.714285714,0.888888889,1,2,0,1,0.8,0.079916318,0.5,0.33,0.333333333,12,0,0,0.063126253,3,0,0.1467
1,0.571428571,0.857142857,0.944444444,0,2,1,1,1,0.073849372,0.5,0.33,0.444444444,0,0,1,0.521042084,2,0.235,0.7837
1,0.285714286,1,0.888888889,0,1,2,1,0.2,0.180334728,0.5,0.67,0.481481481,0,0,0,0.085170341,2,0.2475,0.8405
1,0,0,0.388888889,2,2,2,0,0,0.164435146,0.5,0.33,0.555555556,18,0.875,0,0.091182365,0,0.6425,0.6541
0.571428571,0.571428571,0.285714286,0.555555556,2,2,2,1,0.2,0.264853556,0,0.67,0.444444444,16,0,1,0.615230461,3,0.5975,0.9045
0.142857143,0.428571429,1,0.611111111,0,2,1,1,0.2,0.210669456,0.5,0.33,0.592592593,0,0,1,0.381763527,2,0.96,0.9752
1,0,0,0.388888889,2,2,2,0,0,0.514016736,0,0,0.592592593,21,0,1,0.359719439,0,0.5325,0.4741
0.571428571,0.714285714,0.428571429,0.666666667,1,2,1,1,0.2,0.036401674,1,1,0.222222222,8,0,1,0.905811623,2,0.54,0.8241
0.857142857,0.428571429,0.142857143,0.555555556,2,0,2,1,0.2,0.05334728,0.5,0,0.518518519,17,0,0,0.013026052,2,0.5375,0.627
0,1,0,0.388888889,1,1,1,0,0,0.103138075,0.5,0.33,0.555555556,8,0,1,0.665330661,2,0.69,0.7899
0.571428571,0,0,0.222222222,2,2,2,0,0,0.048953975,0.5,0.67,0.592592593,16,0,1,0.921843687,3,0.085,0.6
0.571428571,1,0.571428571,0.833333333,1,2,1,1,0.2,0.217991632,0.5,0.67,0.37037037,8,0,1,0.680360721,2,0.3275,0.8479
1,0.428571429,1,0.944444444,0,2,1,1,0.8,0.174476987,0.5,0.67,0.444444444,0,0,1,0.201402806,2,0.5625,0.9139
0.142857143,0.428571429,1,0.611111111,0,2,1,1,0.4,0.428242678,0,0.33,0.592592593,0,1,1,0.607214429,2,0.575,0.865
0,0.571428571,0,0.222222222,1,1,1,0,0,0.083472803,0.5,0.33,0.407407407,11,0.875,1,0.373747495,0,0.79,0.3667
0,0,0.857142857,0.333333333,0,0,0,0,0,1,0,0.33,0.407407407,0,0.5,1,0.625250501,1,0.565,0.8142
0,0,1,0.388888889,0,0,0,0,0,0.226359833,0.5,0.33,0.481481481,0,0,1,0.640280561,1,0.245,0.7374
1,1,0.714285714,1,1,2,0,1,0.4,0.015271967,1,0,0.481481481,11,0,1,0.866733467,0,0.915,0.4934
0.428571429,0.571428571,0.857142857,0.722222222,0,2,2,1,0.6,0.074686192,0.5,0.33,0.555555556,0,1,1,0.324649299,0,0.3675,0.7775
0.285714286,0.714285714,0.428571429,0.555555556,1,0,0,1,0.8,0.090794979,0.5,0,0.481481481,15,0,0,0.140280561,3,0.81,0.1962
0.714285714,0,0,0.277777778,2,2,2,0,0,0.003556485,1,0.33,0.37037037,21,0,0,0.064128257,0,0.705,0.4997
1,0.142857143,0.857142857,0.777777778,2,0,2,1,0.6,0.221966527,0.5,1,0.296296296,16,0,0,0.130260521,3,0.8525,0.7239
0.428571429,1,0.714285714,0.833333333,2,0,2,1,0.8,0.065899582,0.5,0.33,0.481481481,16,0,0,0.137274549,2,0.7075,0.7032
1,1,0.428571429,0.944444444,1,2,0,1,1,0.19832636,0.5,0.67,0.481481481,8,0,0,0.180360721,2,0.56,0.8398
0,1,0,0.388888889,1,1,1,0,0,0.156066946,0.5,0.33,0.37037037,11,0,1,0.180360721,2,0.55,0.2007
0,0.285714286,0,0.111111111,1,1,1,0,0,0.412552301,0,0.67,0.37037037,8,0.125,1,0.776553106,1,1,0.8332
0.857142857,0,0,0.333333333,2,2,2,0,0,0.164644351,0.5,0.33,0.37037037,16,0,1,0.383767535,2,1,0.9035
0.285714286,1,0.142857143,0.555555556,1,2,0,1,0.8,0.100209205,0.5,0.33,0.444444444,8,0,0,0.154308617,1,0.5625,0.637
0,0,0.857142857,0.333333333,0,0,0,0,0,0.003974895,1,1,0.333333333,6,0,1,0.591182365,1,0.4125,0.4288
0.857142857,1,0.428571429,0.888888889,2,1,2,1,0.8,0.025732218,1,0.67,0.37037037,19,0,1,0.196392786,2,0.7225,0.346
0.714285714,0,0,0.277777778,2,2,2,0,0,0.1541841,0.5,0.67,0.407407407,16,0.125,1,0.80260521,1,1,0.7666
1,1,0.428571429,0.944444444,2,2,1,1,0.8,0.140167364,0.5,0,0.407407407,21,0,1,0.779559118,1,0.71,0.3753
0.285714286,1,0.571428571,0.722222222,0,0,0,1,0.4,0.093933054,0.5,0.67,0.592592593,0,0,0,0.155310621,0,0,0.8575
0.571428571,0,0,0.222222222,2,2,2,0,0,0.400627615,0,0.33,0.555555556,20,0,0,0.100200401,2,0.24,0.1872
1,0,0,0.388888889,2,2,2,0,0,0.061924686,0.5,0.33,0.296296296,16,0,1,0.143286573,1,0.7125,0.8378
0.571428571,0.142857143,1,0.666666667,0,2,2,1,0.6,0.172803347,0.5,0.67,0.703703704,0,0.25,1,0.690380762,2,0,0.8296
1,0,0,0.388888889,2,2,2,0,0,0.043514644,1,0.67,0.592592593,20,0,0,0.086172345,2,0.2775,0.1711
0,0,1,0.388888889,0,0,0,0,0,0.205857741,0.5,0.33,0.555555556,2,0,1,0.620240481,3,0.4375,0.4579
0.714285714,1,0.571428571,0.888888889,1,0,2,1,0.2,0.246861925,0.5,0.33,0.37037037,8,0,1,0.825651303,1,1,0.7871
0.142857143,0.142857143,1,0.5,0,2,0,1,0.6,0.04707113,0.5,0.33,0.592592593,6,0,0,0.140280561,2,0.3125,0.4619
0,0,0.857142857,0.333333333,0,0,0,0,0,0.434937238,0,0,0.666666667,7,0,0,0.079158317,1,0.3025,0.4186
0.571428571,0.714285714,1,0.888888889,1,2,0,1,0.8,0.480543933,0,1,0.259259259,8,0,0,0.0250501,0,0.8925,0.7208
0.285714286,0,0,0.111111111,2,2,2,0,0,0.013179916,1,0.33,0.407407407,22,0,0,0.187374749,2,0.2975,0.2709
